0010000000000	00000100000	001000010	00000000	001000000000	00000010000	000000000000000	0000000000	00100	00000000000
0000000000000	00000100000	000000010	00000000	001000000000	00000000100	000000000000000	0000000000	00000	00000000000
0000000000001	00100000000	000100000	00001000	000000000000	00000000000	000000000001100	0000000000	00000	00000000000
0000000000000	00000000010	000000000	00000000	000000000000	00000000000	000100000000000	0000100010	00000	00000000000
0000000010000	00010000000	000000000	00100000	000000000000	00001000000	000000000000000	0000000000	00000	01000000001
0000000000000	00000000001	100000100	00000000	000000000000	00000000000	010000000000000	0000000000	00000	10000000000
0001000000000	00000000000	000000000	00000000	000000000000	00000000000	000000000000000	0000000000	00000	00000000000
0000000000000	00000000010	000000000	00000000	000000000001	00000000000	000100000000000	0000100010	00000	00000000000
0000000000000	00000100000	000000010	00000100	001000000000	00000000100	000000000000000	0000000000	00000	00000000000
0000000000000	00000100000	000000010	00000100	001000000000	00000000100	000000000000000	0000000000	00000	00000000000
0000000010000	00010000000	000000000	00100000	000000000000	00001000000	000000000000000	0000000000	00000	01001000001
0001000000000	00000000000	000000000	00000000	000000000100	00000000000	100010000000000	0000000000	00000	00000000000
0000001000000	00000010000	000000001	00000000	000000000000	10000000000	000000000000000	0001000000	00001	00000000000
0000000010000	00000000000	000000000	00100000	000000000000	00001000000	000000000000000	0000000000	00000	01000000001
0001000000000	00000000000	000000000	00000000	000000000000	00000000000	100010000000000	0000000000	00000	00000000000
0001000000000	00000000000	000000000	00000000	000000000000	00000000000	100010000000000	0000000000	00000	00000000000
0000000000000	00000100000	000000010	00000000	001000000000	00000000100	000000000000000	0000000000	00000	00000000000
0000000010000	00010000000	000000000	00100000	000000000000	00001000000	000000000000000	0000000000	00000	01000000001
0000000000000	00000000000	000001000	10010000	000000000000	00000000000	000000000000000	1100000000	00000	00000000000
0000000000000	00000000001	100000100	00000000	000000000000	00000000000	010000000000000	0000000000	00000	00000000000
0000000010000	00000000000	000000000	00100000	000000000000	00001000000	000000000000000	0000000000	00000	01000000001
0000000000001	00100000000	000100000	00001000	000000000000	00000000000	000000000001100	0000000000	00000	00000000000
0000000010000	00000000000	000000000	00100000	000000000000	00001000000	000000000000000	0000000000	00000	01000000001
0001000000000	00000000000	000000000	00000000	000000000000	00000000000	100010000000000	0000000000	00000	00000000000
0000001000000	00000010000	000000000	01000000	000000001000	00000000000	000000000000000	0001000001	00000	00100100000
0000001000000	00000010000	000000000	00000000	000000001000	00000000000	000000000000000	0001000001	00000	00000000000
0000000000000	00000100000	000000010	00000100	001001000000	00000000100	000000000000000	0000000000	00000	00000000000
0000000000000	00000000000	000010000	00000010	000000000000	00000000000	000000001000000	0000000000	00000	00000000000
0000000000000	00001000000	000000000	10010000	000000000000	00000000000	000000000000000	1000000000	00000	00000000000
0000000000000	00000000010	000000000	00000000	000000000000	00000000000	000100000000000	0000100010	00000	00000000000
0000000000000	00000100000	000000010	00000100	001001000000	00000000100	000000000000000	0000000000	00000	00000000000
0100000000000	00000001000	000000000	00000000	000000000000	00000000000	000000000000000	0000000000	00000	00000000000
0000001000000	00000010000	000000001	00000000	000000000000	10000000000	000000000000000	0001000000	00000	00000000100
0000000001000	00000100000	000000010	00000000	001000000000	00000000100	000000000000000	0000000000	00000	00000000000
0000000000000	00000000010	000000000	00000000	000000000001	00000000000	000100000000000	0000100010	00000	00000000000
0000000000000	00000000001	100000100	00000000	000000000000	00000000000	010000000000000	0000000000	00000	00000000000
0000000000000	00000000000	000010000	00000000	000000000000	00000000000	000000001000000	0000000000	00000	00000000000
0000100000010	00000000100	000000000	00000000	000000000000	00000000000	000000000000010	0000000000	00000	00000000000
0000000000000	00000100000	000000010	00000100	001000000000	00000000100	000000000000000	0000000000	00000	00000000000
0000000000000	00001000000	000000000	10010000	000000000000	00000000000	000000000000000	1000000000	00000	00000000000
0000000000000	00000000010	000000000	00000000	000000000000	00000000000	000000000000000	0000100010	00000	00000000000
0000001000000	00000010000	000000001	00000000	000000000000	10000000000	000000000000000	0001000000	00000	00000000100
0000000000000	00000100000	000000010	00000000	001000000000	00000010000	000000000000000	0000000000	00100	00000000000
0000000000000	00000000001	100000100	00000000	000000000000	00000000000	010000000000000	0000010000	00000	00000000000
0000001000000	00000010000	000000001	00000000	000000000000	10000000000	000000000000000	0001000000	00001	00000000000
0000000000000	00000000000	000001000	10010000	000000000000	00000000000	000000000000000	1100000000	00000	00000000000
0001000000000	00000000000	000000000	00000000	000000000100	00000000000	100010000000000	0000000000	00000	00000000000
0000000010000	00000000000	000000000	00100000	000000000000	00001000000	000000000000000	0000000000	00000	01000000001
0000100000100	00000000000	000000000	00000000	000000000000	01000000000	000001000000000	0000000000	00000	00000000000
0000000000000	00000000010	000000000	00000000	000000000000	00000000000	000000000000000	0000100010	00000	00000000000
0000001000000	00000010000	000000000	00000000	000000001000	00000000000	000000000000000	0001000001	00000	00000000000
0000100000000	00000000100	000000000	00000000	000000000000	00000000000	000000000000010	0000000000	00000	00000000000
0000000000001	00100000000	000100000	00001000	000000000000	00000000000	000000000001100	0000000000	00000	00000000000
0000000010000	00000000000	000000000	00100000	000000000000	00001000000	000000000000000	0000000000	00000	01000000001
0000000000000	00000000000	000010000	00000010	000000000000	00000000000	000000001000000	0000000000	00000	00000000000
0000000000000	00000100000	000000010	00000000	001000000000	00000000100	000000000100000	0000000000	00000	00000000000
0000000100000	00000100000	000000000	00000000	000000000000	00000000000	000000010000000	0000000000	00010	00000000000
0000000000000	00000100000	010000010	00000000	001100000000	00000000100	000000000000000	0000000000	00000	00000010000
0000000000001	00100000000	000100000	00001000	000000000000	00000000000	000000000001100	0000000000	00000	00000000000
0000001000000	00000010000	000000001	00000000	000000000000	10000000000	000000000010000	0001000000	00000	00000000000
0000000100000	00000100000	000000000	00000000	000000000000	00000000000	000000010000000	0000000000	00010	00000000000
0000000010000	00000000000	000000000	00100000	000000000000	00001000000	000000000000000	0000000000	00000	01000000001
0000001000000	00000010000	000000001	00000000	000000010000	10000000000	000000000000000	0001000000	00000	00000000000
0000100000000	00000000000	000000000	00000000	100000000000	00000000000	000001000000000	0000000000	00000	00010001000
0001000000000	00000000000	000000000	00000000	000000000000	00000000000	100010000000000	0000000000	00000	00000000000
0000000010000	00000000000	000000000	00100000	000000000000	00001000000	000000000000000	0000000000	00000	01000000001
0100000000000	00000001000	000000000	00000000	000000000000	00000000000	000000000000000	0000000000	00000	00000000000
0000001000000	00000010000	000000000	00000000	000000001000	00000000000	000000000000000	0001000001	00000	00000000000
0000000000000	00000100000	000000010	00000000	001000000000	00000010000	000000000000000	0000000000	00100	00000000000
0000000000000	00000100000	000000010	00000000	001000000000	00000000100	000000000000000	0000000000	00000	00000000000
0000100000000	00000000000	000000000	00000000	100000000000	00000000000	000001000000000	0000000000	00000	00000000000
0000000000000	00000100000	000000010	00000000	001000000000	00100010000	000000000000000	0000000000	00100	00000000000
0000100000000	00000000100	000000000	00000000	000000000000	00000000000	000000000000010	0000000000	00000	00000000000
0000000000000	00000000010	000000000	00000000	000000000000	00000000000	000100000000000	0000100010	00000	00000000000
0000100000000	00000000000	000000000	00000000	000000000000	01000000000	000001000000000	0000000000	00000	00000000000
0000100000000	00000000000	000000000	00000000	000000000000	01000000000	000001000000000	0000000000	00000	00000000000
0100000000000	00000001000	000000000	00000000	000000000000	00000000000	000000000000000	0000000000	00000	00000000000
0000000100000	00000100000	000000000	00000000	000000000000	00000000000	000000010000000	0000000000	00010	00000000000
0000000000000	00001000000	000000000	10010000	000000000000	00000000000	000000000000000	1000001000	00000	00000000000
0000000000000	00000100000	000000010	00000000	001000000000	00000010000	000000000000000	0000000000	00100	00000000000
0000001000000	00000010000	000000001	00000000	000000010000	10000000000	000000000000000	0001000000	00000	00000000000
0001000000000	00000000000	000000000	00000000	000000000000	00000000000	100010000000000	0000000000	00000	00000000000
0000000000000	00000000000	000010000	00000000	000000000000	00000000000	000000001000000	0000000000	00000	00000000000
0000000000000	00000100000	000000010	00000100	001000000000	00000000100	000000000000000	0000000000	00000	00000000000
0000000010000	10000000000	000000000	00100000	000000000000	00001000000	000000000000000	0000000000	00000	01000000001
0000000000000	00000000010	000000000	00000000	000000000000	00000000000	000100000000000	0000100010	10000	00000000000
0000000000000	00000000010	000000000	00000000	000000000000	00000000000	000100000000000	0000100010	00000	00000000000
0000000000000	00000100000	000000010	00000000	001000000000	00000000100	000000000000000	0000000000	00000	00000000000
0000000100000	00000100000	000000000	00000000	010000000000	00000100000	000000010000000	0000000000	00010	00000000000
0000000000000	00000100000	000000010	00000100	001000000000	00000000100	000000000000000	0000000000	00000	00000000000
0000000010000	01010000000	000000000	00100000	000000000000	00001000000	000000000000000	0000000000	00000	01000000001
0000000000000	00000000001	100000100	00000000	000000000000	00000000000	010000000000000	0000000000	00000	00000000000
0000000000000	00000000000	000000000	00000000	000000000000	00010000000	000000000000000	0000000100	00000	00000000000
0000000000000	00000100000	000000010	00000000	001000000000	00000000100	000000000000000	0000000000	00000	00000000000
0000001000000	00000010000	000000001	00000000	000000110000	10000000000	000000000000000	0001000000	00000	00000000000
0000000000000	00000100000	000000010	00000000	001000000000	00000000100	000000000000000	0000000000	00000	00000000000
0000000000000	00000100000	000000010	00000100	001000000000	00000000100	000000000000000	0010000000	00000	00000000000
0000000000000	00000000000	000001000	10010000	000000000000	00000000000	000000000000000	1100000000	00000	00000000000
0000000010000	00000000000	000000000	00100000	000000000000	00001000000	000000000000000	0000000000	00000	01000000001
0000000100000	00000100000	000000000	00000000	000000000000	00000000000	000000010000000	0000000000	00010	00000000000
0000000000000	00000100000	000000010	00000000	001000000000	00000000100	000000000000000	0000000000	00000	00000000000
0000001000000	00000010000	000000000	00000000	000000001000	00000000000	000000000000000	0001000001	00000	00000000000
0000100000000	00000000000	000000000	00000000	100000000000	00000000000	000001000000000	0000000000	00000	00000000000
0000000000000	00000100000	010000010	00000000	001100000000	00000000100	000000000000000	0000000000	00000	00000010000
0000000000000	00000100000	000000010	00000000	001000000000	00000010010	000000000000000	0000000000	00100	00000000000
0000000100000	00000100000	000000000	00000000	000000000000	00000000001	000000010000000	0000000000	00010	00000000000
0000000000000	00000000000	000010000	00000010	000000000000	00000000000	000000001000000	0000000000	00000	00000000000
0000000010000	00000000000	000000000	00100000	000000000000	00001000000	000000000000000	0000000000	00000	01000000001
0000110000000	00000000000	000000000	00000000	000000000000	01000000000	000001000000000	0000000000	00000	00000000000
0000000000000	00000100000	000000010	00000000	001000000000	00000010000	000000000000000	0000000000	00100	00000000000
0000001000000	00000010000	000000001	00000000	000000110000	10000000000	000000000000000	0001000000	00000	00000000000
0000001000000	00000010000	000000000	00000000	000000000000	00000001000	001000000000000	0001000000	00000	00000000010
0000001000000	00000010000	000000000	00000000	000000000000	00000001000	001000000000000	0001000000	00000	00000000010
0000000000000	00000000010	000000000	00000001	000000000000	00000000000	000100000000000	0000100010	00000	00000000000
0000100000000	00000000000	000000000	00000000	000000000000	01000000000	000001100000000	0000000000	00000	00000000000
0000000000000	00000100000	000000010	00000100	001000000000	00000000100	000000000000000	0000000000	00000	00000000000
0000001000000	00000010000	000000001	00000000	000000000000	10000000000	000000000000000	0001000000	00000	00000000100
0000000100000	00000100000	000000000	00000000	000000000000	00000000000	000000010000000	0000000000	00010	00000000000
0000000000000	00000100000	000000010	00000000	001000000000	00000000100	000000000000000	0000000000	00000	00000000000
0000000000001	00100000000	000100000	00001000	000000000000	00000000000	000000000001100	0000000000	00000	00000000000
0000000000000	00000000010	000000000	00000000	000000000000	00000000000	000000000000000	0000100010	00000	00000000000
0000000000000	00000100000	000000010	00000000	001000000000	00000010000	000000000000000	0000000000	00100	00000000000
0000000000000	00000100000	000000010	00000000	001010000000	00000000100	000000000000001	0000000000	00000	00000000000
0000000010000	01010000000	000000000	00100000	000000000000	00001000000	000000000000000	0000000000	00000	01000000001
0000000000000	00000100000	000000010	00000100	001000000000	00000000100	000000000000000	0000000000	00000	00000000000
0000100000000	00000000000	000000000	00000000	100000000000	00000000000	000001000000000	0000000000	00000	00000000000
0001000000000	00000000000	000000000	00000000	000000000000	00000000000	100010000000000	0000000000	00000	00000000000
0000100000000	00000000000	000000000	00000000	100000000000	00000000000	000001000000000	0000000000	00000	00000000000
0000000100000	00000100000	000000000	00000000	000000000000	00000000000	000000010000000	0000000000	00010	00000000000
0000000000000	00000100000	000000010	00000100	001000000000	00000000100	000000000000000	0000000000	00000	00000000000
0000000000000	00000000000	000001000	10010000	000000000000	00000000000	000000000000000	1100000000	00000	00000000000
0000100000000	00000000000	000000000	00000000	100000000000	00000000000	000001000000000	0000000000	00000	00000001000
0000001000000	00000010000	000000000	00000000	000000001000	00000000000	000000000000000	0001000001	00000	00000000000
0000000000000	00000000010	000000000	00000000	000000000000	00000000000	000000000000000	0000100010	00000	00000000000
0000000000000	00000000010	000000000	00000000	000000000000	00000000000	000100000000000	0000100010	00000	00000000000
0000000000000	00000000000	000010000	00000000	000000000000	00000000000	000000001000000	0000000000	00000	00000000000
0000000000000	00000100000	000000010	00000000	001000000000	00000000100	000000000000000	0000000000	00000	00000000000
0000000000000	00000000000	000001000	10010000	000000000000	00000000000	000000000000000	1100000000	00000	00000000000
0000100000000	00000000100	000000000	00000000	000000000000	00000000000	000000000000010	0000000000	00000	00000000000
1000000100000	00000100000	000000000	00000000	000000000000	00000000000	000000010000000	0000000000	00010	00000000000
0000000010000	00010000000	000000000	00100000	000000000010	00001000000	000000000000000	0000000000	00000	01000000001
0000000000000	00000100000	010000010	00000000	001100000000	00000000100	000000000000000	0000000000	00000	00000010000
0000000100000	00000100000	000000000	00000000	000000000000	00000000000	000000010000000	0000000000	00010	00000000000
0000001000000	00000010000	000000001	00000000	000000000000	10000000000	000000000000000	0001000000	00001	00000000000
0000000100000	00000100000	000000000	00000000	000000000000	00000000000	000000010000000	0000000000	01010	00000000000
0000000000001	00100000000	000100000	00001000	000000000000	00000000000	000000000001100	0000000000	00000	00000000000
0000000000000	00000100000	000000010	00000000	001000000000	00000000100	000000000000000	0000000000	00000	00000000000
0001000000000	00000000000	000000000	00000000	000000000000	00000000000	100010000000000	0000000000	00000	00000000000
0000000000000	00000100000	000000010	00000000	001000000000	00000000100	000000000100000	0000000000	00000	00000000000
0000000010000	01010000000	000000000	00100000	000000000000	00001000000	000000000000000	0000000000	00000	01000000001
