Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	1656	0.145885	0.008308	21.232161	0.150545	0.566406	0.097010	0.485802	0.017761	41	0.023810	0.152049	0.820475	0.755459	0.265873	0.705882	0.265425	0.108696	1656	0.100000
2	1959	0.164217	0.009718	31.742769	0.168167	0.632506	-0.008370	0.530724	-0.073065	46	-0.095238	0.421643	0.890820	0.825758	0.373400	0.798077	0.532934	0.163636	1959	0.100000
3	2638	0.148382	0.002057	24.382839	0.149285	0.608218	0.030351	0.528487	-0.068542	40	0.047619	0.243647	0.723629	0.666667	0.170886	0.769231	0.390376	0.130435	2638	0.100000
4	3506	0.275319	0.000627	12.898241	0.275655	0.588889	0.061166	0.512141	-0.035492	39	0.071429	0.291741	0.746637	0.722343	0.087498	0.714286	0.377990	0.093023	3506	0.100000
5	3833	0.146991	0.007879	23.012684	0.167121	0.643028	-0.025144	0.513051	-0.037332	44	-0.047619	0.221086	0.809693	0.789007	0.098039	0.730769	0.282711	0.137255	3833	0.100000
6	4384	0.533804	0.007587	30.167883	0.385490	0.625794	0.002330	0.521820	-0.055063	44	-0.047619	0.301298	0.826701	0.802738	0.121475	0.752688	0.567257	0.137255	4384	0.100000
7	6988	0.509449	0.009769	23.488001	0.271049	0.636831	-0.015265	0.528740	-0.069055	44	-0.047619	0.438734	0.597419	0.566073	0.072238	0.787234	0.579622	0.063830	6988	0.100000
8	11752	0.944949	0.000207	26.297495	0.485809	0.648143	-0.033300	0.493006	0.003196	40	0.047619	0.402097	0.639308	0.572306	0.156657	0.774194	0.642647	0.090909	11752	0.100000
9	12464	0.363807	0.007557	17.140745	0.366079	0.640559	-0.021209	0.515422	-0.042126	39	0.071429	0.293817	0.658276	0.657646	0.001840	0.652778	0.517418	0.025000	12464	0.100000
10	14741	0.266254	0.007727	16.196043	0.275649	0.573885	0.085086	0.536973	-0.085700	42	0.000000	0.330553	0.702682	0.688525	0.045453	0.739726	0.491216	0.106383	14741	0.100000
