Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	1504	0.016568	0.002622	42.524029	0.017347	0.121387	0.095415	0.229442	-0.019010	28	0.000000	0.017857	0.478697	0.457060	0.039852	0.744681	0.091319	0.282051	1504	0.100000
2	8985	0.003400	0.004439	176.097824	0.007576	0.120917	0.098916	0.213901	0.050010	29	-0.035714	0.019112	0.452486	0.396110	0.093354	0.850575	0.121983	0.602740	8985	0.100000
3	9681	0.017976	0.003822	39.199585	0.022715	0.132424	0.013170	0.228159	-0.013314	27	0.035714	0.014950	0.543544	0.502685	0.082160	0.745763	0.092231	0.413043	9681	0.100000
4	10220	0.086116	0.002828	14.361212	0.090957	0.131984	0.016449	0.237555	-0.055043	26	0.071429	0.022280	0.426240	0.404336	0.036773	0.666667	0.126620	0.277778	10220	0.100000
5	10789	0.003679	0.002366	167.218002	0.004756	0.121081	0.097694	0.202939	0.098694	27	0.035714	0.009635	0.316752	0.265980	0.069170	0.813333	0.067658	0.550000	10789	0.100000
6	10836	0.024540	0.004069	28.224617	0.027672	0.132699	0.011114	0.229203	-0.017951	27	0.035714	0.020775	0.480257	0.430898	0.086731	0.754717	0.111117	0.372093	10836	0.100000
7	11815	0.011155	0.001481	79.234230	0.012131	0.135712	-0.011337	0.234006	-0.039279	30	-0.071429	0.015181	0.499136	0.477341	0.041700	0.810811	0.089219	0.473684	11815	0.100000
8	12489	0.014262	0.000875	51.159031	0.014612	0.138098	-0.029119	0.213618	0.051268	27	0.035714	0.011346	0.413558	0.340321	0.111019	0.693878	0.075721	0.357143	12489	0.100000
9	12645	0.040360	0.001868	22.107592	0.041505	0.147397	-0.098416	0.247622	-0.099754	26	0.071429	0.026479	0.436353	0.338414	0.148038	0.704545	0.127916	0.235294	12645	0.100000
10	13877	0.006725	0.002456	98.527596	0.009113	0.135705	-0.011281	0.236810	-0.051732	29	-0.035714	0.026660	0.571306	0.485738	0.166388	0.810811	0.112023	0.524590	13877	0.100000
