Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	3587	0.002206	0.006499	117.957687	0.005024	0.088553	0.073785	0.150874	0.011820	22	-0.047619	0.004441	0.162186	0.135733	0.030607	0.562500	0.040592	0.266667	3587	0.100000
2	7024	0.004196	0.002542	85.754158	0.006556	0.098576	-0.031043	0.166504	-0.090553	21	0.000000	0.010931	0.304486	0.263774	0.055299	0.702128	0.069469	0.487805	7024	0.100000
3	14949	0.016202	0.005636	39.644321	0.018814	0.090955	0.048670	0.162626	-0.065155	20	0.047619	0.005027	0.177999	0.157517	0.024311	0.727273	0.044998	0.473684	14949	0.100000
4	16481	0.007598	0.006322	76.070412	0.012168	0.095705	-0.001014	0.165624	-0.084790	23	-0.095238	0.013833	0.292066	0.228051	0.082926	0.762712	0.122669	0.557692	16481	0.100000
5	19035	0.020701	0.000623	33.345226	0.020883	0.086704	0.093128	0.150978	0.011136	23	-0.095238	0.010816	0.223653	0.169526	0.065175	0.695652	0.104108	0.410256	19035	0.100000
6	22450	0.052727	0.005406	13.941702	0.056721	0.093468	0.022385	0.163700	-0.072188	19	0.095238	0.016517	0.343245	0.255740	0.117573	0.682927	0.146635	0.406250	22450	0.100000
7	22899	0.018131	0.009402	30.049765	0.024878	0.097263	-0.017315	0.157734	-0.033115	19	0.095238	0.019573	0.332095	0.227386	0.135526	0.682927	0.179644	0.441176	22899	0.100000
8	29425	0.005465	0.006663	66.186356	0.012994	0.093952	0.017315	0.167652	-0.098075	20	0.047619	0.018186	0.375867	0.291162	0.119499	0.707317	0.110341	0.428571	29425	0.100000
9	29634	0.003967	0.004957	80.630730	0.012350	0.093870	0.018173	0.167831	-0.099247	22	-0.047619	0.025720	0.377407	0.255519	0.163722	0.695652	0.133649	0.476190	29634	0.100000
10	35270	0.022530	0.003238	30.172678	0.024627	0.087957	0.080025	0.152276	0.002637	20	0.047619	0.002696	0.220755	0.207736	0.016433	0.697674	0.028248	0.473684	35270	0.100000
11	41070	0.025314	0.005588	25.096182	0.028177	0.097263	-0.017315	0.167399	-0.096414	23	-0.095238	0.005361	0.228640	0.203092	0.032059	0.697674	0.045737	0.378378	41070	0.100000
12	46518	0.039438	0.001609	19.601192	0.040372	0.102543	-0.072537	0.160687	-0.052456	19	0.095238	0.007894	0.224619	0.181674	0.052479	0.593750	0.070339	0.321429	46518	0.100000
13	47627	0.054980	0.001342	14.936158	0.055948	0.091559	0.042352	0.165967	-0.087037	20	0.047619	0.003460	0.209498	0.189048	0.025217	0.606061	0.031160	0.285714	47627	0.100000
14	60711	0.002190	0.005265	86.551247	0.004610	0.097204	-0.016691	0.164938	-0.080296	20	0.047619	0.016801	0.329307	0.234731	0.123586	0.580645	0.088567	0.333333	60711	0.100000
