Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	66	0.275054	0.000748	24.535063	0.275257	0.422155	0.058633	0.459777	-0.049357	39	0.000000	0.157397	0.779258	0.731362	0.178293	0.732394	0.278840	0.152174	66	0.100000
2	2726	0.195585	0.002304	16.167967	0.197421	0.455421	-0.015548	0.480940	-0.097658	36	0.076923	0.247366	0.717992	0.712916	0.017682	0.687500	0.436870	0.100000	2726	0.100000
3	5120	0.244287	0.009407	18.451481	0.248108	0.470403	-0.048955	0.444684	-0.014909	37	0.051282	0.270252	0.838655	0.830566	0.047737	0.693548	0.460501	0.097561	5120	0.100000
4	8655	0.077856	0.004711	30.438370	0.082877	0.415130	0.074297	0.462924	-0.056539	42	-0.076923	0.086557	0.788594	0.751229	0.150198	0.750000	0.171771	0.222222	8655	0.100000
5	13179	0.122327	0.001604	18.971275	0.123617	0.423430	0.055789	0.458972	-0.047518	38	0.025641	0.183708	0.779352	0.635627	0.394445	0.724638	0.318574	0.173913	13179	0.100000
6	19868	0.120501	0.005421	28.009167	0.124175	0.483162	-0.077407	0.443416	-0.012016	42	-0.076923	0.153871	0.654436	0.628697	0.069321	0.743243	0.290607	0.125000	19868	0.100000
7	21749	0.207789	0.002916	22.796232	0.210031	0.406219	0.094168	0.475258	-0.084689	42	-0.076923	0.210417	0.818877	0.743197	0.294702	0.740260	0.364671	0.106383	21749	0.100000
8	22923	0.793312	0.000269	18.111891	0.305323	0.469948	-0.047941	0.465653	-0.062768	39	0.000000	0.199431	0.477718	0.454348	0.042828	0.681159	0.369344	0.093023	22923	0.100000
9	24128	0.132610	0.001477	17.205324	0.135217	0.490418	-0.093586	0.456466	-0.041800	38	0.025641	0.091315	0.722819	0.700420	0.074768	0.650000	0.198173	0.095238	24128	0.100000
10	24560	0.102635	0.002473	22.960503	0.104887	0.435078	0.029815	0.477793	-0.090476	40	-0.025641	0.234285	0.698662	0.682510	0.050872	0.760563	0.330514	0.200000	24560	0.100000
11	25266	0.229629	0.003954	24.179287	0.233367	0.433229	0.033939	0.459389	-0.048471	38	0.025641	0.181476	0.798962	0.783963	0.069426	0.750000	0.349667	0.136364	25266	0.100000
12	25578	0.169356	0.004169	15.057476	0.174977	0.419769	0.063954	0.446802	-0.019743	39	0.000000	0.132005	0.782021	0.766590	0.066115	0.698413	0.266795	0.113636	25578	0.100000
13	28164	0.129818	0.005090	23.912903	0.136412	0.460828	-0.027604	0.471544	-0.076213	38	0.025641	0.156230	0.810751	0.738339	0.276740	0.728571	0.276963	0.155556	28164	0.100000
14	28752	0.183259	0.000929	15.718428	0.183759	0.421111	0.060961	0.406160	0.073014	38	0.025641	0.233949	0.791548	0.706623	0.289473	0.753425	0.448917	0.208333	28752	0.100000
