Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	234	0.030012	0.008797	37.623745	0.038636	0.164728	-0.055120	0.277063	-0.036605	29	-0.074074	0.035247	0.561599	0.501223	0.121047	0.734694	0.144220	0.292683	234	0.100000
2	2323	0.054965	0.009597	26.173243	0.059994	0.149843	0.040218	0.245191	0.082640	28	-0.037037	0.032284	0.534784	0.506152	0.057978	0.642857	0.164962	0.222222	2323	0.100000
3	2876	0.022974	0.008711	26.289267	0.034260	0.157554	-0.009171	0.260583	0.025054	27	0.000000	0.025855	0.587804	0.514363	0.151226	0.723404	0.106804	0.341463	2876	0.100000
4	4321	0.001767	0.001322	190.241516	0.004200	0.165474	-0.059897	0.272261	-0.018637	27	0.000000	0.016764	0.244415	0.235613	0.011515	0.651163	0.061516	0.307692	4321	0.100000
5	4884	0.011378	0.003205	59.544815	0.014508	0.154653	0.009410	0.244132	0.086602	27	0.000000	0.019505	0.497981	0.427336	0.123363	0.745763	0.088462	0.425532	4884	0.100000
6	7585	0.056967	0.009880	15.407491	0.062604	0.163057	-0.044421	0.292723	-0.095195	25	0.074074	0.026304	0.602991	0.517335	0.177465	0.684211	0.111411	0.285714	7585	0.100000
7	12262	0.041279	0.009288	20.268101	0.044181	0.166868	-0.068829	0.244654	0.084649	26	0.037037	0.042207	0.641661	0.412927	0.389618	0.690476	0.171135	0.315789	12262	0.100000
8	14013	0.053109	0.002669	24.125669	0.054636	0.163982	-0.050344	0.285340	-0.067574	28	-0.037037	0.026350	0.597932	0.545910	0.114562	0.745098	0.120189	0.317073	14013	0.100000
9	15720	0.045611	0.005185	24.393568	0.054983	0.151029	0.032623	0.262909	0.016349	25	0.074074	0.064239	0.732373	0.579399	0.363703	0.755102	0.273623	0.404762	15720	0.100000
10	18749	0.027557	0.007469	24.443794	0.030373	0.157338	-0.007785	0.249472	0.066625	27	0.000000	0.021835	0.404395	0.372909	0.050209	0.740741	0.114924	0.386364	18749	0.100000
11	19011	0.060693	0.000237	15.334169	0.060854	0.142066	0.090036	0.252410	0.055633	25	0.074074	0.051191	0.668805	0.504597	0.331463	0.684211	0.222770	0.305556	19011	0.100000
12	20615	0.067369	0.005303	16.499968	0.070423	0.160462	-0.027799	0.263640	0.013615	25	0.074074	0.025986	0.616554	0.547538	0.152534	0.621622	0.104028	0.137931	20615	0.100000
13	23976	0.116118	0.004501	12.756756	0.119307	0.152707	0.021876	0.258883	0.031416	25	0.074074	0.044929	0.605810	0.429507	0.309036	0.600000	0.198902	0.166667	23976	0.100000
14	25041	0.012009	0.009126	50.414131	0.018882	0.148270	0.050296	0.244639	0.084705	27	0.000000	0.048238	0.596617	0.569401	0.063205	0.767857	0.179127	0.425532	25041	0.100000
15	30759	0.043499	0.003552	29.905689	0.046706	0.146130	0.064005	0.249710	0.065732	28	-0.037037	0.020324	0.528682	0.451427	0.140829	0.770492	0.120811	0.490909	30759	0.100000
16	31817	0.171431	0.001077	7.542071	0.171972	0.157465	-0.008598	0.293290	-0.097315	25	0.074074	0.035039	0.757009	0.643051	0.319257	0.682927	0.139268	0.264706	31817	0.100000
17	35957	0.024795	0.002514	29.871708	0.026377	0.142767	0.085547	0.246563	0.077506	26	0.037037	0.023545	0.586023	0.481667	0.201331	0.763636	0.123443	0.480000	35957	0.100000
18	36745	0.011365	0.004964	38.468662	0.015961	0.164355	-0.052732	0.284237	-0.063445	29	-0.074074	0.024582	0.709657	0.648317	0.174419	0.759259	0.088395	0.408163	36745	0.100000
19	36833	0.076326	0.009920	25.621813	0.087133	0.158799	-0.017147	0.272932	-0.021148	26	0.037037	0.081012	0.628258	0.390603	0.389983	0.740741	0.339849	0.350000	36833	0.100000
20	37845	0.077929	0.007442	18.757078	0.088003	0.159784	-0.023452	0.249919	0.064951	26	0.037037	0.022379	0.631562	0.504941	0.255770	0.680000	0.155200	0.395349	37845	0.100000
21	38420	0.036155	0.002902	22.615538	0.038925	0.155846	0.001767	0.256660	0.039730	25	0.074074	0.013119	0.253369	0.239413	0.018349	0.682927	0.064598	0.218750	38420	0.100000
22	42058	0.031387	0.005160	41.401119	0.036916	0.162163	-0.038689	0.257212	0.037665	29	-0.074074	0.051556	0.641158	0.503009	0.277970	0.738461	0.223421	0.395833	42058	0.100000
23	44981	0.005650	0.009549	96.007660	0.013195	0.154571	0.009935	0.257257	0.037498	27	0.000000	0.027002	0.507071	0.358399	0.231720	0.720000	0.128402	0.357143	44981	0.100000
24	46092	0.022697	0.004035	39.449692	0.026352	0.162685	-0.042033	0.262328	0.018526	29	-0.074074	0.019223	0.640704	0.573178	0.158206	0.767857	0.120900	0.408163	46092	0.100000
25	46406	0.033366	0.009180	32.726051	0.042017	0.163468	-0.047048	0.262671	0.017242	26	0.037037	0.015082	0.508817	0.467995	0.076734	0.716981	0.070990	0.395349	46406	0.100000
26	46514	0.055222	0.000816	13.288194	0.055721	0.155198	0.005923	0.276839	-0.035768	25	0.074074	0.024675	0.604198	0.516276	0.181761	0.675676	0.119540	0.218750	46514	0.100000
27	46731	0.033587	0.005910	25.610313	0.037390	0.149679	0.041269	0.254856	0.046482	27	0.000000	0.026148	0.340047	0.322820	0.025440	0.740000	0.105081	0.307692	46731	0.100000
28	47207	0.016662	0.002405	49.891262	0.018532	0.146048	0.064530	0.241120	0.097874	28	-0.037037	0.013020	0.471228	0.412717	0.099629	0.745455	0.077944	0.348837	47207	0.100000
29	49873	0.054334	0.001663	20.000469	0.054788	0.150149	0.038259	0.272469	-0.019418	26	0.037037	0.037053	0.414918	0.400699	0.023726	0.770833	0.164078	0.315789	49873	0.100000
30	51241	0.078375	0.001886	21.095518	0.081044	0.158389	-0.014520	0.248636	0.069750	25	0.074074	0.029496	0.392869	0.270335	0.167932	0.673913	0.141182	0.305556	51241	0.100000
31	51371	0.030200	0.002198	27.232939	0.032042	0.158628	-0.016049	0.272797	-0.020646	25	0.074074	0.044010	0.700000	0.555062	0.325749	0.704545	0.214908	0.358974	51371	0.100000
32	51772	0.067192	0.006170	21.411158	0.073861	0.164534	-0.053878	0.288442	-0.079180	27	0.000000	0.024413	0.675821	0.637313	0.106173	0.717391	0.113505	0.307692	51772	0.100000
33	51804	0.081793	0.007494	13.404390	0.088344	0.147688	0.054022	0.260926	0.023771	27	0.000000	0.016517	0.458649	0.452533	0.011170	0.638889	0.078767	0.156250	51804	0.100000
34	53474	0.021297	0.008180	41.019051	0.032834	0.142789	0.085403	0.255915	0.042520	28	-0.037037	0.023600	0.530756	0.444131	0.155836	0.826087	0.132073	0.500000	53474	0.100000
35	55514	0.049987	0.001135	26.408947	0.050861	0.156383	-0.001672	0.276153	-0.033201	27	0.000000	0.044415	0.493219	0.368115	0.197985	0.734694	0.204927	0.289474	55514	0.100000
36	57176	0.021063	0.003430	48.525204	0.028801	0.161178	-0.032384	0.263804	0.013001	29	-0.074074	0.040599	0.595704	0.527460	0.144419	0.772727	0.157207	0.395833	57176	0.100000
37	57188	0.011233	0.008709	63.178570	0.023825	0.146219	0.063432	0.247652	0.073433	28	-0.037037	0.029111	0.601586	0.531595	0.149425	0.808824	0.142062	0.525424	57188	0.100000
38	60091	0.019536	0.005367	35.874081	0.023486	0.152893	0.020682	0.245922	0.079906	26	0.037037	0.016068	0.540219	0.455210	0.156041	0.687500	0.092434	0.365854	60091	0.100000
39	60149	0.021645	0.000936	54.754044	0.022039	0.145257	0.069593	0.257048	0.038279	29	-0.074074	0.025968	0.583151	0.490153	0.182403	0.823529	0.193261	0.472727	60149	0.100000
40	61058	0.030823	0.006371	22.854864	0.049989	0.153184	0.018819	0.247115	0.075442	26	0.037037	0.022201	0.454631	0.395400	0.097967	0.529412	0.079278	0.187500	61058	0.100000
41	61233	0.021564	0.008510	33.165127	0.032013	0.168188	-0.077283	0.250128	0.064170	25	0.074074	0.018688	0.609367	0.542124	0.146857	0.740000	0.164546	0.444444	61233	0.100000
42	61828	0.022057	0.004683	34.060844	0.026174	0.150850	0.033770	0.246220	0.078790	28	-0.037037	0.029574	0.440834	0.398244	0.070777	0.796875	0.152197	0.416667	61828	0.100000
43	62534	0.026359	0.002364	26.975924	0.028971	0.151335	0.030665	0.267816	-0.002009	26	0.037037	0.039948	0.488593	0.421409	0.116117	0.745098	0.185668	0.380952	62534	0.100000
44	64377	0.002588	0.004151	176.491287	0.007149	0.155250	0.005589	0.271067	-0.014173	25	0.074074	0.034574	0.583606	0.550345	0.073969	0.720000	0.127832	0.431818	64377	0.100000
45	64434	0.009408	0.007488	53.326900	0.013657	0.157136	-0.006496	0.261880	0.020200	28	-0.037037	0.051550	0.623782	0.469309	0.291080	0.722222	0.226438	0.428571	64434	0.100000
46	65064	0.021621	0.003103	37.401596	0.026720	0.154676	0.009267	0.270068	-0.010434	29	-0.074074	0.017130	0.619565	0.560802	0.133798	0.759259	0.079177	0.420000	65064	0.100000
47	66505	0.077999	0.008148	16.961449	0.082266	0.159068	-0.018867	0.251142	0.060376	25	0.074074	0.014954	0.673413	0.626359	0.125932	0.615385	0.067532	0.324324	66505	0.100000
48	67180	0.019518	0.009333	31.067163	0.030946	0.155369	0.004824	0.272499	-0.019530	26	0.037037	0.011144	0.595738	0.563088	0.074730	0.666667	0.054959	0.315789	67180	0.100000
49	67322	0.115794	0.003711	16.494789	0.120594	0.150962	0.033053	0.264729	0.009542	25	0.074074	0.040594	0.586004	0.461923	0.230601	0.697674	0.192033	0.305556	67322	0.100000
50	73974	0.011433	0.007206	70.115707	0.019050	0.145861	0.065724	0.255393	0.044473	29	-0.074074	0.019470	0.589722	0.523770	0.138488	0.814286	0.114556	0.500000	73974	0.100000
51	76202	0.076744	0.000321	19.601410	0.076993	0.171670	-0.099589	0.272723	-0.020367	25	0.074074	0.042524	0.740322	0.619714	0.317150	0.740741	0.195773	0.390244	76202	0.100000
52	77381	0.018705	0.008069	42.331947	0.032330	0.148084	0.051490	0.246191	0.078901	29	-0.074074	0.015779	0.400477	0.373591	0.042922	0.745455	0.124552	0.325581	77381	0.100000
53	77451	0.041877	0.003831	25.087351	0.043980	0.167785	-0.074704	0.254975	0.046035	27	0.000000	0.025634	0.621805	0.518324	0.214835	0.711538	0.117895	0.448980	77451	0.100000
54	77552	0.049973	0.002736	19.775957	0.051225	0.156614	-0.003152	0.263163	0.015401	27	0.000000	0.020074	0.613295	0.572752	0.094894	0.704545	0.094980	0.270270	77552	0.100000
55	78358	0.006043	0.005289	89.297325	0.013867	0.159978	-0.024694	0.262581	0.017577	29	-0.074074	0.022240	0.453547	0.382585	0.114935	0.745455	0.083660	0.431373	78358	0.100000
56	80856	0.033483	0.003335	25.765034	0.037125	0.157383	-0.008072	0.278017	-0.040176	25	0.074074	0.019275	0.543780	0.470499	0.138397	0.740000	0.094998	0.390244	80856	0.100000
57	84948	0.080837	0.005072	14.310272	0.084013	0.167599	-0.073510	0.256451	0.040511	25	0.074074	0.019180	0.283763	0.280658	0.004316	0.620690	0.086550	0.038462	84948	0.100000
58	86266	0.019791	0.002391	46.288918	0.022768	0.148643	0.047908	0.253424	0.051838	25	0.074074	0.049478	0.557294	0.413427	0.245267	0.714286	0.233349	0.418605	86266	0.100000
59	86580	0.001987	0.007739	184.276062	0.010486	0.161723	-0.035871	0.287742	-0.076558	29	-0.074074	0.049186	0.588030	0.510322	0.158692	0.771930	0.221498	0.355556	86580	0.100000
60	86690	0.077773	0.006481	13.609777	0.084642	0.157912	-0.011463	0.292335	-0.093744	25	0.074074	0.037880	0.544920	0.482032	0.121414	0.710526	0.160227	0.242424	86690	0.100000
61	87302	0.028574	0.001478	38.327503	0.028949	0.144452	0.074752	0.258390	0.033257	27	0.000000	0.017084	0.523809	0.478383	0.087087	0.796610	0.087929	0.480769	87302	0.100000
