Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	5753	0.012273	0.005612	40.942978	0.018434	0.106383	0.063788	0.189069	0.036775	25	0.074074	0.009645	0.359526	0.315189	0.064744	0.681818	0.074063	0.390244	5753	0.100000
2	5902	0.018685	0.005881	39.818130	0.026355	0.105720	0.069629	0.186191	0.051439	26	0.037037	0.016790	0.370889	0.283334	0.122171	0.759259	0.123091	0.422222	5902	0.100000
3	10789	0.003679	0.002366	167.218002	0.005662	0.119724	-0.053616	0.211157	-0.075754	27	0.000000	0.015584	0.446360	0.370023	0.121175	0.777778	0.088007	0.517857	10789	0.100000
4	12489	0.014262	0.000875	51.159031	0.015361	0.102990	0.093648	0.185355	0.055694	26	0.037037	0.004561	0.340982	0.319855	0.031063	0.754717	0.038504	0.446809	12489	0.100000
5	13480	0.004210	0.002293	103.413116	0.006940	0.112834	0.007022	0.199315	-0.015424	27	0.000000	0.011065	0.388606	0.343909	0.068125	0.775862	0.083086	0.460000	13480	0.100000
6	13877	0.006725	0.002456	98.527596	0.008112	0.105809	0.068841	0.193812	0.012613	28	-0.037037	0.009204	0.358235	0.323430	0.051444	0.830986	0.068830	0.508772	13877	0.100000
7	14370	0.005256	0.004635	101.796127	0.008080	0.109426	0.037013	0.180538	0.080236	26	0.037037	0.008044	0.281735	0.237925	0.057489	0.776119	0.069054	0.500000	14370	0.100000
8	14892	0.015791	0.007555	43.000378	0.021591	0.104959	0.076322	0.182924	0.068079	25	0.074074	0.023774	0.362729	0.245147	0.155768	0.759259	0.182407	0.404762	14892	0.100000
9	16090	0.051655	0.008990	17.737467	0.059724	0.115451	-0.016013	0.205848	-0.048704	26	0.037037	0.011316	0.370894	0.365673	0.008231	0.675000	0.080312	0.187500	16090	0.100000
10	16481	0.007598	0.006322	76.070412	0.010708	0.123848	-0.089907	0.214841	-0.094521	25	0.074074	0.014427	0.480794	0.428079	0.092171	0.800000	0.098856	0.583333	16481	0.100000
11	19005	0.006599	0.001212	84.229454	0.007655	0.106160	0.065757	0.187264	0.045969	26	0.037037	0.017264	0.333968	0.283100	0.070956	0.821918	0.115638	0.551724	19005	0.100000
12	22386	0.002943	0.003915	198.690826	0.005490	0.114668	-0.009122	0.203849	-0.038523	27	0.000000	0.016661	0.445205	0.366175	0.124688	0.833333	0.115247	0.597015	22386	0.100000
13	25331	0.004265	0.002327	89.849510	0.006875	0.111029	0.022903	0.206996	-0.054555	28	-0.037037	0.019983	0.441278	0.347869	0.143237	0.763636	0.112394	0.391304	25331	0.100000
14	25729	0.002848	0.006277	107.090439	0.010639	0.108248	0.047382	0.204550	-0.042094	26	0.037037	0.020843	0.341583	0.314266	0.039837	0.733333	0.101297	0.257143	25729	0.100000
15	28659	0.035574	0.001180	21.677359	0.037658	0.104862	0.077176	0.193663	0.013373	25	0.074074	0.013722	0.406399	0.360109	0.072340	0.700000	0.096913	0.305556	28659	0.100000
16	28919	0.010305	0.001310	59.695602	0.011536	0.111230	0.021131	0.205266	-0.045741	25	0.074074	0.058241	0.574632	0.407381	0.282222	0.779661	0.296218	0.489796	28919	0.100000
17	35139	0.005782	0.002695	80.402626	0.007712	0.114362	-0.006431	0.188204	0.041182	27	0.000000	0.006826	0.314028	0.297285	0.023826	0.716981	0.049112	0.413043	35139	0.100000
18	35590	0.003457	0.007319	176.257721	0.012339	0.119821	-0.054469	0.205385	-0.046349	27	0.000000	0.025310	0.381130	0.336759	0.066900	0.837500	0.167220	0.550000	35590	0.100000
