0010100	00000000	000000000000	000000	00000000000
0000000	00000000	000000100000	000000	00001000000
0000000	00000000	100000100001	000000	00000000010
0000000	00000000	000000100001	000000	00000000100
0000001	00010000	000000101000	000000	00000100000
0000000	00000000	000000000000	001000	00000000000
0000000	00000000	000000100001	000000	00000000000
0000000	00000000	000000100000	000001	00000000000
0000000	00000000	000000100000	000000	00001000000
0000000	10000000	000000100000	000000	10101000000
0000000	00000010	000000100001	000000	00000000100
0010100	00000000	000000000000	000000	00000000000
0000000	00001000	000000100001	000000	00000000000
0000000	00000000	000000100000	000000	00001000000
0000000	10000000	000000100000	000000	10101000000
0000000	00000000	000000100001	000000	00000000000
0010100	00000000	000000000110	000000	00000000000
0000000	00000000	000110100000	110000	00000001000
0000000	00000000	000000100001	000000	00000000010
0000000	00000000	000000100001	000000	00000000010
0000000	00000000	000000100000	000000	00101000000
0000000	00000000	000000100000	000000	00101000000
0000000	00000000	000000100000	000000	00001000000
0010100	00000000	000000000000	000000	00000000000
0000000	00000000	000000100001	000000	00000000000
0000000	00000000	000000100000	000001	00010000000
0000000	00000000	000110100000	110000	00000001000
0000000	10000000	000000100000	000000	10101000000
0000000	10000000	000000100000	000000	10101000000
0000000	00000000	000110100000	110000	00000001000
0000000	00000000	000000100001	000000	00000000000
0000000	00000000	000000100000	100000	00000001000
0000000	00000000	000000100000	000000	00101000000
0000000	00000000	000000100000	000000	00101000000
0000000	00000000	000000100001	000000	00000000000
0000000	00000100	000000100000	100000	00000011000
0000000	00000000	000000100000	000000	00101000000
0000000	10000000	000000100000	000000	10101000000
0000000	00000000	000000100000	000000	00001000000
0000010	00000000	000000100000	100000	00000001000
0000000	00000000	000000100000	000001	00000000000
0000000	00000000	000000100001	000000	00000000000
0000000	00000000	000110100000	110000	00000001000
0000000	00000000	000000100000	000001	00000000000
0000000	00000000	000000100000	000000	00001000000
0000001	00010000	000000101000	000000	00000100000
0000000	00000000	000000100000	000000	00101000000
0000000	00000000	000000100001	000000	00000000100
0000000	00000000	000000100001	000000	00000000000
0000000	00000000	000000100001	000000	00000000000
0000000	00000000	000000100001	000000	00000000000
0000000	01000000	000000100000	000000	00101000000
0000000	00000000	000000100001	000000	00000000100
0000000	00000000	000110100000	110000	00000001000
1000000	00000000	000000100001	000000	00000000000
0000000	00000000	001000100001	000100	00000000000
0000000	00000000	000000100000	100000	00000001000
0000000	00000000	000000100000	100000	00000001000
0000000	00000000	000000100000	000000	00101000000
0000000	00000000	000001000000	000000	00000000001
0000000	00000000	000000100001	000000	00000000000
0000000	00000000	000110100000	110000	00000001000
0000000	00000000	000000100001	000000	00000000100
0000000	00000000	000110100000	110000	00000001000
0000000	10000000	000000100000	000000	10101000000
