0010000000	00001000	000000	000000000000000	00
0000010000	00100000	000001	000000000000000	00
0000000000	00000000	000000	000000000000000	00
0000010000	00000001	000000	000000000000000	00
0000010000	00000000	000001	000000000000000	00
0000011000	00000000	000000	000000000001000	00
0000000000	00000010	000000	000000000000000	00
0000010000	00000000	000001	000000000000000	00
0000000000	00000000	000000	000000010000010	00
0000000000	00000000	011000	000000000000000	01
0000000000	00000100	000000	001000010000010	00
0000010000	00000000	000001	000000000000000	00
0000100000	00000000	000100	000100000000001	00
0000000000	00000100	000000	001000010000010	00
0000000000	00000000	000000	010000000000000	00
0001000001	00000000	000000	000000010000010	00
0000000000	00000000	011000	000000000000000	01
0000011000	00000000	000000	000000000001000	00
0000011000	00000000	000000	000000000001000	00
0000000000	00000000	001000	000000000000000	01
0000000000	00000000	000000	000000000000000	00
0000000000	00000000	000000	000000010000010	00
0000000000	00000000	000000	000000000000010	00
0000000000	00000100	000000	001000010000010	00
0000011000	00000000	000000	000000000001000	00
0000000000	00000000	001000	000000000000000	01
0000010000	00000000	000000	000000100000000	00
0001000001	00000000	000000	000000010000010	00
0000000000	00000000	000000	000000000000000	00
0000000000	00000000	001000	000000000000000	01
0000000000	00000000	000000	000000000000000	00
0000000000	00000000	000000	000000000000000	00
0000000000	00000000	000100	000100000000001	00
0000000000	00000000	001000	000000000000000	01
0000000000	00000000	000000	010000000000000	00
0100000000	00000000	000000	000000010000010	00
0000000000	00000000	000000	000000000000000	00
0000010100	00000000	000001	000001000000000	00
0000000000	00000000	000000	010000000000000	00
0000000000	00000000	000000	010000000000000	00
0000011000	00000000	000000	000000000001000	00
0000000000	00000010	100000	000000000000000	00
0000000000	00000000	000100	000100000000001	00
0000000000	00000000	000000	000000000000000	00
0000000000	00000000	000000	000000000000010	00
0000000000	00000000	000000	000000000000000	00
0000000000	00000000	000000	000000000000000	00
0000000000	00000000	000000	000000000000000	00
0000000000	00000000	000000	000000010000010	00
0000000000	00000010	100000	000000000000000	00
0000010000	00000000	000001	000000000000000	00
0000000000	10000000	000000	000000000000000	00
0000000000	00000000	000000	000000000000000	00
0000000000	00001000	000000	000000000000000	00
0000000000	00000000	000000	100000010000010	00
0000000000	00000000	000000	000000010000010	00
0000010000	00000000	000001	000000000000000	00
0000000000	00000000	001000	000000000000000	01
0000000000	00000010	000000	000000000000000	00
0000000000	00000000	000000	000000010000010	00
