Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	10	0.044900	0.003177	20.593620	0.047101	0.153609	-0.094993	0.243730	0.034959	23	0.080000	0.061875	0.525545	0.461512	0.118912	0.707317	0.299814	0.378378	10	0.100000
2	44	0.057968	0.001398	15.194750	0.059370	0.143013	-0.019456	0.229621	0.090823	26	-0.040000	0.020811	0.318727	0.280125	0.053623	0.658537	0.080839	0.235294	44	0.100000
3	3052	0.027293	0.002723	37.925285	0.028736	0.143997	-0.026472	0.249069	0.013818	27	-0.080000	0.017015	0.497477	0.453844	0.079892	0.759259	0.087679	0.425532	3052	0.100000
4	3619	0.040374	0.004670	17.861368	0.045953	0.129948	0.073676	0.236302	0.064367	23	0.080000	0.032322	0.641986	0.517990	0.257249	0.636364	0.153130	0.303030	3619	0.100000
5	14501	0.093591	0.009858	7.387589	0.104971	0.135899	0.031257	0.235915	0.065903	23	0.080000	0.012445	0.216883	0.200865	0.020045	0.535714	0.061031	0.115385	14501	0.100000
6	15208	0.091550	0.000326	16.642504	0.092345	0.150880	-0.075537	0.254975	-0.009566	23	0.080000	0.016752	0.483165	0.431794	0.090409	0.631579	0.082739	0.361111	15208	0.100000
7	15230	0.017459	0.004610	57.442646	0.022151	0.148054	-0.055390	0.231187	0.084622	25	0.000000	0.027145	0.446953	0.367808	0.125192	0.765625	0.152158	0.479167	15230	0.100000
8	20566	0.022356	0.005285	40.239506	0.027844	0.149478	-0.065543	0.245564	0.027696	26	-0.040000	0.037523	0.680012	0.539434	0.305229	0.762712	0.167483	0.480000	20566	0.100000
9	25729	0.002848	0.006277	107.090439	0.006880	0.135794	0.032001	0.246041	0.025806	25	0.000000	0.022536	0.204117	0.167830	0.043605	0.704545	0.102933	0.324324	25729	0.100000
10	28581	0.050347	0.003282	27.072689	0.054845	0.132603	0.054752	0.227414	0.099562	24	0.040000	0.015223	0.488120	0.455658	0.059637	0.690476	0.084158	0.333333	28581	0.100000
