Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	283	0.005894	0.009714	75.079529	0.017986	0.140522	-0.013064	0.233141	0.041099	26	-0.040000	0.012284	0.468647	0.432616	0.063505	0.745455	0.071015	0.458333	283	0.100000
2	1882	0.039254	0.003113	18.047060	0.041148	0.140157	-0.010430	0.240702	0.009999	24	0.040000	0.018580	0.411341	0.374208	0.059337	0.690476	0.088070	0.333333	1882	0.100000
3	2971	0.038943	0.005745	22.020636	0.040993	0.143087	-0.031557	0.249442	-0.025948	23	0.080000	0.024174	0.700652	0.611734	0.229013	0.682927	0.125025	0.394737	2971	0.100000
4	3497	0.045063	0.002789	16.789856	0.047263	0.149284	-0.076232	0.241552	0.006502	26	-0.040000	0.016223	0.299730	0.284636	0.021100	0.704545	0.082939	0.277778	3497	0.100000
5	3817	0.025747	0.003874	29.486084	0.027428	0.151991	-0.095748	0.254125	-0.045209	25	0.000000	0.025276	0.502045	0.460208	0.077505	0.729167	0.123512	0.342105	3817	0.100000
6	5902	0.018685	0.005881	39.818130	0.022485	0.130306	0.060588	0.219613	0.096736	25	0.000000	0.024514	0.363052	0.317832	0.066290	0.759259	0.145728	0.468085	5902	0.100000
7	7864	0.057826	0.002326	12.457805	0.059473	0.143028	-0.031127	0.262179	-0.078333	24	0.040000	0.038726	0.624437	0.570699	0.125175	0.638889	0.174475	0.314286	7864	0.100000
8	9681	0.017976	0.003822	39.199585	0.020410	0.142528	-0.027525	0.243372	-0.000982	27	-0.080000	0.012124	0.476570	0.444104	0.058402	0.745455	0.096072	0.413043	9681	0.100000
9	10220	0.086116	0.002828	14.361212	0.086998	0.139657	-0.006828	0.226519	0.068335	24	0.040000	0.028502	0.341317	0.325599	0.023307	0.657895	0.154347	0.200000	10220	0.100000
10	10836	0.024540	0.004069	28.224617	0.028301	0.125712	0.093705	0.230143	0.053428	23	0.080000	0.020156	0.646779	0.581412	0.156161	0.711111	0.134110	0.410256	10836	0.100000
11	12027	0.010311	0.006214	54.234581	0.022811	0.136040	0.019246	0.236616	0.026806	25	0.000000	0.032906	0.535135	0.453562	0.149280	0.762712	0.178438	0.456522	12027	0.100000
12	14892	0.015791	0.007555	43.000378	0.019232	0.152110	-0.096608	0.254617	-0.047233	27	-0.080000	0.022419	0.480794	0.404494	0.128126	0.771930	0.111447	0.448980	14892	0.100000
13	16340	0.037136	0.006513	28.318272	0.047427	0.133177	0.039890	0.238271	0.019997	25	0.000000	0.035820	0.622163	0.503941	0.238324	0.745098	0.174319	0.431818	16340	0.100000
14	19127	0.058463	0.002942	25.755054	0.061706	0.141693	-0.021504	0.246757	-0.014906	25	0.000000	0.035522	0.585971	0.480349	0.203256	0.764706	0.174896	0.375000	19127	0.100000
15	20566	0.022356	0.005285	40.239506	0.025036	0.148210	-0.068491	0.227563	0.064041	26	-0.040000	0.015044	0.405817	0.337950	0.102510	0.758621	0.087618	0.458333	20566	0.100000
16	20894	0.034146	0.006546	22.961964	0.036424	0.147785	-0.065427	0.250456	-0.030119	27	-0.080000	0.017605	0.486883	0.471992	0.028201	0.729167	0.085946	0.325000	20894	0.100000
17	22510	0.031770	0.005588	28.116516	0.037400	0.129277	0.068007	0.223864	0.079253	24	0.040000	0.009716	0.425339	0.387277	0.062120	0.682927	0.061651	0.333333	22510	0.100000
18	25852	0.048171	0.002204	24.006023	0.049250	0.142893	-0.030160	0.222328	0.085572	26	-0.040000	0.057654	0.491260	0.333645	0.236534	0.708333	0.275614	0.350000	25852	0.100000
19	26170	0.023575	0.004533	24.340717	0.029683	0.131350	0.053062	0.225340	0.073181	25	0.000000	0.056345	0.504465	0.395750	0.179918	0.735849	0.251620	0.456522	26170	0.100000
20	26485	0.050202	0.001589	20.561188	0.051405	0.144474	-0.041557	0.245907	-0.011410	24	0.040000	0.039681	0.485136	0.370472	0.182143	0.734694	0.187307	0.368421	26485	0.100000
21	31940	0.131954	0.009055	10.149908	0.135875	0.147763	-0.065265	0.242015	0.004600	23	0.080000	0.026497	0.582798	0.521330	0.128414	0.666667	0.109844	0.342857	31940	0.100000
22	33257	0.023111	0.007030	41.393673	0.029232	0.126682	0.086716	0.221642	0.088393	24	0.040000	0.009812	0.480876	0.444196	0.065996	0.717391	0.057769	0.384615	33257	0.100000
23	35153	0.018510	0.000282	48.864723	0.018627	0.140626	-0.013816	0.250978	-0.032266	26	-0.040000	0.015262	0.515747	0.500528	0.030469	0.779661	0.159527	0.409091	35153	0.100000
24	35270	0.022530	0.003238	30.172678	0.024412	0.138300	0.002957	0.243282	-0.000613	26	-0.040000	0.016204	0.603871	0.548128	0.123358	0.734694	0.081942	0.350000	35270	0.100000
25	39023	0.017575	0.009722	38.793491	0.026983	0.131290	0.053492	0.227727	0.063366	23	0.080000	0.030094	0.449916	0.373769	0.121596	0.755556	0.155190	0.410256	39023	0.100000
26	41412	0.014495	0.002312	53.673153	0.015829	0.127718	0.079243	0.226101	0.070052	25	0.000000	0.023289	0.508563	0.402603	0.177370	0.786885	0.138317	0.509804	41412	0.100000
