Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	595	0.085780	0.009824	25.104649	0.092613	0.246279	-0.058560	0.340016	-0.031304	34	0.055556	0.081731	0.715090	0.654590	0.175153	0.776119	0.269801	0.333333	595	0.100000
2	1157	0.019096	0.009440	70.170662	0.030594	0.210283	0.096157	0.303282	0.080114	34	0.055556	0.050005	0.586018	0.485180	0.195871	0.818182	0.198338	0.484848	1157	0.100000
3	1900	0.038014	0.000551	45.831165	0.038489	0.232371	0.001218	0.351679	-0.066678	37	-0.027778	0.056278	0.700269	0.574933	0.294861	0.833333	0.188471	0.314815	1900	0.100000
4	2609	0.014089	0.006666	70.090225	0.021028	0.222990	0.041540	0.302492	0.082511	37	-0.027778	0.062379	0.784218	0.684370	0.316346	0.781609	0.203217	0.439394	2609	0.100000
5	3135	0.029073	0.007809	63.802483	0.032801	0.244676	-0.051668	0.360165	-0.092418	38	-0.055556	0.053149	0.842665	0.769667	0.316923	0.826087	0.215083	0.396825	3135	0.100000
6	3460	0.034742	0.008787	34.428734	0.040731	0.227405	0.022565	0.328666	0.003121	36	0.000000	0.040115	0.687420	0.668679	0.056567	0.768116	0.137348	0.280000	3460	0.100000
7	6212	0.024072	0.009060	61.289387	0.029424	0.227144	0.023687	0.335199	-0.016692	36	0.000000	0.034991	0.635016	0.548077	0.192376	0.787500	0.120771	0.400000	6212	0.100000
8	6386	0.017441	0.009915	49.848595	0.026172	0.218643	0.060226	0.301910	0.084275	36	0.000000	0.030997	0.724105	0.659846	0.188910	0.757143	0.115881	0.357143	6386	0.100000
9	9092	0.041242	0.005101	36.209389	0.042981	0.213557	0.082086	0.323222	0.019633	37	-0.027778	0.068429	0.670031	0.544031	0.276335	0.772727	0.231224	0.244898	9092	0.100000
10	9675	0.040862	0.004327	37.448532	0.042867	0.225086	0.032533	0.306996	0.068850	38	-0.055556	0.025389	0.619589	0.574521	0.105922	0.776119	0.101733	0.283019	9675	0.100000
11	14327	0.040431	0.005928	37.332188	0.043815	0.249269	-0.071413	0.361507	-0.096489	38	-0.055556	0.093301	0.804201	0.674044	0.399310	0.757143	0.249177	0.269231	14327	0.100000
12	15211	0.031370	0.009591	38.846119	0.035533	0.222789	0.042405	0.331052	-0.004117	38	-0.055556	0.038333	0.715494	0.663396	0.154775	0.789474	0.150667	0.296296	15211	0.100000
13	15268	0.082225	0.008663	16.255465	0.087426	0.242774	-0.043495	0.354736	-0.075952	34	0.055556	0.039912	0.716100	0.672021	0.134396	0.653061	0.110805	0.190476	15268	0.100000
14	15958	0.087039	0.000116	34.236691	0.087103	0.246495	-0.059489	0.338271	-0.026011	38	-0.055556	0.167177	0.806706	0.647337	0.451902	0.769231	0.444440	0.309091	15958	0.100000
15	15965	0.028323	0.003798	45.955193	0.034691	0.225861	0.029200	0.306101	0.071564	35	0.027778	0.049460	0.729814	0.660870	0.203296	0.742857	0.194952	0.339623	15965	0.100000
16	16214	0.028487	0.001703	50.458561	0.030545	0.227949	0.020225	0.330217	-0.001583	37	-0.027778	0.036090	0.777739	0.655197	0.355397	0.811765	0.139215	0.372881	16214	0.100000
17	17344	0.035155	0.005854	34.331543	0.042228	0.247703	-0.064682	0.341582	-0.036053	37	-0.027778	0.069812	0.643822	0.597364	0.115385	0.753623	0.193751	0.288462	17344	0.100000
18	20414	0.053085	0.005482	34.270096	0.058868	0.215004	0.075868	0.325042	0.014114	37	-0.027778	0.066978	0.739649	0.589931	0.365105	0.783784	0.215953	0.260000	20414	0.100000
19	22874	0.115984	0.006219	16.880236	0.126331	0.253967	-0.091606	0.344967	-0.046322	35	0.027778	0.201522	0.808176	0.715771	0.325106	0.698113	0.474178	0.186047	22874	0.100000
20	23953	0.082611	0.004594	22.751451	0.087354	0.230015	0.011346	0.301463	0.085632	33	0.083333	0.026524	0.573627	0.544946	0.063029	0.706897	0.104664	0.282609	23953	0.100000
21	25169	0.034880	0.000843	39.392704	0.036656	0.219814	0.055194	0.353558	-0.072378	35	0.027778	0.047710	0.844981	0.794472	0.245750	0.774194	0.136996	0.300000	25169	0.100000
22	25386	0.076661	0.004935	25.374218	0.080143	0.222043	0.045611	0.307488	0.067357	37	-0.027778	0.035182	0.697818	0.669838	0.084746	0.719298	0.117647	0.260000	25386	0.100000
23	26865	0.002891	0.008163	172.281281	0.009059	0.212811	0.085291	0.329650	0.000136	39	-0.083333	0.072932	0.768723	0.697848	0.234568	0.805556	0.204986	0.360656	26865	0.100000
24	30759	0.043499	0.003552	29.905689	0.046565	0.219612	0.056059	0.339628	-0.030128	33	0.083333	0.056372	0.875691	0.764886	0.471280	0.721311	0.186721	0.340000	30759	0.100000
25	30988	0.060169	0.004805	33.585857	0.063421	0.241178	-0.036636	0.345176	-0.046955	38	-0.055556	0.058285	0.683569	0.603658	0.201620	0.797468	0.200012	0.191489	30988	0.100000
26	32462	0.045920	0.005657	51.754475	0.047282	0.255615	-0.098689	0.334408	-0.014295	39	-0.083333	0.134682	0.808998	0.492434	0.623691	0.800000	0.366925	0.315789	32462	0.100000
27	34667	0.025496	0.006129	41.133495	0.031195	0.232640	0.000064	0.317287	0.037637	34	0.055556	0.035825	0.771239	0.642354	0.360371	0.742424	0.148542	0.333333	34667	0.100000
28	35050	0.052049	0.006550	37.877827	0.059264	0.246100	-0.057790	0.358569	-0.087578	38	-0.055556	0.072438	0.800607	0.711145	0.309712	0.780822	0.220697	0.296296	35050	0.100000
29	36626	0.044830	0.008119	42.713989	0.047870	0.238494	-0.025097	0.360881	-0.094589	38	-0.055556	0.060346	0.836364	0.779904	0.256522	0.802632	0.177093	0.344828	36626	0.100000
30	36833	0.076326	0.009920	25.621813	0.086383	0.222483	0.043719	0.334468	-0.014476	33	0.083333	0.081345	0.812500	0.704278	0.365957	0.745763	0.227302	0.297872	36833	0.100000
31	37203	0.019095	0.003018	58.622593	0.022247	0.224012	0.037149	0.311500	0.055188	36	0.000000	0.048492	0.771905	0.687123	0.270975	0.805195	0.169695	0.419355	37203	0.100000
32	37312	0.072413	0.007876	25.278326	0.079909	0.234392	-0.007468	0.311977	0.053741	37	-0.027778	0.046772	0.598635	0.567147	0.072744	0.739130	0.154993	0.229167	37312	0.100000
33	38892	0.062452	0.003224	29.279652	0.066930	0.210529	0.095099	0.320851	0.026825	35	0.027778	0.069090	0.725956	0.617898	0.282800	0.723077	0.223012	0.285714	38892	0.100000
34	39278	0.032908	0.006755	53.845161	0.040719	0.214392	0.078496	0.325639	0.012304	37	-0.027778	0.078486	0.680627	0.584436	0.231470	0.827160	0.272633	0.350877	39278	0.100000
35	39569	0.033473	0.008460	56.409245	0.040453	0.209612	0.099042	0.327339	0.007147	35	0.027778	0.081318	0.831156	0.612297	0.564502	0.786667	0.239926	0.326923	39569	0.100000
36	40942	0.058346	0.005877	25.805140	0.066525	0.252498	-0.085291	0.349143	-0.058988	35	0.027778	0.035735	0.765127	0.723100	0.151776	0.716981	0.154932	0.146341	40942	0.100000
37	41816	0.027473	0.008243	44.881466	0.035503	0.211133	0.092503	0.334483	-0.014521	38	-0.055556	0.091117	0.514454	0.465177	0.092137	0.783784	0.238102	0.269231	41816	0.100000
38	42058	0.031387	0.005160	41.401119	0.033720	0.243482	-0.046540	0.322253	0.022573	35	0.027778	0.046288	0.633784	0.589574	0.107717	0.766234	0.168272	0.385965	42058	0.100000
39	43504	0.040956	0.002208	49.052975	0.043020	0.230373	0.009808	0.344759	-0.045689	37	-0.027778	0.080212	0.759984	0.653355	0.307602	0.814815	0.245629	0.403226	43504	0.100000
40	43606	0.028891	0.006993	45.725147	0.036805	0.220328	0.052982	0.323819	0.017823	37	-0.027778	0.035962	0.672507	0.594775	0.191824	0.797468	0.136094	0.350877	43606	0.100000
41	45421	0.027200	0.009940	53.329247	0.034162	0.228531	0.017725	0.350724	-0.063783	38	-0.055556	0.085011	0.869187	0.771553	0.427382	0.829787	0.255144	0.441176	45421	0.100000
42	48759	0.050110	0.002424	35.839481	0.052868	0.250686	-0.077502	0.354736	-0.075952	36	0.000000	0.041782	0.485489	0.483002	0.004812	0.737705	0.111568	0.076923	48759	0.100000
43	50419	0.048619	0.007929	31.947126	0.061238	0.214191	0.079362	0.333886	-0.012712	38	-0.055556	0.077720	0.844764	0.740047	0.402832	0.786667	0.245760	0.344828	50419	0.100000
44	51008	0.048519	0.000171	37.889168	0.048630	0.227122	0.023783	0.325534	0.012621	38	-0.055556	0.054704	0.831698	0.743019	0.345081	0.794872	0.258917	0.309091	51008	0.100000
45	53498	0.069961	0.002106	31.068579	0.071730	0.226644	0.025834	0.340404	-0.032480	34	0.055556	0.101021	0.695118	0.613755	0.210652	0.736842	0.316610	0.227273	53498	0.100000
46	54745	0.062928	0.009720	35.412239	0.068315	0.238837	-0.026571	0.361194	-0.095539	37	-0.027778	0.171326	0.810414	0.685803	0.396600	0.774648	0.385316	0.274510	54745	0.100000
47	57622	0.004104	0.004026	156.350098	0.025488	0.213840	0.080868	0.346146	-0.049896	36	0.000000	0.090383	0.623688	0.584207	0.094953	0.835294	0.236533	0.462687	57622	0.100000
48	59208	0.144782	0.008215	17.269447	0.156142	0.247912	-0.065579	0.352961	-0.070569	37	-0.027778	0.076301	0.610721	0.550100	0.134743	0.750000	0.221624	0.195652	59208	0.100000
49	60149	0.021645	0.000936	54.754044	0.023509	0.217293	0.066028	0.332872	-0.009635	37	-0.027778	0.033565	0.823303	0.731434	0.342075	0.804598	0.157209	0.412698	60149	0.100000
50	61962	0.038234	0.004125	38.268505	0.040986	0.239925	-0.031251	0.346086	-0.049715	34	0.055556	0.048595	0.634538	0.553771	0.181001	0.776119	0.183170	0.392857	61962	0.100000
51	63772	0.059570	0.008272	28.962729	0.070376	0.228419	0.018206	0.353513	-0.072243	36	0.000000	0.051202	0.672237	0.587725	0.204989	0.745763	0.165997	0.217391	63772	0.100000
52	64285	0.070891	0.003541	30.667877	0.074416	0.210082	0.097022	0.312216	0.053017	33	0.083333	0.074361	0.647003	0.583254	0.152968	0.779412	0.284053	0.282609	64285	0.100000
53	68808	0.040463	0.002675	26.166191	0.043165	0.246861	-0.061060	0.344982	-0.046367	38	-0.055556	0.038144	0.589744	0.533063	0.121387	0.742424	0.104829	0.269231	68808	0.100000
54	69057	0.048407	0.001709	29.442116	0.050021	0.230209	0.010513	0.308055	0.065638	33	0.083333	0.044056	0.686226	0.585237	0.243486	0.733333	0.167656	0.340000	69057	0.100000
55	72511	0.037020	0.007924	37.259441	0.052095	0.218792	0.059585	0.329516	0.000543	33	0.083333	0.034666	0.669603	0.622162	0.125560	0.742424	0.119723	0.312500	72511	0.100000
