Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	321	0.053480	0.001565	46.314312	0.055386	0.248337	0.061043	0.370247	-0.047910	38	-0.085714	0.082983	0.793349	0.685782	0.342333	0.813954	0.240112	0.377049	321	0.100000
2	2447	0.051765	0.008985	27.397484	0.057352	0.242394	0.083514	0.367980	-0.041494	36	-0.028571	0.107386	0.770065	0.725379	0.162718	0.737705	0.293042	0.265306	2447	0.100000
3	2717	0.099175	0.004520	23.549227	0.106775	0.267599	-0.011786	0.380135	-0.075897	36	-0.028571	0.117506	0.851880	0.756931	0.390625	0.724138	0.271061	0.250000	2717	0.100000
4	4607	0.050732	0.005776	30.515402	0.068407	0.267129	-0.010009	0.362506	-0.026002	33	0.057143	0.035304	0.760078	0.700587	0.198693	0.745763	0.126790	0.326531	4607	0.100000
5	5372	0.075184	0.000090	25.487904	0.075349	0.239336	0.095074	0.345803	0.021275	32	0.085714	0.063559	0.816022	0.752361	0.257073	0.685185	0.268525	0.179487	5372	0.100000
6	8966	0.086557	0.004720	25.199205	0.097182	0.256145	0.031522	0.388308	-0.099029	33	0.057143	0.050158	0.731311	0.670639	0.184210	0.719298	0.116668	0.214286	8966	0.100000
7	9146	0.031299	0.007053	51.125092	0.036574	0.273043	-0.032368	0.324833	0.080624	36	-0.028571	0.051248	0.760138	0.645754	0.322894	0.767123	0.175262	0.333333	9146	0.100000
8	11023	0.125950	0.000433	25.807873	0.126970	0.270067	-0.021118	0.377152	-0.067454	33	0.057143	0.120414	0.811055	0.681719	0.406356	0.763889	0.372185	0.312500	11023	0.100000
9	11071	0.058996	0.007766	26.179487	0.064953	0.262013	0.009333	0.360463	-0.020219	37	-0.057143	0.066376	0.710183	0.635211	0.205521	0.764706	0.214172	0.195652	11071	0.100000
10	11892	0.216214	0.001055	18.380053	0.218723	0.244802	0.074407	0.375303	-0.062220	32	0.085714	0.221342	0.781351	0.638536	0.395102	0.808824	0.483618	0.219512	11892	0.100000
11	12684	0.078966	0.005761	31.262632	0.085916	0.277032	-0.047453	0.359822	-0.018404	34	0.028571	0.107605	0.746386	0.634253	0.306587	0.792208	0.347182	0.291667	12684	0.100000
12	12884	0.068540	0.007966	28.849667	0.073483	0.240664	0.090055	0.381358	-0.079358	35	0.000000	0.069099	0.632309	0.550888	0.181293	0.762712	0.173484	0.255319	12884	0.100000
13	13179	0.122327	0.001604	18.971275	0.123588	0.245265	0.072659	0.369307	-0.045251	32	0.085714	0.082753	0.785409	0.714591	0.248130	0.750000	0.182822	0.238095	13179	0.100000
14	13710	0.046439	0.005009	32.456974	0.060123	0.253542	0.041362	0.355646	-0.006585	38	-0.085714	0.046986	0.826886	0.750287	0.306750	0.776316	0.202411	0.333333	13710	0.100000
15	15744	0.083673	0.003685	17.353041	0.085424	0.268740	-0.016099	0.374542	-0.060067	34	0.028571	0.082717	0.840000	0.763520	0.323410	0.737705	0.218612	0.276596	15744	0.100000
16	16099	0.072947	0.008867	19.438833	0.084573	0.243236	0.080328	0.386876	-0.094976	37	-0.057143	0.078228	0.772293	0.721277	0.183035	0.750000	0.182188	0.195652	16099	0.100000
17	18303	0.054207	0.008576	22.667456	0.064433	0.242826	0.081879	0.358718	-0.015281	35	0.000000	0.089394	0.834899	0.766618	0.292570	0.741379	0.254485	0.239130	18303	0.100000
18	20641	0.018503	0.007900	54.975868	0.027553	0.263147	0.005047	0.371366	-0.051076	35	0.000000	0.059352	0.640474	0.613563	0.069639	0.760563	0.169940	0.351852	20641	0.100000
19	22217	0.147584	0.000880	18.332279	0.148928	0.255705	0.033186	0.387846	-0.097720	35	0.000000	0.140009	0.596012	0.593651	0.005811	0.709091	0.351113	0.078947	22217	0.100000
20	23972	0.100678	0.001555	16.391565	0.102323	0.238889	0.096766	0.361433	-0.022963	35	0.000000	0.052625	0.883126	0.813576	0.373077	0.736842	0.161115	0.326923	23972	0.100000
21	24786	0.053479	0.001901	30.244087	0.054780	0.271253	-0.025601	0.323372	0.084761	37	-0.057143	0.037141	0.551157	0.490659	0.118777	0.718750	0.130035	0.244898	24786	0.100000
22	25714	0.014283	0.004364	57.106804	0.019221	0.244623	0.075084	0.375005	-0.061376	38	-0.085714	0.084853	0.608153	0.605037	0.007889	0.711538	0.191040	0.155556	25714	0.100000
23	28164	0.129818	0.005090	23.912903	0.136142	0.251141	0.050441	0.370247	-0.047910	35	0.000000	0.203186	0.840956	0.697269	0.474635	0.775862	0.423416	0.270833	28164	0.100000
24	30780	0.039722	0.008740	43.393654	0.054497	0.256607	0.029774	0.346116	0.020388	36	-0.028571	0.053428	0.753773	0.662430	0.270589	0.735294	0.178474	0.280000	30780	0.100000
25	31275	0.071366	0.007205	22.898727	0.073720	0.270664	-0.023374	0.356586	-0.009244	35	0.000000	0.111039	0.834530	0.727566	0.392622	0.737705	0.346668	0.255319	31275	0.100000
26	31656	0.047545	0.008293	25.102150	0.056058	0.240776	0.089633	0.335721	0.049810	34	0.028571	0.028383	0.592341	0.571031	0.049677	0.732143	0.107955	0.244444	31656	0.100000
27	32033	0.053335	0.007813	30.166384	0.062963	0.286257	-0.082330	0.354140	-0.002322	37	-0.057143	0.119220	0.706967	0.525103	0.382956	0.733333	0.231677	0.212766	32033	0.100000
28	33291	0.070870	0.000736	35.050037	0.071649	0.254139	0.039107	0.340941	0.035036	37	-0.057143	0.057986	0.753578	0.687814	0.210656	0.734375	0.186282	0.212766	33291	0.100000
29	33337	0.117185	0.009629	15.451439	0.126168	0.287502	-0.087039	0.383043	-0.084128	33	0.057143	0.191420	0.841050	0.707756	0.456105	0.741379	0.446912	0.232558	33337	0.100000
30	33595	0.122242	0.002351	19.426353	0.126408	0.241723	0.086052	0.379792	-0.074926	37	-0.057143	0.065840	0.705429	0.661042	0.130952	0.766667	0.181346	0.212766	33595	0.100000
31	34429	0.059121	0.008053	26.216980	0.062718	0.270843	-0.024051	0.342477	0.030688	37	-0.057143	0.057798	0.725167	0.664444	0.180963	0.728814	0.187635	0.195652	34429	0.100000
32	36167	0.110475	0.000547	16.456348	0.111289	0.270343	-0.022162	0.385027	-0.089742	35	0.000000	0.078202	0.846177	0.800792	0.227830	0.696429	0.198303	0.222222	36167	0.100000
33	37845	0.077929	0.007442	18.757078	0.090980	0.280679	-0.061240	0.364132	-0.030604	36	-0.028571	0.088923	0.817612	0.721444	0.345239	0.690909	0.280465	0.234043	37845	0.100000
34	38415	0.060139	0.004701	27.572500	0.062560	0.259068	0.020470	0.365638	-0.034867	38	-0.085714	0.116232	0.694607	0.686362	0.026287	0.774648	0.274728	0.173913	38415	0.100000
35	38433	0.088798	0.009259	13.463530	0.095817	0.240574	0.090394	0.362969	-0.027311	33	0.057143	0.055088	0.706926	0.667008	0.119877	0.720000	0.171578	0.175000	38433	0.100000
36	40021	0.090413	0.004905	19.518593	0.091958	0.257450	0.026588	0.374229	-0.059181	34	0.028571	0.044188	0.652277	0.643507	0.024599	0.680851	0.113899	0.081081	40021	0.100000
37	40630	0.048430	0.000852	35.825581	0.048896	0.243676	0.078665	0.364818	-0.032545	38	-0.085714	0.055479	0.727077	0.682488	0.140431	0.776119	0.151406	0.191489	40630	0.100000
38	40690	0.971481	0.004002	17.085678	0.241339	0.269135	-0.017594	0.382790	-0.083410	32	0.085714	0.074490	0.751081	0.722462	0.103118	0.711864	0.279774	0.238095	40690	0.100000
39	45537	0.082379	0.007599	24.404556	0.091482	0.253990	0.039671	0.332469	0.059012	35	0.000000	0.149508	0.754116	0.667398	0.260726	0.761905	0.404104	0.222222	45537	0.100000
40	47257	0.073860	0.006141	30.184183	0.079787	0.271902	-0.028054	0.341999	0.032039	35	0.000000	0.075412	0.739334	0.602438	0.344339	0.737705	0.212116	0.255319	47257	0.100000
41	48541	0.068569	0.008131	25.642597	0.072695	0.271820	-0.027744	0.368204	-0.042127	36	-0.028571	0.065702	0.773130	0.633366	0.381208	0.719298	0.146084	0.217391	48541	0.100000
42	50091	0.089775	0.005685	36.126705	0.090687	0.244855	0.074210	0.372022	-0.052934	35	0.000000	0.149427	0.674865	0.593666	0.199834	0.794521	0.355518	0.255319	50091	0.100000
43	50971	0.090833	0.001447	19.326469	0.093003	0.279351	-0.056221	0.378360	-0.070874	35	0.000000	0.098298	0.793574	0.740399	0.204836	0.737705	0.342864	0.186047	50971	0.100000
44	52080	0.149248	0.007007	15.722164	0.150322	0.271969	-0.028308	0.357480	-0.011777	32	0.085714	0.128066	0.761354	0.703138	0.196105	0.651163	0.338450	0.135135	52080	0.100000
45	53668	0.052998	0.006892	29.217192	0.057622	0.263743	0.002791	0.358748	-0.015365	35	0.000000	0.084648	0.827510	0.700993	0.423124	0.754098	0.243488	0.239130	53668	0.100000
46	54404	0.134710	0.004246	15.961244	0.136356	0.238322	0.098909	0.340985	0.034909	33	0.057143	0.102780	0.646840	0.550186	0.214876	0.679245	0.289350	0.108108	54404	0.100000
47	55266	0.091556	0.003155	26.354561	0.094142	0.265817	-0.005047	0.369278	-0.045166	36	-0.028571	0.080240	0.690456	0.658361	0.093944	0.739130	0.237650	0.217391	55266	0.100000
48	56241	0.044148	0.001159	33.982819	0.045104	0.288531	-0.090930	0.351530	0.005065	33	0.057143	0.071773	0.830387	0.734487	0.361189	0.711864	0.194482	0.326531	56241	0.100000
49	61734	0.045062	0.004315	33.878574	0.047763	0.246376	0.068458	0.345832	0.021190	35	0.000000	0.029816	0.821429	0.777704	0.196696	0.724138	0.087722	0.255319	61734	0.100000
50	61919	0.076367	0.000056	22.190575	0.076518	0.257733	0.025517	0.359524	-0.017560	37	-0.057143	0.085238	0.678998	0.639442	0.109708	0.741935	0.222090	0.195652	61919	0.100000
51	63772	0.059570	0.008272	28.962729	0.067174	0.240254	0.091606	0.356526	-0.009076	38	-0.085714	0.073124	0.678515	0.600127	0.196032	0.768116	0.217914	0.283019	63772	0.100000
