Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	234	0.030012	0.008797	37.623745	0.038741	0.238665	-0.061033	0.333707	0.019113	35	-0.060606	0.062639	0.540504	0.437251	0.183480	0.788732	0.211750	0.270833	234	0.100000
2	313	0.106580	0.002451	27.017889	0.108152	0.208292	0.073995	0.334706	0.016176	30	0.090909	0.137543	0.711288	0.648345	0.178992	0.803030	0.377261	0.333333	313	0.100000
3	2447	0.051765	0.008985	27.397484	0.063392	0.212990	0.053110	0.354617	-0.042348	36	-0.090909	0.051127	0.733264	0.676673	0.175027	0.775862	0.160760	0.217391	2447	0.100000
4	3334	0.054077	0.001886	23.854464	0.055283	0.206935	0.080029	0.318316	0.064355	34	-0.030303	0.021369	0.572417	0.565191	0.016620	0.666667	0.071213	0.128205	3334	0.100000
5	3932	0.214284	0.000667	12.528163	0.214772	0.211961	0.057685	0.359583	-0.056946	30	0.090909	0.084922	0.749060	0.572235	0.413369	0.693878	0.226323	0.230769	3932	0.100000
6	4009	0.037592	0.009613	37.427147	0.046677	0.217465	0.033218	0.330694	0.027969	35	-0.060606	0.073842	0.759472	0.613487	0.377698	0.814815	0.240956	0.339623	4009	0.100000
7	4092	0.028775	0.006714	27.464754	0.031471	0.237002	-0.053640	0.306683	0.098549	35	-0.060606	0.031696	0.739542	0.660616	0.232558	0.694915	0.118736	0.285714	4092	0.100000
8	4927	0.153120	0.008667	14.006853	0.167190	0.226980	-0.009084	0.370530	-0.089123	30	0.090909	0.134312	0.803755	0.728654	0.276772	0.745455	0.328369	0.347826	4927	0.100000
9	6404	0.048839	0.005867	25.682957	0.055511	0.228561	-0.016112	0.330098	0.029722	33	0.000000	0.029608	0.754539	0.689864	0.208537	0.754386	0.084194	0.282609	6404	0.100000
10	7250	0.042262	0.007504	30.275682	0.047460	0.206995	0.079764	0.307398	0.096444	36	-0.090909	0.086318	0.722405	0.568660	0.356435	0.787879	0.249738	0.265306	7250	0.100000
11	10790	0.083123	0.007793	21.537123	0.090288	0.211588	0.059342	0.344087	-0.011398	34	-0.030303	0.056682	0.517506	0.495498	0.043622	0.732143	0.168501	0.128205	10790	0.100000
12	12123	0.059004	0.004491	27.933567	0.061461	0.227122	-0.009714	0.344505	-0.012625	32	0.030303	0.040709	0.756177	0.700944	0.184690	0.690909	0.127366	0.238095	12123	0.100000
13	15188	0.068230	0.000084	20.109245	0.068420	0.222081	0.012697	0.315691	0.072070	35	-0.060606	0.077632	0.761131	0.643484	0.329990	0.696429	0.247713	0.222222	15188	0.100000
14	17344	0.035155	0.005854	34.331543	0.041414	0.218464	0.028776	0.334811	0.015869	34	-0.030303	0.084901	0.796259	0.633934	0.443431	0.777778	0.238145	0.320000	17344	0.100000
15	18152	0.009312	0.007933	87.692116	0.018664	0.244437	-0.086693	0.355139	-0.043882	30	0.090909	0.066089	0.542377	0.463118	0.147629	0.709677	0.190021	0.387755	18152	0.100000
