Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	4089	0.050485	0.008403	32.447075	0.060060	0.302714	-0.027488	0.385236	0.000812	42	-0.024390	0.097149	0.837436	0.732708	0.391812	0.787500	0.241678	0.236364	4089	0.100000
2	4099	0.085113	0.003123	26.354048	0.088030	0.317576	-0.077934	0.418196	-0.084677	39	0.048780	0.093743	0.821300	0.771661	0.217392	0.762712	0.217700	0.170213	4099	0.100000
3	4316	0.064195	0.008825	32.565899	0.073250	0.286786	0.026577	0.393394	-0.020347	45	-0.097561	0.085580	0.836197	0.782084	0.248322	0.770270	0.235701	0.166667	4316	0.100000
4	5075	0.028790	0.006177	50.898392	0.033853	0.306204	-0.039334	0.392067	-0.016905	42	-0.024390	0.105100	0.823789	0.666667	0.471366	0.833333	0.206900	0.373134	5075	0.100000
5	6103	0.072551	0.003084	32.172779	0.074858	0.274661	0.067733	0.421164	-0.092375	38	0.073171	0.187814	0.883909	0.763409	0.509317	0.756757	0.396266	0.269231	6103	0.100000
6	6782	0.065196	0.005564	31.672487	0.069593	0.301141	-0.022147	0.368129	0.045182	39	0.048780	0.042474	0.683011	0.640000	0.119474	0.783784	0.201223	0.235294	6782	0.100000
7	6935	0.092921	0.000578	22.964706	0.093095	0.319045	-0.082920	0.407055	-0.055781	39	0.048780	0.067832	0.895131	0.844739	0.324562	0.771429	0.233638	0.290909	6935	0.100000
8	10790	0.083123	0.007793	21.537123	0.087504	0.308896	-0.048471	0.393409	-0.020386	37	0.097561	0.046627	0.673620	0.591047	0.201914	0.716667	0.130649	0.212766	10790	0.100000
9	11629	0.020095	0.007907	76.189148	0.027652	0.278978	0.053078	0.364520	0.054543	44	-0.073171	0.050726	0.655423	0.601741	0.134791	0.793478	0.162095	0.290323	11629	0.100000
10	13136	0.030835	0.005969	34.713860	0.034370	0.291745	0.009745	0.399911	-0.037252	45	-0.097561	0.059586	0.748677	0.690476	0.188035	0.759494	0.147699	0.166667	13136	0.100000
11	13825	0.078811	0.003554	33.983238	0.081948	0.310813	-0.054976	0.407339	-0.056516	43	-0.048780	0.180998	0.860136	0.749483	0.441696	0.836957	0.384125	0.203704	13825	0.100000
12	13924	0.032867	0.002758	52.481789	0.034752	0.290611	0.013592	0.357644	0.072376	44	-0.073171	0.095005	0.836580	0.745310	0.358357	0.791209	0.245727	0.290323	13924	0.100000
13	15623	0.047753	0.008046	46.680981	0.057056	0.286055	0.029057	0.421507	-0.093265	42	-0.024390	0.125843	0.795186	0.649015	0.416459	0.848485	0.289843	0.333333	15623	0.100000
14	15633	0.067337	0.008108	32.418926	0.079206	0.309277	-0.049762	0.395288	-0.025260	37	0.097561	0.101394	0.796730	0.750279	0.186012	0.732394	0.243057	0.229167	15633	0.100000
15	16357	0.048071	0.007397	43.608231	0.051904	0.317077	-0.076238	0.422268	-0.095238	44	-0.073171	0.144344	0.906791	0.761651	0.608939	0.826531	0.303869	0.323077	16357	0.100000
16	18524	0.031013	0.008989	68.228737	0.039717	0.274482	0.068341	0.399956	-0.037368	42	-0.024390	0.094185	0.834309	0.751463	0.333333	0.819149	0.313392	0.343750	18524	0.100000
