Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	2028	0.040025	0.002668	34.943535	0.041180	0.173087	0.014646	0.260792	-0.006041	30	0.090909	0.053897	0.665743	0.475046	0.363263	0.745763	0.163952	0.375000	2028	0.100000
2	2859	0.021036	0.001872	52.662529	0.021755	0.192491	-0.095814	0.284505	-0.097520	35	-0.060606	0.029685	0.725305	0.633232	0.251040	0.811765	0.137124	0.461538	2859	0.100000
3	3822	0.009377	0.001841	106.721054	0.009801	0.162767	0.073400	0.242894	0.062999	34	-0.030303	0.026341	0.519271	0.454628	0.118529	0.807229	0.166535	0.500000	3822	0.100000
4	7346	0.025259	0.000871	53.734501	0.026216	0.187494	-0.067371	0.253752	0.021115	30	0.090909	0.028231	0.593139	0.493748	0.196327	0.802632	0.145668	0.523810	7346	0.100000
5	7700	0.035895	0.004765	29.292696	0.039552	0.171193	0.025429	0.284088	-0.095909	33	0.000000	0.048886	0.669282	0.510004	0.325061	0.784615	0.207447	0.388889	7700	0.100000
6	12236	0.023612	0.004152	37.633152	0.026847	0.168091	0.043089	0.240091	0.073816	33	0.000000	0.008865	0.438271	0.408951	0.049608	0.711864	0.052787	0.326531	12236	0.100000
7	13740	0.084851	0.009423	20.544880	0.095391	0.166853	0.050136	0.246370	0.049594	30	0.090909	0.091111	0.575906	0.418462	0.270737	0.762712	0.414590	0.302326	13740	0.100000
8	15883	0.028777	0.007519	27.438906	0.032774	0.169224	0.036636	0.279375	-0.077728	30	0.090909	0.019144	0.664733	0.599084	0.163747	0.750000	0.081938	0.400000	15883	0.100000
9	15965	0.028323	0.003798	45.955193	0.033077	0.164265	0.064867	0.267592	-0.032276	31	0.060606	0.031955	0.508659	0.465362	0.080983	0.791045	0.182157	0.436364	15965	0.100000
10	18491	0.020980	0.005793	53.882591	0.030602	0.168717	0.039523	0.259926	-0.002704	32	0.030303	0.027177	0.655751	0.591302	0.157694	0.730159	0.113546	0.418182	18491	0.100000
11	22510	0.031770	0.005588	28.116516	0.040804	0.186749	-0.063126	0.262268	-0.011737	33	0.000000	0.038286	0.437239	0.382967	0.087956	0.722222	0.193636	0.312500	22510	0.100000
12	23648	0.027066	0.006714	28.847748	0.036358	0.163326	0.070216	0.242134	0.065934	31	0.060606	0.014012	0.579403	0.503047	0.153648	0.686275	0.067354	0.311111	23648	0.100000
13	24544	0.043127	0.000990	29.981995	0.044060	0.182871	-0.041051	0.275482	-0.062712	34	-0.030303	0.013788	0.460626	0.442981	0.031678	0.746032	0.072385	0.227273	24544	0.100000
14	25659	0.008652	0.007699	80.050514	0.011428	0.160388	0.086942	0.237794	0.082676	35	-0.060606	0.018490	0.603633	0.549408	0.120342	0.771429	0.089839	0.406780	25659	0.100000
15	25714	0.014283	0.004364	57.106804	0.018164	0.160820	0.084479	0.268443	-0.035556	32	0.030303	0.015995	0.672887	0.608123	0.165266	0.753846	0.069958	0.372549	25714	0.100000
16	26839	0.015579	0.003327	55.430061	0.018369	0.171685	0.022627	0.282119	-0.088314	31	0.060606	0.024206	0.686783	0.582007	0.250665	0.781250	0.108935	0.415094	26839	0.100000
17	28576	0.024793	0.000254	38.155262	0.024892	0.175705	-0.000255	0.269024	-0.037800	34	-0.030303	0.024113	0.613284	0.562904	0.115261	0.721311	0.117364	0.320000	28576	0.100000
18	28795	0.013948	0.003134	80.453262	0.015913	0.185638	-0.056801	0.272380	-0.050745	36	-0.090909	0.020795	0.624602	0.597772	0.066703	0.802198	0.100854	0.419355	28795	0.100000
19	29214	0.011934	0.009681	59.223515	0.018655	0.158113	0.099890	0.266638	-0.028595	31	0.060606	0.035716	0.632064	0.526031	0.223711	0.774194	0.157574	0.415094	29214	0.100000
20	29663	0.005437	0.000887	146.814972	0.005866	0.166428	0.052556	0.235467	0.091651	35	-0.060606	0.021026	0.439238	0.387280	0.084800	0.831683	0.137357	0.507042	29663	0.100000
21	31214	0.012119	0.003152	84.911568	0.015550	0.159105	0.094243	0.246146	0.050457	33	0.000000	0.045352	0.588462	0.460256	0.237530	0.835165	0.233067	0.507463	31214	0.100000
22	33634	0.029577	0.003867	32.087078	0.035539	0.171738	0.022330	0.252350	0.026523	30	0.090909	0.056158	0.707819	0.460272	0.458652	0.781250	0.248229	0.423077	33634	0.100000
23	35153	0.018510	0.000282	48.864723	0.018620	0.188397	-0.072508	0.271470	-0.047235	33	0.000000	0.029554	0.552594	0.466596	0.161227	0.786667	0.146227	0.352941	35153	0.100000
24	35804	0.010284	0.001204	81.764153	0.010819	0.158598	0.097130	0.265281	-0.023359	34	-0.030303	0.027152	0.661068	0.550390	0.246165	0.844444	0.132617	0.514286	35804	0.100000
25	38090	0.006462	0.001813	134.716827	0.010424	0.158337	0.098616	0.255109	0.015879	34	-0.030303	0.020278	0.538461	0.448933	0.162462	0.827957	0.098656	0.521127	38090	0.100000
26	38217	0.043316	0.007338	25.165442	0.046217	0.188919	-0.075480	0.284699	-0.098268	33	0.000000	0.025452	0.717545	0.673818	0.134055	0.770492	0.109072	0.312500	38217	0.100000
27	39608	0.013190	0.005619	63.904495	0.017991	0.167949	0.043895	0.236601	0.087279	34	-0.030303	0.010235	0.466854	0.441771	0.044933	0.718750	0.056913	0.346154	39608	0.100000
28	39676	0.019304	0.004817	40.108349	0.022927	0.163408	0.069749	0.266250	-0.027098	36	-0.090909	0.016267	0.474646	0.414505	0.102719	0.776119	0.082404	0.345455	39676	0.100000
29	40460	0.007677	0.005773	94.622391	0.011193	0.182871	-0.041051	0.281627	-0.086416	36	-0.090909	0.016616	0.566789	0.529684	0.078894	0.776119	0.069595	0.357143	40460	0.100000
30	40763	0.003717	0.001976	195.936981	0.007520	0.165220	0.059433	0.281925	-0.087567	33	0.000000	0.031592	0.657729	0.620897	0.097157	0.843373	0.122593	0.521739	40763	0.100000
31	41412	0.014495	0.002312	53.673153	0.015540	0.169463	0.035278	0.268159	-0.034463	32	0.030303	0.030235	0.610437	0.515169	0.196497	0.757576	0.110769	0.372549	41412	0.100000
32	42575	0.026440	0.007810	34.757248	0.045741	0.170671	0.028400	0.251336	0.030435	31	0.060606	0.017825	0.541332	0.476202	0.124342	0.673469	0.092116	0.261905	42575	0.100000
