Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	2172	0.058285	0.000665	19.093981	0.058938	0.227890	-0.079248	0.350978	-0.082524	30	0.090909	0.053606	0.741764	0.630443	0.301229	0.680000	0.164467	0.285714	2172	0.100000
2	2609	0.014089	0.006666	70.090225	0.019366	0.193438	0.083910	0.294498	0.091678	34	-0.030303	0.024811	0.639489	0.583824	0.133753	0.779412	0.099858	0.392857	2609	0.100000
3	3334	0.054077	0.001886	23.854464	0.056542	0.219873	-0.041284	0.346116	-0.067528	35	-0.060606	0.059119	0.771076	0.668110	0.310241	0.765625	0.181794	0.300000	3334	0.100000
4	3460	0.034742	0.008787	34.428734	0.045950	0.192849	0.086700	0.306399	0.054970	35	-0.060606	0.043841	0.750728	0.658261	0.270578	0.797101	0.179697	0.339623	3460	0.100000
5	4230	0.013417	0.007142	48.587437	0.029577	0.191245	0.094293	0.319404	0.014858	35	-0.060606	0.031040	0.695715	0.659888	0.105339	0.781250	0.119165	0.285714	4230	0.100000
6	5372	0.075184	0.000090	25.487904	0.075241	0.218255	-0.033620	0.334453	-0.031556	36	-0.090909	0.038586	0.693100	0.652826	0.116007	0.741935	0.126259	0.200000	5372	0.100000
7	7344	0.025434	0.009962	44.965080	0.033459	0.206122	0.023838	0.310247	0.043102	32	0.030303	0.035485	0.735965	0.689766	0.148916	0.769231	0.136232	0.360000	7344	0.100000
8	8706	0.077038	0.009246	18.882965	0.082612	0.203803	0.034821	0.314110	0.031188	31	0.060606	0.060424	0.656012	0.551762	0.232577	0.783333	0.228168	0.295455	8706	0.100000
9	12182	0.217090	0.008281	11.425433	0.220322	0.230164	-0.090020	0.334856	-0.032798	33	0.000000	0.082780	0.666667	0.639201	0.076125	0.659575	0.239043	0.131579	12182	0.100000
10	12645	0.040360	0.001868	22.107592	0.041536	0.227979	-0.079672	0.304953	0.059432	33	0.000000	0.026253	0.637586	0.591422	0.112989	0.690909	0.145606	0.282609	12645	0.100000
11	13136	0.030835	0.005969	34.713860	0.036477	0.205488	0.026840	0.311932	0.037904	30	0.090909	0.036992	0.731157	0.626360	0.280475	0.719298	0.122936	0.302326	13136	0.100000
12	14013	0.053109	0.002669	24.125669	0.054855	0.228330	-0.081332	0.339524	-0.047196	34	-0.030303	0.028229	0.821013	0.783865	0.171875	0.754717	0.109256	0.227273	14013	0.100000
13	14327	0.040431	0.005928	37.332188	0.048650	0.219180	-0.038000	0.347219	-0.070932	33	0.000000	0.071860	0.555597	0.518778	0.076512	0.732143	0.186034	0.214286	14327	0.100000
14	15147	0.082770	0.008295	19.034561	0.090246	0.221394	-0.048488	0.343625	-0.059846	35	-0.060606	0.055058	0.661994	0.608645	0.136319	0.680000	0.186596	0.125000	15147	0.100000
15	15211	0.031370	0.009591	38.846119	0.038085	0.223997	-0.060814	0.355571	-0.096692	34	-0.030303	0.078034	0.837863	0.739542	0.377492	0.741379	0.187213	0.333333	15211	0.100000
16	15703	0.036230	0.001643	38.251678	0.039015	0.207487	0.017375	0.314170	0.031004	33	0.000000	0.094763	0.803321	0.635623	0.460233	0.765625	0.282953	0.340000	15703	0.100000
17	15812	0.053056	0.004788	37.713009	0.055983	0.209948	0.005721	0.319330	0.015088	35	-0.060606	0.037727	0.660983	0.613507	0.122837	0.802817	0.145537	0.326923	15812	0.100000
