Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	2486	0.073573	0.004540	19.695734	0.076976	0.238225	0.002030	0.365489	-0.042010	31	0.031250	0.081991	0.672406	0.626189	0.123637	0.745098	0.219574	0.184211	2486	0.100000
2	3334	0.054077	0.001886	23.854464	0.056995	0.223639	0.063135	0.336586	0.040394	35	-0.093750	0.054156	0.835464	0.742379	0.361323	0.763636	0.156273	0.300000	3334	0.100000
3	3460	0.034742	0.008787	34.428734	0.044264	0.221842	0.070663	0.321418	0.083638	35	-0.093750	0.078688	0.857442	0.717672	0.495063	0.774648	0.234191	0.406780	3460	0.100000
4	4089	0.050485	0.008403	32.447075	0.056125	0.226279	0.052076	0.345668	0.014499	34	-0.062500	0.053744	0.562433	0.528086	0.072782	0.777778	0.161154	0.227273	4089	0.100000
5	4607	0.050732	0.005776	30.515402	0.056001	0.248643	-0.041611	0.327026	0.067650	35	-0.093750	0.045184	0.719748	0.652101	0.194445	0.738461	0.140258	0.313725	4607	0.100000
6	6466	0.067102	0.002097	24.219986	0.073457	0.215891	0.095592	0.331381	0.055234	34	-0.062500	0.066936	0.733190	0.716224	0.059784	0.722222	0.276548	0.190476	6466	0.100000
7	6782	0.065196	0.005564	31.672487	0.066626	0.234832	0.016244	0.357600	-0.019517	35	-0.093750	0.083791	0.791723	0.733849	0.217447	0.772727	0.235478	0.285714	6782	0.100000
8	8706	0.077038	0.009246	18.882965	0.079578	0.232916	0.024273	0.322924	0.079343	33	-0.031250	0.041485	0.677286	0.573438	0.243453	0.711538	0.121463	0.250000	8706	0.100000
9	9023	0.083901	0.003006	26.817905	0.086365	0.226458	0.051326	0.356511	-0.016413	31	0.031250	0.076476	0.558088	0.512511	0.093493	0.724138	0.215729	0.279070	9023	0.100000
10	10770	0.203401	0.004962	13.235987	0.209607	0.226525	0.051045	0.350605	0.000425	29	0.093750	0.069292	0.526743	0.465132	0.115189	0.630435	0.193999	0.171429	10770	0.100000
11	11071	0.058996	0.007766	26.179487	0.063565	0.219463	0.080629	0.332186	0.052938	33	-0.031250	0.090132	0.745065	0.678488	0.207075	0.802632	0.294927	0.340000	11071	0.100000
12	12350	0.067531	0.000769	21.115597	0.067824	0.227136	0.048483	0.333185	0.050089	29	0.093750	0.023600	0.561728	0.518993	0.088845	0.615385	0.082553	0.171429	12350	0.100000
13	13136	0.030835	0.005969	34.713860	0.050634	0.218389	0.085127	0.335735	0.042818	35	-0.093750	0.050238	0.775443	0.638655	0.378552	0.722222	0.146941	0.300000	13136	0.100000
14	13179	0.122327	0.001604	18.971275	0.125133	0.225466	0.055481	0.370515	-0.056340	31	0.031250	0.118143	0.829318	0.752350	0.310795	0.754386	0.379012	0.184211	13179	0.100000
15	15180	0.097576	0.005664	23.531717	0.099085	0.246219	-0.031458	0.385176	-0.098137	29	0.093750	0.139734	0.709388	0.657966	0.150341	0.766667	0.315258	0.309524	15180	0.100000
16	15188	0.068230	0.000084	20.109245	0.068289	0.222282	0.068820	0.349442	0.003742	34	-0.062500	0.059022	0.820128	0.727375	0.340221	0.732143	0.181777	0.244444	15188	0.100000
17	15729	0.148606	0.002507	19.312420	0.150041	0.260462	-0.091125	0.363222	-0.035547	29	0.093750	0.150092	0.775620	0.715570	0.211125	0.736842	0.390986	0.194444	15729	0.100000
18	18303	0.054207	0.008576	22.667456	0.063308	0.227412	0.047328	0.339151	0.033081	35	-0.093750	0.061203	0.699791	0.609603	0.231016	0.783333	0.185666	0.285714	18303	0.100000
19	18629	0.113675	0.001053	14.542399	0.114203	0.243833	-0.021461	0.382178	-0.089591	30	0.062500	0.072052	0.809065	0.728038	0.297935	0.730769	0.268464	0.189189	18629	0.100000
20	20615	0.067369	0.005303	16.499968	0.070585	0.248456	-0.040830	0.359017	-0.023556	34	-0.062500	0.052352	0.774985	0.748940	0.103740	0.673469	0.252373	0.170732	20615	0.100000
21	21332	0.040044	0.004887	41.970634	0.042198	0.231641	0.029615	0.325295	0.072582	31	0.031250	0.057382	0.787583	0.652480	0.388764	0.738461	0.184180	0.340426	21332	0.100000
22	23139	0.017405	0.000934	58.206932	0.018051	0.253259	-0.060948	0.317078	0.096011	35	-0.093750	0.036837	0.628154	0.569389	0.136469	0.782609	0.132415	0.363636	23139	0.100000
23	24289	0.208290	0.008787	14.207554	0.230241	0.259090	-0.085377	0.384535	-0.096309	30	0.062500	0.163468	0.841141	0.727583	0.416855	0.754717	0.361147	0.250000	24289	0.100000
24	27205	0.050403	0.002892	28.962633	0.052391	0.223139	0.065228	0.337540	0.037673	34	-0.062500	0.108001	0.772686	0.643752	0.361922	0.761905	0.338369	0.150000	27205	0.100000
25	29401	0.020670	0.004934	49.802925	0.025607	0.227927	0.045172	0.337093	0.038949	34	-0.062500	0.035524	0.757939	0.674011	0.257455	0.794872	0.132133	0.423729	29401	0.100000
