Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	159	0.060977	0.009983	19.481356	0.066432	0.353743	-0.020721	0.410247	-0.076511	34	0.028571	0.099324	0.661151	0.631654	0.080079	0.666667	0.192263	0.150000	159	0.100000
2	1218	0.126170	0.004144	19.197872	0.128318	0.371454	-0.071825	0.418017	-0.096900	37	-0.057143	0.071580	0.677508	0.658307	0.056194	0.706897	0.154915	0.119048	1218	0.100000
3	4099	0.085113	0.003123	26.354048	0.088865	0.350999	-0.012803	0.401776	-0.054281	34	0.028571	0.116514	0.652856	0.633072	0.053917	0.698413	0.270834	0.105263	4099	0.100000
4	5819	0.466202	0.004734	23.873529	0.467122	0.353162	-0.019043	0.411843	-0.080698	32	0.085714	0.176860	0.642473	0.621736	0.054823	0.813954	0.435609	0.157895	5819	0.100000
5	7173	0.137333	0.000023	16.919626	0.137353	0.317733	0.083186	0.390903	-0.025751	32	0.085714	0.159993	0.772093	0.705285	0.226686	0.714286	0.343045	0.157895	7173	0.100000
6	12123	0.059004	0.004491	27.933567	0.062362	0.338218	0.024078	0.387652	-0.017220	34	0.028571	0.105403	0.751560	0.664170	0.260223	0.718750	0.288983	0.209302	12123	0.100000
7	12776	0.231823	0.004666	15.448565	0.236434	0.370388	-0.068748	0.401820	-0.054399	35	0.000000	0.063258	0.773188	0.754871	0.074722	0.672131	0.206795	0.146341	12776	0.100000
8	13265	0.255903	0.002262	19.125122	0.258617	0.333706	0.037096	0.402566	-0.056356	37	-0.057143	0.241368	0.646276	0.602861	0.109318	0.736111	0.488872	0.139535	13265	0.100000
9	13431	0.145260	0.006079	19.218365	0.149929	0.362856	-0.047016	0.387876	-0.017807	33	0.057143	0.130641	0.556785	0.423413	0.231313	0.716667	0.329165	0.175000	13431	0.100000
10	19461	0.348731	0.004514	20.808077	0.351461	0.367248	-0.059689	0.394975	-0.036435	33	0.057143	0.214838	0.727841	0.678832	0.152597	0.716418	0.510540	0.175000	19461	0.100000
11	19778	0.047343	0.002312	43.886261	0.048416	0.312632	0.097904	0.399628	-0.048646	37	-0.057143	0.093921	0.838995	0.748400	0.360077	0.800000	0.247778	0.301887	19778	0.100000
12	22233	0.118619	0.001356	18.736002	0.119832	0.352327	-0.016633	0.410321	-0.076706	36	-0.028571	0.143354	0.795659	0.573848	0.520498	0.718750	0.296689	0.307692	22233	0.100000
13	24414	0.268450	0.009634	15.070001	0.276460	0.316562	0.086564	0.399747	-0.048959	32	0.085714	0.178731	0.771285	0.686649	0.270097	0.703704	0.336922	0.238095	24414	0.100000
14	30217	0.094360	0.000141	25.687153	0.094483	0.378337	-0.091686	0.411008	-0.078506	37	-0.057143	0.189275	0.889681	0.801765	0.443495	0.735294	0.362847	0.274510	30217	0.100000
15	31656	0.047545	0.008293	25.102150	0.054591	0.322729	0.068770	0.409218	-0.073810	37	-0.057143	0.052186	0.765192	0.726747	0.140695	0.741379	0.158584	0.177778	31656	0.100000
16	35329	0.066659	0.005256	21.354176	0.071297	0.318695	0.080410	0.407637	-0.069662	35	0.000000	0.076201	0.831749	0.749070	0.329490	0.727273	0.188140	0.146341	35329	0.100000
17	37891	0.056754	0.004494	31.741800	0.061071	0.343199	0.009704	0.401716	-0.054125	38	-0.085714	0.084527	0.837759	0.805020	0.167910	0.714286	0.243744	0.191489	37891	0.100000
18	38159	0.131362	0.004399	23.193695	0.134597	0.375295	-0.082907	0.405549	-0.064183	38	-0.085714	0.072305	0.646943	0.625740	0.056653	0.714286	0.176126	0.173913	38159	0.100000
19	42856	0.088754	0.003009	26.768606	0.089347	0.331484	0.043508	0.374796	0.016515	35	0.000000	0.118196	0.753948	0.672440	0.248834	0.737705	0.234196	0.222222	42856	0.100000
20	45444	0.225423	0.004980	21.345524	0.228756	0.314571	0.092310	0.382700	-0.004227	34	0.028571	0.109369	0.759986	0.709344	0.174233	0.698113	0.248332	0.170732	45444	0.100000
21	46533	0.182855	0.007965	18.446383	0.183728	0.320179	0.076129	0.417540	-0.095648	32	0.085714	0.128842	0.830301	0.803758	0.135260	0.711538	0.297836	0.200000	46533	0.100000
22	48564	0.101110	0.006089	13.521404	0.103848	0.329031	0.050587	0.396660	-0.040858	32	0.085714	0.044398	0.604835	0.560233	0.101421	0.638298	0.120719	0.135135	48564	0.100000
23	50431	0.094244	0.009098	22.477673	0.106967	0.312148	0.099303	0.412275	-0.081833	36	-0.028571	0.095419	0.700264	0.676056	0.074729	0.694915	0.234585	0.142857	50431	0.100000
24	50779	0.045221	0.008087	43.687511	0.051694	0.325041	0.062099	0.416213	-0.092165	33	0.057143	0.061697	0.837751	0.760512	0.322520	0.768116	0.164915	0.326531	50779	0.100000
25	54636	0.101156	0.009874	20.594778	0.103737	0.318427	0.081185	0.401761	-0.054242	36	-0.028571	0.093514	0.649280	0.619473	0.078330	0.666667	0.192542	0.100000	54636	0.100000
26	55805	0.126915	0.007348	19.145966	0.130848	0.324034	0.065004	0.411902	-0.080855	34	0.028571	0.156947	0.752962	0.674418	0.241240	0.734375	0.283461	0.170732	55805	0.100000
27	57152	0.516899	0.002567	11.736691	0.519478	0.369635	-0.066575	0.392738	-0.030565	32	0.085714	0.263553	0.562269	0.422523	0.241993	0.718750	0.557056	0.111111	57152	0.100000
28	60442	0.954096	0.001310	18.512196	0.615588	0.314198	0.093386	0.402820	-0.057021	34	0.028571	0.373055	0.780280	0.585672	0.469696	0.824176	0.623259	0.276596	60442	0.100000
29	60582	0.070473	0.003786	34.202919	0.072802	0.319366	0.078474	0.378271	0.007397	38	-0.085714	0.080650	0.784368	0.752549	0.128590	0.696970	0.202980	0.136364	60582	0.100000
30	68606	0.067149	0.006559	17.757385	0.069174	0.329150	0.050243	0.394527	-0.035261	34	0.028571	0.086045	0.749320	0.709429	0.137286	0.740741	0.232727	0.227273	68606	0.100000
31	73468	0.250219	0.008489	13.595708	0.253539	0.351253	-0.013535	0.377122	0.010410	32	0.085714	0.079395	0.708541	0.612291	0.248252	0.692308	0.191646	0.238095	73468	0.100000
32	73618	0.083438	0.007947	20.605558	0.089562	0.334437	0.034987	0.381254	-0.000431	33	0.057143	0.121896	0.826802	0.713021	0.396477	0.680000	0.218845	0.195122	73618	0.100000
33	81444	0.115664	0.000070	22.865156	0.115744	0.333475	0.037763	0.416168	-0.092047	34	0.028571	0.089726	0.797063	0.759679	0.155556	0.761194	0.187474	0.276596	81444	0.100000
34	81631	0.095802	0.003915	21.839418	0.098210	0.316503	0.086737	0.387577	-0.017024	36	-0.028571	0.111388	0.806643	0.675938	0.403333	0.698413	0.254211	0.162791	81631	0.100000
35	85495	0.106698	0.006486	22.427305	0.109453	0.330321	0.046865	0.403804	-0.059604	36	-0.028571	0.098071	0.744580	0.719335	0.089947	0.746032	0.247349	0.181818	85495	0.100000
36	88008	0.061340	0.007198	18.845850	0.068349	0.323990	0.065133	0.375899	0.013619	34	0.028571	0.067931	0.756579	0.668730	0.265188	0.666667	0.181349	0.150000	88008	0.100000
37	94284	0.224035	0.005756	17.078156	0.226822	0.319821	0.077161	0.386205	-0.013424	35	0.000000	0.208641	0.689189	0.640302	0.135912	0.701493	0.524023	0.186047	94284	0.100000
38	95524	0.214778	0.009014	20.758564	0.224235	0.369336	-0.065714	0.399181	-0.047472	38	-0.085714	0.136338	0.853434	0.783667	0.322500	0.705882	0.282183	0.155556	95524	0.100000
39	95737	0.101579	0.007766	21.260939	0.106680	0.316555	0.086586	0.364878	0.042540	32	0.085714	0.135303	0.847543	0.734202	0.426416	0.741379	0.332488	0.272727	95737	0.100000
40	99879	0.379608	0.000259	10.247581	0.379765	0.322655	0.068985	0.392037	-0.028726	33	0.057143	0.191905	0.751568	0.750477	0.004372	0.659575	0.451936	0.057143	99879	0.100000
41	102148	0.275851	0.005520	15.511359	0.276971	0.344012	0.007359	0.359136	0.057608	32	0.085714	0.115866	0.713506	0.570941	0.332273	0.690909	0.373550	0.179487	102148	0.100000
42	102315	0.376620	0.001391	11.476419	0.376950	0.322789	0.068597	0.404550	-0.061561	32	0.085714	0.222660	0.731788	0.709023	0.078237	0.604651	0.381277	0.085714	102315	0.100000
43	108338	0.109951	0.001263	31.664234	0.110687	0.321924	0.071093	0.413319	-0.084572	35	0.000000	0.206642	0.666667	0.574879	0.215910	0.780822	0.404684	0.222222	108338	0.100000
44	109616	0.083683	0.004813	21.911213	0.085061	0.324288	0.064272	0.388875	-0.020429	34	0.028571	0.113681	0.534415	0.506330	0.056891	0.746032	0.221378	0.244444	109616	0.100000
45	113743	0.072389	0.004867	26.983305	0.076052	0.370060	-0.067801	0.412186	-0.081598	37	-0.057143	0.064130	0.813368	0.746527	0.263700	0.666667	0.178548	0.177778	113743	0.100000
46	115410	0.213705	0.006396	22.732901	0.214507	0.331260	0.044154	0.400717	-0.051503	36	-0.028571	0.377088	0.846510	0.665233	0.541502	0.802469	0.657003	0.181818	115410	0.100000
47	118768	0.246977	0.007454	18.321608	0.254158	0.351999	-0.015686	0.408994	-0.073223	36	-0.028571	0.253692	0.721848	0.680462	0.129518	0.738461	0.436182	0.100000	118768	0.100000
48	120303	0.365192	0.007803	10.335016	0.366038	0.327494	0.055020	0.413304	-0.084533	33	0.057143	0.253652	0.600558	0.600160	0.000996	0.666667	0.461788	0.029412	120303	0.100000
49	121112	0.110562	0.001081	20.309471	0.111836	0.339776	0.019581	0.418122	-0.097174	35	0.000000	0.089253	0.831402	0.767850	0.273752	0.760563	0.218190	0.204545	121112	0.100000
50	121754	0.570492	0.001246	18.875261	0.398616	0.312013	0.099690	0.380135	0.002505	38	-0.085714	0.275314	0.828956	0.775052	0.239631	0.763889	0.572020	0.173913	121754	0.100000
51	122997	0.046048	0.006789	29.798647	0.059821	0.317569	0.083660	0.395959	-0.039018	38	-0.085714	0.102938	0.846861	0.730108	0.432593	0.777778	0.236144	0.321429	122997	0.100000
52	125037	0.154501	0.005743	15.363482	0.159534	0.359545	-0.037462	0.416973	-0.094160	34	0.028571	0.065231	0.623996	0.607932	0.040973	0.666667	0.147012	0.170732	125037	0.100000
53	125399	0.101541	0.002970	22.473646	0.103969	0.343259	0.009532	0.389531	-0.022151	35	0.000000	0.151022	0.797108	0.736634	0.229618	0.719298	0.322961	0.222222	125399	0.100000
54	129725	0.109340	0.009757	23.244989	0.112577	0.313908	0.094225	0.344595	0.095765	37	-0.057143	0.097991	0.744380	0.653735	0.261780	0.750000	0.274396	0.195652	129725	0.100000
55	129953	0.064654	0.003180	27.612173	0.069073	0.314750	0.091793	0.413289	-0.084494	38	-0.085714	0.100588	0.731019	0.618056	0.295758	0.757143	0.230004	0.240000	129953	0.100000
56	130852	0.221017	0.006918	13.948705	0.221923	0.348352	-0.005164	0.392290	-0.029391	32	0.085714	0.102965	0.656307	0.602834	0.134636	0.716981	0.228772	0.135135	130852	0.100000
57	131063	0.064491	0.005883	27.093416	0.080992	0.347644	-0.003120	0.392574	-0.030135	32	0.085714	0.061981	0.767072	0.719363	0.170001	0.718750	0.138989	0.333333	131063	0.100000
58	132168	0.138743	0.002950	20.340738	0.141041	0.381148	-0.099798	0.414423	-0.087468	34	0.028571	0.189716	0.804044	0.749926	0.216408	0.761194	0.378617	0.190476	132168	0.100000
59	132948	0.127949	0.000718	24.521852	0.128733	0.374758	-0.081357	0.414602	-0.087938	37	-0.057143	0.192607	0.736756	0.705544	0.105998	0.698413	0.364060	0.119048	132948	0.100000
60	133507	0.004677	0.008981	87.133629	0.016891	0.323758	0.065800	0.391664	-0.027747	36	-0.028571	0.050210	0.551250	0.473125	0.148280	0.741379	0.125028	0.320755	133507	0.100000
61	134298	0.045644	0.004700	34.119659	0.047861	0.316749	0.086026	0.345012	0.094669	38	-0.085714	0.030719	0.592168	0.557754	0.077818	0.732394	0.106216	0.269231	134298	0.100000
62	135991	0.199400	0.008235	13.738913	0.203219	0.318777	0.080174	0.412186	-0.081598	32	0.085714	0.086636	0.698113	0.680617	0.054780	0.659091	0.165583	0.085714	135991	0.100000
63	137722	0.022040	0.004197	53.184433	0.024581	0.327233	0.055773	0.406026	-0.065435	38	-0.085714	0.075890	0.753987	0.691638	0.202195	0.787500	0.182717	0.344828	137722	0.100000
