Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	468	0.046863	0.007964	29.808378	0.054922	0.202118	-0.064572	0.319449	-0.025421	32	-0.066667	0.027853	0.669989	0.595230	0.184696	0.741379	0.100278	0.333333	468	0.100000
2	1420	0.063092	0.009758	24.025511	0.068807	0.191066	-0.006363	0.309114	0.007756	31	-0.033333	0.046978	0.548038	0.529634	0.039125	0.775862	0.177913	0.243902	1420	0.100000
3	3988	0.052539	0.003177	20.841400	0.057628	0.178702	0.058759	0.300419	0.035666	27	0.100000	0.030425	0.740859	0.684417	0.178849	0.723404	0.113156	0.289474	3988	0.100000
4	4089	0.050485	0.008403	32.447075	0.059657	0.191253	-0.007345	0.304431	0.022788	33	-0.100000	0.041730	0.726063	0.615385	0.287764	0.777778	0.150240	0.388889	4089	0.100000
5	4113	0.051982	0.002007	26.941704	0.053404	0.178792	0.058288	0.299449	0.038778	28	0.066667	0.051148	0.638257	0.560397	0.177113	0.771930	0.185069	0.300000	4113	0.100000
6	4607	0.050732	0.005776	30.515402	0.058437	0.174019	0.083425	0.287473	0.077221	27	0.100000	0.083143	0.780912	0.533289	0.530570	0.711111	0.300375	0.270270	4607	0.100000
7	6582	0.147281	0.000433	12.335958	0.147805	0.207994	-0.095522	0.335467	-0.076838	27	0.100000	0.164506	0.699147	0.619118	0.210116	0.745098	0.417236	0.289474	6582	0.100000
8	7700	0.035895	0.004765	29.292696	0.042432	0.187539	0.012215	0.289084	0.072050	32	-0.066667	0.035215	0.667118	0.610566	0.145218	0.777778	0.141651	0.372549	7700	0.100000
9	7724	0.012983	0.001755	52.388119	0.014239	0.187994	0.009819	0.308875	0.008521	33	-0.100000	0.038047	0.723082	0.620349	0.270599	0.779412	0.145918	0.431035	7724	0.100000
10	10472	0.032514	0.000155	35.180431	0.032596	0.204064	-0.074823	0.290874	0.066306	31	-0.033333	0.037273	0.615864	0.530303	0.182164	0.758621	0.207491	0.261905	10472	0.100000
11	11071	0.058996	0.007766	26.179487	0.067266	0.196972	-0.037471	0.322268	-0.034469	31	-0.033333	0.057784	0.672470	0.574899	0.229524	0.711538	0.197591	0.243902	11071	0.100000
12	15188	0.068230	0.000084	20.109245	0.068389	0.183438	0.033818	0.303431	0.025996	27	0.100000	0.068697	0.774454	0.623193	0.401427	0.720000	0.260902	0.289474	15188	0.100000
13	15720	0.045611	0.005185	24.393568	0.050305	0.188799	0.005577	0.300791	0.034469	32	-0.066667	0.022301	0.632408	0.575882	0.133279	0.666667	0.086476	0.219512	15720	0.100000
14	16530	0.085832	0.005125	22.622608	0.091878	0.190365	-0.002671	0.294692	0.054050	28	0.066667	0.037681	0.696633	0.614141	0.213788	0.779661	0.141644	0.404255	16530	0.100000
15	21453	0.031164	0.009514	26.969988	0.045563	0.187450	0.012687	0.311709	-0.000575	33	-0.100000	0.038069	0.795071	0.678664	0.362260	0.754386	0.147440	0.340000	21453	0.100000
16	24544	0.043127	0.000990	29.981995	0.043595	0.206652	-0.088452	0.300985	0.033847	28	0.066667	0.052218	0.743976	0.624833	0.317574	0.732143	0.164383	0.377778	24544	0.100000
17	24786	0.053479	0.001901	30.244087	0.055964	0.184452	0.028476	0.292708	0.060417	28	0.066667	0.058158	0.760238	0.616578	0.374677	0.714286	0.224675	0.416667	24786	0.100000
18	25852	0.048171	0.002204	24.006023	0.049777	0.191514	-0.008720	0.300642	0.034948	27	0.100000	0.042729	0.700617	0.588494	0.272468	0.659091	0.137766	0.289474	25852	0.100000
19	28654	0.044367	0.004890	31.174135	0.047956	0.174698	0.079851	0.303148	0.026905	27	0.100000	0.067515	0.630631	0.523975	0.224054	0.759259	0.254599	0.325000	28654	0.100000
20	34209	0.064542	0.002396	26.339499	0.065459	0.176935	0.068068	0.290083	0.068843	31	-0.033333	0.072502	0.514300	0.452678	0.112589	0.762712	0.273186	0.295455	34209	0.100000
21	34832	0.111804	0.002650	12.426740	0.113316	0.207479	-0.092812	0.312022	-0.001580	30	0.000000	0.050558	0.693646	0.569755	0.287954	0.685185	0.161685	0.268293	34832	0.100000
22	37945	0.049694	0.000992	26.951313	0.050439	0.187509	0.012372	0.310515	0.003255	30	0.000000	0.044147	0.752305	0.666666	0.256917	0.758065	0.173429	0.423077	37945	0.100000
23	42507	0.056684	0.007258	26.465023	0.063156	0.208218	-0.096701	0.336228	-0.079280	33	-0.100000	0.076466	0.471372	0.461568	0.018208	0.720000	0.217408	0.131579	42507	0.100000
24	43296	0.063258	0.009408	29.119741	0.067483	0.204258	-0.075844	0.309263	0.007277	30	0.000000	0.029114	0.587676	0.517783	0.144940	0.688889	0.094682	0.250000	43296	0.100000
25	44707	0.076858	0.008576	16.905876	0.084815	0.192565	-0.014258	0.336183	-0.079136	29	0.033333	0.095825	0.729985	0.635952	0.258299	0.704545	0.295421	0.171429	44707	0.100000
26	44840	0.007504	0.005102	73.513535	0.012206	0.197882	-0.042262	0.324565	-0.041842	33	-0.100000	0.029339	0.376588	0.328947	0.070994	0.736842	0.088732	0.340000	44840	0.100000
27	49599	0.020999	0.009532	37.043625	0.030900	0.205854	-0.084250	0.328010	-0.052901	31	-0.033333	0.032223	0.703803	0.627418	0.205013	0.693878	0.101467	0.295455	49599	0.100000
28	50687	0.004316	0.006961	148.605087	0.012450	0.180858	0.047408	0.303372	0.026187	31	-0.033333	0.024590	0.385407	0.352407	0.050958	0.808219	0.102453	0.415094	50687	0.100000
29	50873	0.037321	0.009394	34.270714	0.041506	0.176368	0.071053	0.301671	0.031645	33	-0.100000	0.043191	0.642884	0.567098	0.175065	0.803030	0.163540	0.377358	50873	0.100000
30	53179	0.020687	0.009580	33.299088	0.033118	0.189530	0.001728	0.283551	0.089812	30	0.000000	0.048900	0.412660	0.390995	0.035575	0.686275	0.134006	0.268293	53179	0.100000
31	53613	0.058012	0.007675	38.467606	0.060298	0.203982	-0.074391	0.329516	-0.057736	30	0.000000	0.146762	0.841867	0.597004	0.607606	0.819277	0.418280	0.444444	53613	0.100000
32	53614	0.059887	0.008389	20.514940	0.067239	0.172260	0.092694	0.295750	0.050651	28	0.066667	0.028448	0.693460	0.625885	0.180627	0.750000	0.129174	0.377778	53614	0.100000
33	54029	0.054739	0.005411	22.100697	0.059151	0.192826	-0.015632	0.308875	0.008522	32	-0.066667	0.066726	0.677157	0.551608	0.279999	0.745455	0.208607	0.304348	54029	0.100000
34	55388	0.046203	0.004855	36.190189	0.051905	0.201745	-0.062608	0.327816	-0.052279	33	-0.100000	0.064149	0.734766	0.614301	0.312329	0.774194	0.230103	0.282609	55388	0.100000
35	55514	0.049987	0.001135	26.408947	0.051040	0.179791	0.053024	0.284789	0.085838	30	0.000000	0.069077	0.690503	0.577281	0.267842	0.769231	0.259437	0.444444	55514	0.100000
36	56067	0.047170	0.003176	33.852921	0.048579	0.179903	0.052435	0.286325	0.080907	28	0.066667	0.028168	0.454899	0.416936	0.065108	0.703704	0.123298	0.377778	56067	0.100000
37	59005	0.016942	0.003596	40.902401	0.019537	0.175429	0.076002	0.284401	0.087083	28	0.066667	0.027459	0.643205	0.561790	0.185788	0.735849	0.105345	0.428571	59005	0.100000
38	59308	0.027920	0.005717	35.481384	0.031398	0.188889	0.005106	0.294602	0.054337	32	-0.066667	0.028487	0.700621	0.629448	0.192072	0.724138	0.115034	0.319149	59308	0.100000
39	59777	0.051302	0.008056	23.327660	0.059119	0.183110	0.035546	0.314393	-0.009192	32	-0.066667	0.057088	0.581786	0.542343	0.086185	0.745098	0.202275	0.255814	59777	0.100000
40	63143	0.032828	0.007642	48.530136	0.041844	0.199724	-0.051964	0.282164	0.094264	32	-0.066667	0.038959	0.639062	0.585337	0.129564	0.693548	0.179601	0.304348	63143	0.100000
41	64270	0.007830	0.007587	62.297768	0.014305	0.186234	0.019089	0.297003	0.046629	31	-0.033333	0.019671	0.259920	0.235529	0.031905	0.732143	0.065624	0.279070	64270	0.100000
