Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	234	0.030012	0.008797	37.623745	0.033793	0.153281	0.079819	0.273319	0.050368	29	0.000000	0.029075	0.619389	0.574057	0.106427	0.792453	0.127955	0.340909	234	0.100000
2	2172	0.058285	0.000665	19.093981	0.058852	0.156972	0.057660	0.270262	0.060990	27	0.068966	0.021108	0.605483	0.551549	0.120267	0.704545	0.096099	0.289474	2172	0.100000
3	3052	0.027293	0.002723	37.925285	0.028218	0.176577	-0.060032	0.266698	0.073375	31	-0.068966	0.050585	0.676667	0.571000	0.246309	0.758065	0.209717	0.403846	3052	0.100000
4	3777	0.054448	0.000239	21.983736	0.054688	0.174698	-0.048751	0.275601	0.042439	29	0.000000	0.043635	0.463305	0.413580	0.084794	0.734694	0.147847	0.216216	3777	0.100000
5	6404	0.048839	0.005867	25.682957	0.050195	0.160977	0.033620	0.271246	0.057570	28	0.034483	0.025906	0.638124	0.548260	0.198930	0.750000	0.141642	0.391304	6404	0.100000
6	14013	0.053109	0.002669	24.125669	0.054253	0.180224	-0.081923	0.312365	-0.085293	30	-0.034483	0.053349	0.775586	0.656288	0.347085	0.723404	0.165492	0.302326	14013	0.100000
7	15720	0.045611	0.005185	24.393568	0.050860	0.183043	-0.098845	0.296496	-0.030158	30	-0.034483	0.061261	0.607965	0.470604	0.259467	0.745763	0.225412	0.302326	15720	0.100000
8	17012	0.026337	0.008246	32.711517	0.028840	0.166145	0.002597	0.273618	0.049331	31	-0.068966	0.032643	0.709926	0.594924	0.283902	0.730769	0.140530	0.380000	17012	0.100000
9	19792	0.041968	0.007232	22.027340	0.052237	0.170552	-0.023861	0.291694	-0.013473	31	-0.068966	0.029545	0.601762	0.514496	0.179742	0.705882	0.118069	0.279070	19792	0.100000
10	25169	0.034880	0.000843	39.392704	0.035773	0.159456	0.042752	0.268756	0.066224	30	-0.034483	0.060566	0.708536	0.590221	0.288729	0.774194	0.237428	0.400000	25169	0.100000
11	26839	0.015579	0.003327	55.430061	0.017531	0.159426	0.042931	0.259360	0.098870	31	-0.068966	0.033964	0.540836	0.436075	0.185772	0.791667	0.152702	0.425926	26839	0.100000
12	26907	0.027859	0.005370	26.679817	0.030723	0.155981	0.063614	0.266504	0.074049	27	0.068966	0.043395	0.717530	0.625067	0.246614	0.765957	0.183633	0.372093	26907	0.100000
13	32218	0.003803	0.006382	83.059998	0.022917	0.181230	-0.087967	0.281657	0.021401	27	0.068966	0.061865	0.450158	0.426984	0.040443	0.625000	0.213379	0.250000	32218	0.100000
14	33136	0.063921	0.007774	17.875051	0.068523	0.165093	0.008909	0.276302	0.040004	30	-0.034483	0.023974	0.672750	0.617250	0.145004	0.673913	0.098440	0.230769	33136	0.100000
15	35285	0.003206	0.008713	111.438705	0.014598	0.162565	0.024085	0.277451	0.036014	28	0.034483	0.025507	0.441942	0.379221	0.101036	0.703704	0.095351	0.404255	35285	0.100000
16	37945	0.049694	0.000992	26.951313	0.052200	0.179366	-0.076775	0.306220	-0.063944	29	0.000000	0.052682	0.765209	0.700253	0.216701	0.750000	0.201658	0.309524	37945	0.100000
17	39676	0.019304	0.004817	40.108349	0.022523	0.156585	0.059988	0.259091	0.099803	30	-0.034483	0.028566	0.516051	0.486348	0.057827	0.711538	0.133327	0.333333	39676	0.100000
18	41568	0.030209	0.005849	24.697649	0.039212	0.155884	0.064196	0.278003	0.034097	28	0.034483	0.048956	0.691637	0.596399	0.235971	0.767857	0.259774	0.363636	41568	0.100000
19	41951	0.004295	0.002007	108.107780	0.006390	0.160000	0.039484	0.260434	0.095139	29	0.000000	0.030117	0.439393	0.397504	0.069526	0.758621	0.121736	0.431373	41951	0.100000
20	47550	0.059129	0.006835	21.505249	0.076300	0.178747	-0.073059	0.290187	-0.008239	29	0.000000	0.055051	0.728759	0.568432	0.371499	0.711538	0.239924	0.325581	47550	0.100000
21	51919	0.017208	0.004101	60.606216	0.018867	0.167278	-0.004208	0.279121	0.030210	30	-0.034483	0.034193	0.629958	0.490658	0.273489	0.826667	0.169222	0.482759	51919	0.100000
22	51965	0.037819	0.002530	22.008987	0.039427	0.162237	0.026054	0.262119	0.089283	28	0.034483	0.029128	0.478352	0.435844	0.075348	0.735849	0.142520	0.363636	51965	0.100000
23	58250	0.024503	0.004604	42.259819	0.028284	0.176756	-0.061107	0.271321	0.057311	28	0.034483	0.031561	0.607031	0.565364	0.095866	0.714286	0.127601	0.363636	58250	0.100000
24	59150	0.002318	0.004452	175.565369	0.006194	0.173632	-0.042349	0.289486	-0.005804	27	0.068966	0.021265	0.459794	0.428748	0.054347	0.745455	0.083791	0.425532	59150	0.100000
25	60149	0.021645	0.000936	54.754044	0.021985	0.169478	-0.017414	0.274975	0.044616	28	0.034483	0.037845	0.497267	0.434122	0.111588	0.787879	0.172483	0.404255	60149	0.100000
26	63351	0.048533	0.007409	23.730145	0.053527	0.170902	-0.025965	0.286295	0.005286	30	-0.034483	0.049148	0.639371	0.581395	0.138498	0.762712	0.202688	0.375000	63351	0.100000
27	64479	0.015373	0.006335	40.152348	0.024074	0.165682	0.005372	0.283983	0.013317	31	-0.068966	0.021440	0.461780	0.431434	0.053373	0.763636	0.087142	0.311111	64479	0.100000
28	66876	0.042961	0.005017	21.663124	0.044337	0.167509	-0.005596	0.264565	0.080785	29	0.000000	0.023360	0.488900	0.453752	0.064344	0.745455	0.117161	0.325581	66876	0.100000
29	69057	0.048407	0.001709	29.442116	0.050539	0.150865	0.094324	0.272290	0.053943	27	0.068966	0.109646	0.803310	0.522635	0.587967	0.806452	0.385537	0.448980	69057	0.100000
30	71571	0.054325	0.000149	18.999029	0.054730	0.181618	-0.090295	0.300284	-0.043320	29	0.000000	0.026322	0.668800	0.629494	0.106086	0.700000	0.097681	0.325581	71571	0.100000
31	71989	0.038982	0.008204	35.462425	0.044720	0.151805	0.088683	0.261761	0.090527	30	-0.034483	0.030423	0.564264	0.466155	0.183778	0.790323	0.147542	0.411765	71989	0.100000
32	72095	0.025007	0.006005	43.841324	0.027861	0.155615	0.065807	0.260836	0.093740	31	-0.068966	0.034982	0.458223	0.410437	0.081054	0.805556	0.178122	0.403846	72095	0.100000
33	72592	0.046631	0.001814	29.400015	0.047445	0.151715	0.089220	0.266101	0.075448	27	0.068966	0.023844	0.582721	0.541170	0.090557	0.775862	0.137411	0.437500	72592	0.100000
34	75858	0.134807	0.007715	11.928311	0.140609	0.181715	-0.090876	0.306026	-0.063270	27	0.068966	0.031342	0.622708	0.528561	0.199702	0.673913	0.120617	0.307692	75858	0.100000
35	75907	0.029854	0.002912	36.205551	0.031549	0.166861	-0.001701	0.260941	0.093377	30	-0.034483	0.039608	0.556955	0.479429	0.148925	0.766667	0.183173	0.411765	75907	0.100000
36	76552	0.027267	0.009788	33.702267	0.032598	0.177658	-0.066523	0.291574	-0.013058	28	0.034483	0.054243	0.718408	0.617254	0.264286	0.735849	0.193021	0.363636	76552	0.100000
37	77214	0.107650	0.001931	16.222197	0.109189	0.163714	0.017191	0.287950	-0.000466	28	0.034483	0.033192	0.561911	0.545011	0.037143	0.666667	0.128335	0.176471	77214	0.100000
38	80455	0.015932	0.003574	47.614220	0.018285	0.155667	0.065494	0.259405	0.098714	29	0.000000	0.041874	0.613581	0.509479	0.212228	0.727273	0.168935	0.382979	80455	0.100000
39	84974	0.074384	0.004104	15.521770	0.075887	0.179083	-0.075074	0.299583	-0.040885	28	0.034483	0.043064	0.683731	0.608668	0.191814	0.690476	0.156340	0.176471	84974	0.100000
40	85583	0.023071	0.006727	39.704460	0.031016	0.162521	0.024353	0.277287	0.036584	31	-0.068966	0.074520	0.650822	0.514671	0.280533	0.783333	0.258733	0.340426	85583	0.100000
41	87062	0.032080	0.007022	29.135126	0.042014	0.183065	-0.098979	0.274065	0.047777	29	0.000000	0.020867	0.657504	0.644035	0.037839	0.686275	0.105300	0.236842	87062	0.100000
42	90842	0.023166	0.002844	25.268019	0.024652	0.159627	0.041723	0.267786	0.069592	30	-0.034483	0.018984	0.622067	0.567850	0.125459	0.740741	0.074458	0.361702	90842	0.100000
43	93630	0.040187	0.007920	28.662468	0.047804	0.182200	-0.093786	0.289501	-0.005855	29	0.000000	0.040633	0.513191	0.438742	0.132646	0.645833	0.153772	0.236842	93630	0.100000
44	93769	0.032834	0.005778	35.167015	0.051824	0.179045	-0.074850	0.287503	0.001088	31	-0.068966	0.035748	0.760764	0.663321	0.289424	0.774194	0.136972	0.354167	93769	0.100000
45	93953	0.002343	0.009155	136.488525	0.008036	0.166689	-0.000671	0.304878	-0.059280	31	-0.068966	0.095895	0.715210	0.698166	0.056470	0.720930	0.320054	0.205128	93953	0.100000
46	99871	0.040944	0.002897	28.933010	0.045303	0.180149	-0.081475	0.305340	-0.060887	30	-0.034483	0.036714	0.747816	0.684916	0.199630	0.725490	0.140955	0.333333	99871	0.100000
47	101593	0.008804	0.005516	64.061211	0.014566	0.157450	0.054795	0.286608	0.004197	27	0.068966	0.026927	0.597361	0.583954	0.032224	0.740000	0.091965	0.425532	101593	0.100000
48	105578	0.022402	0.004620	49.962337	0.025666	0.157412	0.055018	0.284177	0.012644	30	-0.034483	0.035205	0.580465	0.462015	0.220173	0.812500	0.157209	0.387755	105578	0.100000
49	113197	0.019109	0.008297	36.061501	0.031555	0.175339	-0.052601	0.297749	-0.034511	29	0.000000	0.039142	0.606238	0.517657	0.183648	0.730769	0.145036	0.355556	113197	0.100000
50	113507	0.058084	0.003420	22.208879	0.060844	0.152506	0.084475	0.270963	0.058555	27	0.068966	0.027732	0.502267	0.484886	0.033741	0.750000	0.139004	0.307692	113507	0.100000
51	113772	0.034945	0.003298	26.690641	0.040611	0.163468	0.018668	0.272574	0.052959	30	-0.034483	0.036692	0.583456	0.487500	0.187231	0.754717	0.161083	0.333333	113772	0.100000
52	114235	0.041057	0.004107	31.602943	0.044548	0.167211	-0.003805	0.268950	0.065550	27	0.068966	0.023755	0.434657	0.385198	0.080446	0.754717	0.106727	0.341463	114235	0.100000
53	115626	0.043842	0.008210	28.277376	0.052116	0.156667	0.059495	0.268756	0.066224	27	0.068966	0.052520	0.719828	0.521045	0.415034	0.786885	0.231431	0.470588	115626	0.100000
54	116419	0.071442	0.005110	19.666800	0.074791	0.171037	-0.026770	0.286623	0.004145	27	0.068966	0.064212	0.665739	0.489487	0.345245	0.723404	0.236313	0.357143	116419	0.100000
