Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	176	0.011442	0.004928	113.200783	0.016075	0.233468	-0.078954	0.315184	0.051481	39	-0.026316	0.066428	0.744940	0.616059	0.335678	0.842105	0.238995	0.472973	176	0.100000
2	1900	0.038014	0.000551	45.831165	0.038947	0.212722	0.016921	0.324669	0.022935	39	-0.026316	0.028286	0.702088	0.675919	0.080750	0.800000	0.104998	0.264151	1900	0.100000
3	2480	0.003968	0.008108	146.421005	0.012873	0.198881	0.080884	0.313767	0.055745	41	-0.078947	0.071010	0.708055	0.603588	0.263532	0.842697	0.196980	0.397059	2480	0.100000
4	4607	0.050732	0.005776	30.515402	0.055913	0.204966	0.052762	0.338584	-0.018941	35	0.078947	0.063172	0.787234	0.689632	0.314472	0.761905	0.208979	0.255319	4607	0.100000
5	5780	0.023929	0.004259	60.466965	0.025735	0.200843	0.071820	0.316004	0.049012	37	0.026316	0.043600	0.666547	0.544964	0.267193	0.780822	0.179967	0.362069	5780	0.100000
6	7094	0.010006	0.001549	134.057373	0.010619	0.200567	0.073095	0.300463	0.095780	41	-0.078947	0.049696	0.741556	0.594360	0.362873	0.847619	0.202626	0.438356	7094	0.100000
7	7190	0.027646	0.008450	47.011456	0.031769	0.210962	0.025054	0.332589	-0.000898	39	-0.026316	0.038897	0.731416	0.657402	0.216038	0.791045	0.126425	0.290909	7190	0.100000
8	9597	0.039085	0.003398	30.471342	0.041920	0.229724	-0.061654	0.335422	-0.009425	37	0.026316	0.069986	0.643644	0.603937	0.100253	0.746479	0.220405	0.229167	9597	0.100000
9	9839	0.038707	0.009938	42.252502	0.043394	0.226033	-0.044595	0.344013	-0.035278	39	-0.026316	0.055061	0.634770	0.566107	0.158250	0.831461	0.180064	0.315789	9839	0.100000
10	10472	0.032514	0.000155	35.180431	0.032603	0.195675	0.095702	0.303938	0.085323	39	-0.026316	0.019029	0.648036	0.606948	0.104536	0.797101	0.081210	0.277778	10472	0.100000
11	12123	0.059004	0.004491	27.933567	0.062040	0.219873	-0.016129	0.351112	-0.056643	35	0.078947	0.075541	0.789532	0.756577	0.135382	0.781250	0.215830	0.270833	12123	0.100000
12	12948	0.019784	0.000732	54.146641	0.020902	0.204564	0.054623	0.314587	0.053276	39	-0.026316	0.035863	0.543420	0.511842	0.064689	0.792683	0.143618	0.350000	12948	0.100000
13	13924	0.032867	0.002758	52.481789	0.039060	0.199157	0.079609	0.305460	0.080745	36	0.052632	0.061945	0.772651	0.622432	0.397860	0.822222	0.232183	0.446154	13924	0.100000
14	14327	0.040431	0.005928	37.332188	0.043133	0.209918	0.029879	0.343640	-0.034156	39	-0.026316	0.042617	0.718829	0.669679	0.148797	0.850000	0.151548	0.338983	14327	0.100000
15	14645	0.019659	0.003036	55.317856	0.023828	0.212446	0.018196	0.314796	0.052648	38	0.000000	0.064165	0.662399	0.600334	0.155294	0.760563	0.226105	0.283019	14645	0.100000
16	14649	0.009498	0.007376	89.897919	0.013219	0.195720	0.095496	0.329278	0.009066	37	0.026316	0.056001	0.685185	0.569353	0.268972	0.837209	0.174445	0.421875	14649	0.100000
17	15703	0.036230	0.001643	38.251678	0.037175	0.237077	-0.095634	0.330202	0.006284	37	0.026316	0.047674	0.606341	0.546847	0.131289	0.783784	0.181580	0.288462	15703	0.100000
18	15914	0.002431	0.009576	194.773636	0.024226	0.209918	0.029879	0.324908	0.022217	35	0.078947	0.137509	0.532721	0.431282	0.178364	0.812500	0.390994	0.416667	15914	0.100000
19	15965	0.028323	0.003798	45.955193	0.033715	0.195891	0.094703	0.317794	0.043626	39	-0.026316	0.060195	0.760686	0.650546	0.315179	0.818182	0.220031	0.315789	15965	0.100000
20	16214	0.028487	0.001703	50.458561	0.030715	0.202603	0.063687	0.319046	0.039856	39	-0.026316	0.050069	0.768470	0.680079	0.276289	0.795181	0.214143	0.315789	16214	0.100000
21	18491	0.020980	0.005793	53.882591	0.025874	0.214452	0.008926	0.316705	0.046903	37	0.026316	0.036783	0.756842	0.664912	0.274346	0.772152	0.137752	0.339286	18491	0.100000
22	18627	0.021880	0.002098	60.364132	0.023829	0.209627	0.031223	0.320747	0.034740	38	0.000000	0.036980	0.648344	0.578085	0.166523	0.829545	0.135525	0.366667	18627	0.100000
23	21090	0.028447	0.007694	53.816978	0.034190	0.221618	-0.024193	0.320359	0.035906	37	0.026316	0.058992	0.815603	0.671276	0.439051	0.821429	0.212130	0.372881	21090	0.100000
24	21718	0.010022	0.007164	91.414871	0.018522	0.235369	-0.087742	0.308845	0.070556	40	-0.052632	0.046812	0.751613	0.664157	0.260407	0.813187	0.159067	0.402985	21718	0.100000
25	24786	0.053479	0.001901	30.244087	0.054585	0.223214	-0.031568	0.364788	-0.097800	39	-0.026316	0.049619	0.876147	0.782874	0.429578	0.805970	0.173220	0.290909	24786	0.100000
26	26337	0.064315	0.003447	24.292168	0.067597	0.206160	0.047248	0.343685	-0.034291	35	0.078947	0.038870	0.734165	0.680669	0.167523	0.741379	0.124902	0.270833	26337	0.100000
27	26712	0.016892	0.009252	58.617233	0.039642	0.230716	-0.066237	0.345072	-0.038465	37	0.026316	0.079922	0.498292	0.462899	0.065896	0.767123	0.231385	0.327273	26712	0.100000
28	27797	0.004139	0.007294	180.213577	0.014030	0.205429	0.050625	0.331037	0.003770	36	0.052632	0.214680	0.688473	0.660231	0.083122	0.819277	0.520247	0.462687	27797	0.100000
29	28636	0.020402	0.009367	49.773441	0.026040	0.200194	0.074818	0.302402	0.089946	36	0.052632	0.046886	0.715591	0.625405	0.240756	0.808219	0.179842	0.379310	28636	0.100000
30	28654	0.044367	0.004890	31.174135	0.052373	0.226070	-0.044767	0.312648	0.059111	37	0.026316	0.088650	0.690136	0.629736	0.163127	0.728814	0.259523	0.195652	28654	0.100000
31	28789	0.021177	0.001453	47.013905	0.022626	0.232595	-0.074921	0.318927	0.040215	36	0.052632	0.045258	0.777540	0.684849	0.294118	0.767123	0.152915	0.379310	28789	0.100000
32	31186	0.025490	0.006139	42.631054	0.038265	0.232521	-0.074577	0.364237	-0.096140	39	-0.026316	0.088529	0.728195	0.654135	0.214130	0.833333	0.216692	0.290909	31186	0.100000
33	34429	0.059121	0.008053	26.216980	0.068638	0.226577	-0.047110	0.356958	-0.074237	38	0.000000	0.050147	0.731349	0.671439	0.182340	0.769231	0.159207	0.296296	34429	0.100000
34	36878	0.012584	0.001041	96.303596	0.012966	0.221566	-0.023951	0.312842	0.058528	39	-0.026316	0.037836	0.764589	0.672082	0.282104	0.857143	0.160119	0.506329	36878	0.100000
35	37127	0.047673	0.003669	37.603977	0.049334	0.210947	0.025123	0.315303	0.051122	36	0.052632	0.057780	0.741031	0.578144	0.386119	0.805195	0.214457	0.389831	37127	0.100000
36	37203	0.019095	0.003018	58.622593	0.021798	0.206875	0.043940	0.318838	0.040485	40	-0.052632	0.043508	0.662837	0.571634	0.212910	0.827586	0.150010	0.402985	37203	0.100000
37	37379	0.017211	0.005569	75.343231	0.019986	0.210321	0.028018	0.329919	0.007136	40	-0.052632	0.044313	0.801454	0.717733	0.296602	0.827586	0.149180	0.428571	37379	0.100000
38	38278	0.033959	0.004024	43.017319	0.036585	0.224169	-0.035979	0.306668	0.077109	41	-0.078947	0.048707	0.555299	0.485205	0.136160	0.808989	0.187003	0.280702	38278	0.100000
39	40630	0.048430	0.000852	35.825581	0.049289	0.216376	0.000035	0.347831	-0.046768	38	0.000000	0.053780	0.851024	0.765736	0.364069	0.841463	0.183227	0.387097	40630	0.100000
40	40880	0.028542	0.003144	56.984375	0.030066	0.232774	-0.075749	0.340269	-0.024012	38	0.000000	0.043662	0.771800	0.668046	0.312556	0.802326	0.140194	0.387097	40880	0.100000
41	40942	0.058346	0.005877	25.805140	0.062217	0.206883	0.043905	0.327727	0.013734	35	0.078947	0.045618	0.600900	0.553223	0.106712	0.770492	0.222707	0.222222	40942	0.100000
42	41797	0.008473	0.002216	117.379929	0.010054	0.211708	0.021608	0.305653	0.080161	40	-0.052632	0.030993	0.798288	0.701154	0.325031	0.822917	0.133889	0.493671	41797	0.100000
43	41816	0.027473	0.008243	44.881466	0.033327	0.218292	-0.008823	0.341239	-0.026930	37	0.026316	0.054248	0.766936	0.672778	0.287750	0.784810	0.170618	0.372881	41816	0.100000
44	42485	0.020115	0.008593	53.309555	0.024585	0.234385	-0.083193	0.326817	0.016472	41	-0.078947	0.029508	0.699968	0.658236	0.122109	0.776316	0.095777	0.293103	42485	0.100000
45	42575	0.026440	0.007810	34.757248	0.043291	0.209456	0.032016	0.327906	0.013196	35	0.078947	0.055354	0.828085	0.714441	0.397973	0.774194	0.184971	0.300000	42575	0.100000
46	42874	0.016936	0.002246	75.674019	0.018500	0.195608	0.096013	0.321880	0.031328	40	-0.052632	0.034198	0.514991	0.487644	0.053376	0.846154	0.141524	0.393939	42874	0.100000
47	43205	0.030625	0.008907	49.738190	0.034461	0.214482	0.008788	0.303759	0.085861	36	0.052632	0.059452	0.705360	0.549635	0.345775	0.768293	0.195079	0.368421	43205	0.100000
48	43427	0.020409	0.008046	64.425247	0.025665	0.209925	0.029845	0.312604	0.059246	40	-0.052632	0.034282	0.742963	0.662593	0.238200	0.831579	0.130390	0.420290	43427	0.100000
49	43504	0.040956	0.002208	49.052975	0.042312	0.230902	-0.067099	0.346832	-0.043761	38	0.000000	0.077171	0.851108	0.786357	0.303080	0.811765	0.270646	0.321429	43504	0.100000
50	44720	0.007973	0.007059	90.087227	0.016723	0.199739	0.076920	0.305117	0.081777	36	0.052632	0.047723	0.694957	0.650922	0.126146	0.791667	0.138340	0.389831	44720	0.100000
51	44981	0.005650	0.009549	96.007660	0.021917	0.218292	-0.008822	0.334706	-0.007271	36	0.052632	0.039375	0.531885	0.497633	0.068181	0.750000	0.126093	0.419355	44981	0.100000
52	45959	0.024375	0.001912	56.582737	0.026876	0.223162	-0.031326	0.324580	0.023205	40	-0.052632	0.041269	0.768099	0.620127	0.389529	0.772152	0.150118	0.365079	45959	0.100000
53	50758	0.008549	0.007865	61.238121	0.014528	0.196644	0.091222	0.323625	0.026077	37	0.026316	0.029517	0.618991	0.610316	0.022262	0.741379	0.082378	0.212766	50758	0.100000
54	50803	0.060939	0.009950	31.807774	0.067865	0.235884	-0.090120	0.332842	-0.001661	35	0.078947	0.049421	0.780190	0.739529	0.156103	0.776119	0.180220	0.285714	50803	0.100000
55	51029	0.016089	0.000801	89.048111	0.016732	0.212826	0.016439	0.305519	0.080565	38	0.000000	0.073022	0.789320	0.626832	0.435428	0.811765	0.240547	0.415385	51029	0.100000
56	51652	0.007324	0.009682	94.620117	0.014869	0.230052	-0.063170	0.300210	0.096544	35	0.078947	0.027731	0.703546	0.655285	0.140001	0.802632	0.105858	0.435484	51652	0.100000
57	51688	0.033698	0.004453	45.984955	0.034793	0.228785	-0.057311	0.325877	0.019300	41	-0.078947	0.132640	0.846810	0.662914	0.545547	0.829787	0.373264	0.369231	51688	0.100000
58	54601	0.028081	0.005656	39.307350	0.032040	0.237435	-0.097288	0.332320	-0.000090	39	-0.026316	0.043282	0.696082	0.651789	0.127202	0.746479	0.153199	0.327586	54601	0.100000
59	55478	0.013692	0.008928	58.839268	0.017731	0.236085	-0.091050	0.346146	-0.041696	39	-0.026316	0.025669	0.716802	0.694106	0.074198	0.746269	0.074243	0.264151	55478	0.100000
60	56372	0.031159	0.001269	52.238472	0.031673	0.229150	-0.059000	0.348442	-0.048609	41	-0.078947	0.039832	0.788050	0.723412	0.233697	0.787500	0.139738	0.293103	56372	0.100000
61	56707	0.033694	0.002125	37.918713	0.037451	0.196279	0.092911	0.299300	0.099281	35	0.078947	0.040471	0.733380	0.654432	0.228457	0.810811	0.149801	0.375000	56707	0.100000
62	56732	0.026454	0.002037	42.831104	0.027910	0.206547	0.045456	0.306563	0.077423	39	-0.026316	0.048987	0.712024	0.630515	0.220601	0.771429	0.161503	0.303571	56732	0.100000
63	57188	0.011233	0.008709	63.178570	0.038730	0.223468	-0.032739	0.364416	-0.096678	37	0.026316	0.056896	0.501132	0.475934	0.048081	0.791667	0.147777	0.327273	57188	0.100000
64	57460	0.020511	0.008492	63.589989	0.030783	0.213490	0.013371	0.329128	0.009515	35	0.078947	0.103269	0.802870	0.626325	0.472455	0.802326	0.301447	0.461538	57460	0.100000
65	59139	0.033019	0.003769	40.261696	0.034626	0.206361	0.046318	0.314602	0.053231	36	0.052632	0.046478	0.620453	0.557309	0.142636	0.791045	0.148620	0.294118	59139	0.100000
66	59694	0.017155	0.009988	71.138840	0.029612	0.211081	0.024503	0.335497	-0.009650	38	0.000000	0.049708	0.845458	0.783016	0.287771	0.800000	0.157280	0.377049	59694	0.100000
67	62051	0.025085	0.005452	54.853035	0.027408	0.226421	-0.046387	0.328428	0.011625	41	-0.078947	0.071790	0.791930	0.692982	0.322287	0.780488	0.244054	0.359375	62051	0.100000
68	62736	0.032928	0.005584	45.406868	0.034741	0.218218	-0.008478	0.350292	-0.054174	40	-0.052632	0.071788	0.811704	0.725318	0.314493	0.808219	0.226672	0.354839	62736	0.100000
69	63772	0.059570	0.008272	28.962729	0.064644	0.227524	-0.051487	0.364341	-0.096454	36	0.052632	0.067687	0.777414	0.724222	0.192879	0.770492	0.219373	0.250000	63772	0.100000
70	64860	0.009771	0.005617	80.399971	0.015419	0.204773	0.053658	0.361746	-0.088644	38	0.000000	0.050352	0.789957	0.717062	0.257634	0.781250	0.139847	0.344828	64860	0.100000
71	67007	0.036874	0.002143	28.640217	0.040014	0.235906	-0.090223	0.338808	-0.019614	37	0.026316	0.054210	0.772504	0.679677	0.289792	0.742424	0.180886	0.301887	67007	0.100000
72	67065	0.011234	0.003781	88.218788	0.015472	0.218106	-0.007961	0.350023	-0.053366	40	-0.052632	0.038190	0.786082	0.751611	0.138780	0.772727	0.110121	0.322034	67065	0.100000
73	69137	0.033805	0.005827	54.797371	0.039699	0.209896	0.029982	0.309278	0.069254	38	0.000000	0.080516	0.738898	0.559622	0.407097	0.800000	0.315051	0.366667	69137	0.100000
74	69497	0.039385	0.001953	37.595371	0.042449	0.196092	0.093773	0.311097	0.063779	38	0.000000	0.055966	0.597105	0.508919	0.179575	0.802632	0.255380	0.240000	69497	0.100000
75	72592	0.046631	0.001814	29.400015	0.048647	0.215653	0.003377	0.338674	-0.019210	39	-0.026316	0.076954	0.714680	0.631934	0.224812	0.750000	0.209121	0.152174	72592	0.100000
76	74120	0.020549	0.006026	55.318253	0.026238	0.225324	-0.041321	0.335154	-0.008618	36	0.052632	0.049109	0.596797	0.452190	0.263973	0.766234	0.157510	0.379310	74120	0.100000
77	76423	0.026810	0.006183	39.065281	0.031014	0.232707	-0.075439	0.334617	-0.007002	36	0.052632	0.039062	0.579022	0.473564	0.200324	0.737705	0.130966	0.250000	76423	0.100000
78	77514	0.010551	0.006359	82.999977	0.023301	0.222558	-0.028535	0.336839	-0.013689	41	-0.078947	0.050198	0.687327	0.643449	0.123064	0.804878	0.136185	0.359375	77514	0.100000
79	78180	0.008843	0.003766	121.288261	0.011380	0.199381	0.078575	0.310083	0.066831	41	-0.078947	0.040802	0.756988	0.652352	0.300981	0.866071	0.159715	0.506024	78180	0.100000
80	78338	0.004179	0.004882	155.604630	0.009990	0.195406	0.096943	0.305132	0.081732	36	0.052632	0.066092	0.605989	0.565453	0.093285	0.817073	0.221811	0.437500	78338	0.100000
81	80375	0.017190	0.008138	50.526608	0.039742	0.217412	-0.004756	0.322954	0.028097	40	-0.052632	0.136534	0.613375	0.577210	0.085539	0.792683	0.405845	0.354839	80375	0.100000
82	81529	0.030797	0.007964	36.907764	0.044125	0.195779	0.095220	0.317033	0.045915	36	0.052632	0.035214	0.693478	0.643478	0.140244	0.776119	0.133045	0.345455	81529	0.100000
83	81617	0.013419	0.007947	69.089180	0.018091	0.205026	0.052486	0.328114	0.012567	38	0.000000	0.041417	0.741251	0.656655	0.246389	0.825581	0.155810	0.424242	81617	0.100000
