Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	40500	0.072329	0.002642	25.310814	0.075389	0.281454	0.079237	0.358241	-0.064150	40	0.000000	0.090940	0.754648	0.690849	0.206368	0.774648	0.193982	0.215686	40500	0.100000
2	45629	0.065567	0.000090	32.259361	0.065704	0.324981	-0.063160	0.356675	-0.059498	36	0.100000	0.063562	0.823247	0.760721	0.261307	0.750000	0.177323	0.307692	45629	0.100000
3	45835	0.012238	0.003297	70.506523	0.017620	0.277151	0.093313	0.361910	-0.075048	42	-0.050000	0.049050	0.785858	0.753377	0.131702	0.757143	0.126946	0.236364	45835	0.100000
4	46225	0.005193	0.009815	136.310883	0.017369	0.298270	0.024225	0.356839	-0.059986	37	0.075000	0.046460	0.425695	0.373921	0.082696	0.791667	0.181920	0.339286	46225	0.100000
5	51040	0.041355	0.008293	44.738163	0.044596	0.285563	0.065795	0.359703	-0.068492	43	-0.075000	0.060649	0.766507	0.614354	0.394541	0.746479	0.176826	0.258621	51040	0.100000
6	54689	0.027958	0.003265	33.915966	0.030940	0.278919	0.087531	0.353722	-0.050726	37	0.075000	0.065913	0.793118	0.684494	0.344285	0.760563	0.183595	0.327273	54689	0.100000
7	56067	0.047170	0.003176	33.852921	0.048461	0.322148	-0.053890	0.351216	-0.043283	36	0.100000	0.025788	0.628638	0.575778	0.124606	0.731343	0.113298	0.250000	56067	0.100000
8	56372	0.031159	0.001269	52.238472	0.032189	0.297002	0.028372	0.369278	-0.096934	41	-0.025000	0.051365	0.744902	0.714514	0.106443	0.722222	0.143865	0.226415	56372	0.100000
9	57716	0.059919	0.002071	40.045322	0.063226	0.314392	-0.028518	0.353782	-0.050904	37	0.075000	0.065658	0.743868	0.661037	0.244366	0.780822	0.175166	0.350877	57716	0.100000
10	58167	0.037961	0.003665	35.896538	0.046050	0.298889	0.022200	0.342268	-0.016702	37	0.075000	0.035277	0.797952	0.707635	0.308919	0.770270	0.121246	0.362069	58167	0.100000
11	62197	0.027912	0.005497	47.678341	0.032520	0.275496	0.098729	0.344162	-0.022328	44	-0.100000	0.061598	0.772326	0.705594	0.226667	0.786517	0.183982	0.266667	62197	0.100000
12	65572	0.025693	0.004935	54.156334	0.030609	0.278456	0.089044	0.369322	-0.097067	42	-0.050000	0.075510	0.783604	0.736163	0.179811	0.846154	0.194479	0.373134	65572	0.100000
13	81211	0.099300	0.003942	23.255970	0.105228	0.290455	0.049791	0.369412	-0.097333	39	0.025000	0.095475	0.695484	0.671828	0.072085	0.750000	0.264442	0.204082	81211	0.100000
14	91219	0.047298	0.003604	44.451904	0.049793	0.303833	0.006026	0.352425	-0.046872	43	-0.075000	0.073176	0.761182	0.641363	0.334096	0.783133	0.244512	0.245614	91219	0.100000
15	92033	0.060593	0.007598	43.557022	0.065194	0.279381	0.086019	0.353230	-0.049264	38	0.050000	0.091326	0.736768	0.625595	0.296934	0.782051	0.270461	0.283019	92033	0.100000
16	94941	0.051943	0.007940	34.809666	0.061128	0.294609	0.036203	0.367503	-0.091662	44	-0.100000	0.071338	0.724082	0.695845	0.092838	0.753086	0.210435	0.228070	94941	0.100000
17	107981	0.040692	0.004169	50.073963	0.042275	0.275966	0.097192	0.364311	-0.082181	42	-0.050000	0.074524	0.743035	0.698961	0.146408	0.771739	0.207075	0.322581	107981	0.100000
18	113905	0.028776	0.003433	51.306229	0.036733	0.293632	0.039399	0.368621	-0.094985	39	0.025000	0.089829	0.867161	0.687001	0.575593	0.817204	0.261819	0.409091	113905	0.100000
19	114678	0.029913	0.009034	52.672661	0.034889	0.280731	0.081603	0.367801	-0.092548	43	-0.075000	0.115612	0.895048	0.779928	0.523101	0.804348	0.276593	0.402778	114678	0.100000
20	115267	0.009809	0.007240	76.896492	0.020387	0.327032	-0.069869	0.342566	-0.017588	39	0.025000	0.050632	0.805156	0.749247	0.222964	0.780488	0.192275	0.400000	115267	0.100000
21	118053	0.037753	0.001318	38.582588	0.039291	0.285779	0.065087	0.340240	-0.010677	43	-0.075000	0.046673	0.785674	0.755337	0.123996	0.722222	0.146965	0.245614	118053	0.100000
22	123872	0.037104	0.009302	35.125523	0.040958	0.301171	0.014735	0.339375	-0.008107	39	0.025000	0.088818	0.846980	0.712081	0.468531	0.738461	0.247585	0.277778	123872	0.100000
23	134298	0.045644	0.004700	34.119659	0.047561	0.317726	-0.039424	0.361507	-0.073852	41	-0.025000	0.060045	0.808790	0.719352	0.318682	0.768293	0.159938	0.327869	134298	0.100000
24	134663	0.089044	0.001186	26.987923	0.089311	0.294758	0.035715	0.362820	-0.077751	42	-0.050000	0.113083	0.835341	0.699525	0.452005	0.724638	0.281471	0.176471	134663	0.100000
25	143171	0.086354	0.000228	19.146275	0.086466	0.280298	0.083018	0.363953	-0.081118	39	0.025000	0.031505	0.735410	0.718297	0.060748	0.703704	0.095256	0.113636	143171	0.100000
26	146289	0.058647	0.007960	26.836485	0.076891	0.297263	0.027518	0.365474	-0.085637	36	0.100000	0.099362	0.837671	0.719909	0.420442	0.723077	0.251628	0.217391	146289	0.100000
27	148692	0.020366	0.007878	58.531773	0.024648	0.305220	0.001488	0.355512	-0.056043	38	0.050000	0.080144	0.825902	0.730076	0.355009	0.797619	0.187782	0.377049	148692	0.100000
28	151291	0.068803	0.006894	33.074734	0.074939	0.292021	0.044668	0.368099	-0.093434	42	-0.050000	0.133739	0.812777	0.707111	0.360769	0.817204	0.392160	0.322581	151291	0.100000
29	156204	0.007094	0.006801	134.787766	0.010289	0.284810	0.068259	0.335512	0.003367	44	-0.100000	0.037597	0.658868	0.606070	0.134029	0.826087	0.139878	0.362319	156204	0.100000
30	167401	0.005435	0.009105	168.011612	0.017603	0.332938	-0.089190	0.325057	0.034423	44	-0.100000	0.038958	0.474532	0.405643	0.115906	0.820000	0.140301	0.388889	167401	0.100000
31	176270	0.092037	0.000133	22.115263	0.092123	0.317554	-0.038862	0.354334	-0.052543	36	0.100000	0.089582	0.779489	0.695581	0.275633	0.738461	0.274223	0.217391	176270	0.100000
32	185078	0.107495	0.000943	18.394119	0.107952	0.297054	0.028201	0.358435	-0.064726	40	0.000000	0.028368	0.770373	0.738385	0.122271	0.746269	0.128003	0.200000	185078	0.100000
33	186528	0.039120	0.006468	43.346394	0.041880	0.277144	0.093337	0.365072	-0.084441	38	0.050000	0.093099	0.742285	0.651302	0.260920	0.739130	0.212076	0.208333	186528	0.100000
34	187224	0.010328	0.004858	75.257729	0.025613	0.285123	0.067234	0.314721	0.065125	39	0.025000	0.050715	0.500837	0.375796	0.200322	0.790123	0.186046	0.400000	187224	0.100000
1	28724	0.029214	0.001407	53.366505	0.030540	0.277338	0.092703	0.337376	-0.002171	44	-0.100000	0.061412	0.654987	0.585290	0.168061	0.759036	0.187269	0.333333	28724	0.100000
2	29645	0.030239	0.009624	40.896828	0.041358	0.308770	-0.010124	0.360791	-0.071726	40	0.000000	0.063292	0.775427	0.715155	0.211597	0.784810	0.186512	0.272727	29645	0.100000
3	29796	0.043905	0.004610	33.878292	0.050973	0.288949	0.054719	0.358524	-0.064992	38	0.050000	0.035996	0.595964	0.508802	0.177448	0.757576	0.118611	0.269231	29796	0.100000
4	33086	0.020396	0.009439	55.914963	0.039659	0.277636	0.091727	0.363193	-0.078858	42	-0.050000	0.053450	0.774923	0.694073	0.264279	0.807229	0.159362	0.275862	33086	0.100000
5	33682	0.100408	0.000434	22.918991	0.101330	0.299590	0.019907	0.363774	-0.080586	38	0.050000	0.145493	0.844813	0.757653	0.359649	0.734375	0.433328	0.191489	33682	0.100000
6	38766	0.059914	0.004993	44.013046	0.062357	0.316085	-0.034056	0.358122	-0.063796	39	0.025000	0.099373	0.834075	0.736230	0.370947	0.746667	0.269460	0.264151	38766	0.100000
7	44517	0.078555	0.001918	37.710686	0.079449	0.315533	-0.032251	0.366071	-0.087409	43	-0.075000	0.151921	0.762600	0.629532	0.359189	0.813725	0.372878	0.245614	44517	0.100000
8	46874	0.056724	0.003239	34.520401	0.058019	0.296779	0.029104	0.368278	-0.093965	37	0.075000	0.100598	0.825181	0.753170	0.291745	0.813954	0.284725	0.314815	46874	0.100000
9	62029	0.076641	0.005390	24.575893	0.080154	0.313326	-0.025030	0.343983	-0.021797	39	0.025000	0.066063	0.638570	0.598127	0.100636	0.718750	0.229656	0.152174	62029	0.100000
10	72811	0.020722	0.004018	78.701469	0.028453	0.313669	-0.026152	0.353081	-0.048821	44	-0.100000	0.082179	0.794106	0.699461	0.314917	0.818182	0.217979	0.333333	72811	0.100000
11	76998	0.159809	0.008708	14.581637	0.163219	0.276368	0.095875	0.347622	-0.032607	37	0.075000	0.051185	0.693811	0.598883	0.236659	0.719298	0.169905	0.139535	76998	0.100000
12	83418	0.005239	0.007098	177.791458	0.015110	0.279590	0.085336	0.304490	0.095516	44	-0.100000	0.027594	0.367146	0.345735	0.032725	0.770115	0.105963	0.352941	83418	0.100000
13	89428	0.033907	0.001885	26.938635	0.035996	0.286033	0.064258	0.354289	-0.052410	40	0.000000	0.048390	0.731397	0.644250	0.244966	0.765625	0.145939	0.245283	89428	0.100000
14	102170	0.032750	0.002015	59.200054	0.034461	0.280969	0.080823	0.355034	-0.054625	43	-0.075000	0.060873	0.720999	0.646909	0.209833	0.783133	0.205398	0.258621	102170	0.100000
