Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	1943	0.221650	0.006344	28.473520	0.224113	0.391767	-0.067414	0.471321	-0.097063	41	-0.025000	0.286793	0.763028	0.657707	0.307693	0.808989	0.440532	0.211538	1943	0.100000
2	4099	0.085113	0.003123	26.354048	0.088109	0.399881	-0.089520	0.461731	-0.074741	43	-0.075000	0.196561	0.855108	0.775336	0.355073	0.777778	0.347022	0.203704	4099	0.100000
3	4947	0.084704	0.003729	30.468645	0.088929	0.364116	0.007924	0.436302	-0.015552	41	-0.025000	0.207429	0.871505	0.798618	0.361935	0.781609	0.384790	0.211538	4947	0.100000
4	5378	0.112800	0.005682	25.887045	0.115427	0.336644	0.082775	0.459747	-0.070124	44	-0.100000	0.107662	0.831791	0.802107	0.150001	0.791667	0.189987	0.169811	5378	0.100000
5	6103	0.072551	0.003084	32.172779	0.081336	0.342819	0.065952	0.406086	0.054780	37	0.075000	0.185884	0.885609	0.765478	0.512237	0.777778	0.404106	0.288462	6103	0.100000
6	6911	0.111441	0.004163	30.993441	0.113879	0.371745	-0.012861	0.462745	-0.077102	41	-0.025000	0.216565	0.820910	0.742982	0.303201	0.769231	0.407832	0.211538	6911	0.100000
7	8255	0.120838	0.004631	27.105698	0.123081	0.386473	-0.052989	0.468039	-0.089426	39	0.025000	0.216144	0.853269	0.808321	0.234496	0.779412	0.404164	0.152174	8255	0.100000
8	8333	0.112817	0.001734	17.978346	0.113514	0.397673	-0.083506	0.413260	0.038082	39	0.025000	0.090980	0.698065	0.690937	0.023065	0.677419	0.204216	0.133333	8333	0.100000
9	9023	0.083901	0.003006	26.817905	0.085338	0.352774	0.038827	0.448278	-0.043428	41	-0.025000	0.112243	0.844427	0.785084	0.276119	0.770270	0.410732	0.211538	9023	0.100000
10	9427	0.394018	0.002675	16.843536	0.395222	0.391484	-0.066642	0.417033	0.029299	42	-0.050000	0.212325	0.731425	0.619973	0.293273	0.746988	0.523785	0.142857	9427	0.100000
11	10981	0.150510	0.006123	25.798332	0.158129	0.333796	0.090536	0.471649	-0.097827	39	0.025000	0.099460	0.850704	0.820523	0.168162	0.730159	0.173124	0.187500	10981	0.100000
12	15410	0.056549	0.008076	37.338150	0.060215	0.339463	0.075094	0.438882	-0.021558	39	0.025000	0.113497	0.827489	0.745667	0.321713	0.760000	0.255412	0.303571	15410	0.100000
13	18531	0.394705	0.000275	19.434135	0.394747	0.402446	-0.096509	0.415228	0.033500	37	0.075000	0.227486	0.795511	0.761430	0.142856	0.775000	0.493994	0.159091	18531	0.100000
14	19880	0.112801	0.009036	26.467302	0.119255	0.334101	0.089703	0.439479	-0.022947	44	-0.100000	0.136258	0.870216	0.813500	0.304104	0.788732	0.254131	0.200000	19880	0.100000
