Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	913	0.270772	0.002340	19.219120	0.276785	0.329694	-0.030703	0.426638	0.005631	36	0.027027	0.345584	0.714167	0.655833	0.169491	0.753623	0.561327	0.100000	913	0.100000
2	934	0.080854	0.000933	25.060335	0.081630	0.331678	-0.036904	0.456735	-0.064516	40	-0.081081	0.114092	0.843029	0.767774	0.324057	0.727273	0.226414	0.200000	934	0.100000
3	1163	0.110163	0.004500	23.029917	0.114998	0.321924	-0.006411	0.406503	0.052558	34	0.081081	0.110320	0.862202	0.725558	0.497896	0.753846	0.254603	0.306122	1163	0.100000
4	2631	0.053907	0.002730	24.698332	0.056529	0.291238	0.089521	0.393125	0.083738	37	0.000000	0.065797	0.801597	0.765868	0.152603	0.685185	0.163008	0.212766	2631	0.100000
5	4099	0.085113	0.003123	26.354048	0.092102	0.309709	0.031775	0.400135	0.067401	39	-0.054054	0.093490	0.848135	0.758881	0.370165	0.731343	0.222260	0.264151	4099	0.100000
6	6404	0.048839	0.005867	25.682957	0.054270	0.289254	0.095722	0.397197	0.074249	37	0.000000	0.088111	0.672870	0.610422	0.160297	0.709091	0.207713	0.177778	6404	0.100000
7	6516	0.665821	0.008147	15.061166	0.297180	0.344668	-0.077515	0.456108	-0.063056	34	0.081081	0.097365	0.681961	0.671803	0.030950	0.638298	0.177783	0.055556	6516	0.100000
8	6935	0.092921	0.000578	22.964706	0.093342	0.306607	0.041473	0.424028	0.011714	35	0.054054	0.099044	0.813682	0.749151	0.257252	0.685185	0.217425	0.239130	6935	0.100000
9	7173	0.137333	0.000023	16.919626	0.137357	0.318911	0.003007	0.424729	0.010080	34	0.081081	0.116270	0.732523	0.696048	0.120000	0.701754	0.199493	0.209302	7173	0.100000
10	8670	0.226552	0.007809	18.661781	0.232253	0.334810	-0.046695	0.450530	-0.050056	34	0.081081	0.307692	0.761804	0.746300	0.061111	0.750000	0.483305	0.150000	8670	0.100000
11	13826	0.048765	0.004460	38.989891	0.052276	0.311327	0.026716	0.405385	0.055165	39	-0.054054	0.105191	0.774049	0.758109	0.065897	0.776316	0.232095	0.152174	13826	0.100000
12	15015	0.145171	0.002430	16.232790	0.149271	0.331208	-0.035435	0.448069	-0.044320	37	0.000000	0.159913	0.834814	0.767367	0.289930	0.727273	0.310916	0.159091	15015	0.100000
13	15206	0.096145	0.003173	20.086517	0.103844	0.305824	0.043921	0.407890	0.049325	35	0.054054	0.116587	0.854276	0.827807	0.153717	0.750000	0.263635	0.204545	15206	0.100000
14	15633	0.067337	0.008108	32.418926	0.072208	0.321902	-0.006341	0.433796	-0.011054	34	0.081081	0.073194	0.772607	0.752853	0.079929	0.746032	0.211122	0.209302	15633	0.100000
