Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	1627	0.097401	0.007466	31.041870	0.108256	0.404512	0.054009	0.448412	0.022085	45	-0.071429	0.163554	0.813583	0.780665	0.150080	0.781609	0.302448	0.237288	1627	0.100000
2	3257	0.092393	0.002427	24.936121	0.093852	0.407882	0.046127	0.432260	0.057310	43	-0.023810	0.126841	0.877165	0.842529	0.219947	0.727273	0.243159	0.188679	3257	0.100000
3	4089	0.050485	0.008403	32.447075	0.074223	0.423057	0.010638	0.462327	-0.008261	44	-0.047619	0.146576	0.828552	0.757838	0.292012	0.731343	0.214375	0.214286	4089	0.100000
4	4166	0.128987	0.000016	20.832935	0.129001	0.414676	0.030240	0.469262	-0.023386	38	0.095238	0.401612	0.807629	0.735766	0.271966	0.720588	0.479123	0.191489	4166	0.100000
5	4240	0.106979	0.002185	23.922459	0.108578	0.431700	-0.009574	0.490381	-0.069442	43	-0.023810	0.207647	0.842513	0.791534	0.244542	0.750000	0.317799	0.140000	4240	0.100000
6	4358	0.563780	0.008044	13.529049	0.430906	0.443639	-0.037494	0.476839	-0.039909	38	0.095238	0.281615	0.588911	0.551683	0.083039	0.728571	0.538746	0.155556	4358	0.100000
7	4947	0.084704	0.003729	30.468645	0.087338	0.391298	0.084911	0.460150	-0.003513	42	0.000000	0.108364	0.809524	0.727171	0.301849	0.782051	0.200488	0.236364	4947	0.100000
8	5573	0.075281	0.003099	33.538815	0.078809	0.408479	0.044732	0.437271	0.046381	42	0.000000	0.152804	0.852436	0.787007	0.307189	0.775000	0.284488	0.207547	5573	0.100000
9	5789	0.147139	0.009935	17.091747	0.156665	0.467785	-0.093963	0.456943	0.003480	40	0.047619	0.075297	0.774014	0.745317	0.112676	0.695652	0.197081	0.111111	5789	0.100000
10	6187	0.135513	0.002102	25.427753	0.136424	0.407972	0.045917	0.435541	0.050154	40	0.047619	0.179399	0.795089	0.663844	0.390428	0.782051	0.388514	0.200000	6187	0.100000
11	8316	0.178891	0.008346	25.544170	0.182691	0.439955	-0.028879	0.494467	-0.078354	38	0.095238	0.173766	0.777211	0.664660	0.335634	0.739726	0.362728	0.155556	8316	0.100000
12	9559	0.079469	0.004465	36.721951	0.084345	0.392312	0.082540	0.468353	-0.021402	43	-0.023810	0.143080	0.899300	0.817652	0.447761	0.811881	0.340327	0.258621	9559	0.100000
13	12684	0.078966	0.005761	31.262632	0.084777	0.428359	-0.001761	0.447697	0.023646	38	0.095238	0.124005	0.847362	0.826633	0.119565	0.714286	0.180332	0.136364	12684	0.100000
14	12904	0.090961	0.005830	31.080538	0.093918	0.470142	-0.099474	0.430799	0.060497	39	0.071429	0.177456	0.884368	0.828077	0.327418	0.690141	0.369880	0.187500	12904	0.100000
15	13544	0.080557	0.001408	23.692453	0.082276	0.433818	-0.014527	0.446921	0.025337	44	-0.047619	0.058155	0.823745	0.798640	0.124673	0.714286	0.155934	0.120000	13544	0.100000
16	15852	0.134315	0.004945	27.802488	0.139204	0.407226	0.047661	0.461149	-0.005692	44	-0.047619	0.246989	0.775225	0.718018	0.202875	0.769231	0.359484	0.102041	15852	0.100000
17	19666	0.126498	0.002871	21.612204	0.127800	0.403632	0.056067	0.472961	-0.031452	44	-0.047619	0.122250	0.835735	0.797791	0.187649	0.709677	0.220466	0.063830	19666	0.100000
18	19795	0.062309	0.000026	45.354111	0.062328	0.404855	0.053207	0.447443	0.024199	40	0.047619	0.181330	0.851074	0.786648	0.301971	0.736111	0.336371	0.215686	19795	0.100000
19	19868	0.120501	0.005421	28.009167	0.131537	0.395682	0.074657	0.475989	-0.038055	41	0.023810	0.138272	0.800302	0.768910	0.135844	0.756098	0.254375	0.226415	19868	0.100000
20	20662	0.168481	0.004647	20.194784	0.173185	0.403229	0.057009	0.434676	0.052041	43	-0.023810	0.191326	0.800112	0.707426	0.316794	0.750000	0.446079	0.203704	20662	0.100000
21	22217	0.147584	0.000880	18.332279	0.148175	0.385526	0.098410	0.484117	-0.055781	39	0.071429	0.132290	0.853764	0.804493	0.252018	0.776119	0.253146	0.264151	22217	0.100000
22	22971	0.116577	0.007049	25.911083	0.122378	0.420761	0.016009	0.490679	-0.070092	40	0.047619	0.211323	0.754783	0.716522	0.134970	0.746667	0.280370	0.148936	22971	0.100000
23	23401	0.052058	0.003119	45.832096	0.052685	0.455324	-0.064822	0.476362	-0.038868	46	-0.095238	0.279880	0.894366	0.828785	0.383034	0.760870	0.428694	0.206897	23401	0.100000
24	24560	0.102635	0.002473	22.960503	0.104422	0.443005	-0.036012	0.453692	0.010571	40	0.047619	0.148166	0.848974	0.810850	0.201551	0.710145	0.257122	0.166667	24560	0.100000
25	25360	0.088565	0.007385	32.125778	0.091123	0.394966	0.076331	0.465743	-0.015710	41	0.023810	0.128841	0.783145	0.742035	0.159363	0.770270	0.263349	0.226415	25360	0.100000
26	25607	0.091668	0.009580	30.415586	0.106805	0.460000	-0.075756	0.475243	-0.036429	39	0.071429	0.204907	0.795333	0.721925	0.263986	0.732394	0.295623	0.133333	25607	0.100000
27	25945	0.092748	0.006017	24.387407	0.096583	0.396585	0.072547	0.452797	0.012522	45	-0.071429	0.139557	0.881391	0.858896	0.159420	0.776471	0.270465	0.134615	25945	0.100000
28	26020	0.390853	0.007549	14.317899	0.393230	0.414735	0.030100	0.473737	-0.033144	40	0.047619	0.239219	0.741638	0.731944	0.036165	0.730159	0.461589	0.111111	26020	0.100000
29	26838	0.125733	0.000749	31.695255	0.126016	0.402923	0.057724	0.461224	-0.005854	43	-0.023810	0.305551	0.804438	0.642931	0.452313	0.776596	0.507398	0.245614	26838	0.100000
30	27464	0.159096	0.000784	21.009182	0.159520	0.408993	0.043528	0.475109	-0.036136	39	0.071429	0.096564	0.697078	0.670841	0.079709	0.724638	0.207917	0.152174	27464	0.100000
31	28471	0.097489	0.005726	29.023176	0.100142	0.388233	0.092079	0.482476	-0.052203	41	0.023810	0.176856	0.828192	0.815638	0.068095	0.753425	0.299949	0.108696	28471	0.100000
32	32024	0.158243	0.003443	20.583874	0.159984	0.413714	0.032489	0.495541	-0.080696	42	0.000000	0.150034	0.802619	0.758812	0.181629	0.760563	0.257175	0.236364	32024	0.100000
33	32518	0.269014	0.002815	25.532522	0.271531	0.394847	0.076610	0.492558	-0.074191	39	0.071429	0.309892	0.817877	0.713387	0.364569	0.780488	0.445013	0.250000	32518	0.100000
34	33040	0.098637	0.003169	26.099514	0.101418	0.394825	0.076663	0.446802	0.025598	43	-0.023810	0.067545	0.834607	0.757303	0.318519	0.753623	0.190710	0.203704	33040	0.100000
