Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	3334	0.054077	0.001886	23.854464	0.056609	0.195712	0.074838	0.269561	-0.003052	30	0.000000	0.030035	0.346210	0.302019	0.063312	0.680000	0.138404	0.189189	3334	0.100000
2	4607	0.050732	0.005776	30.515402	0.051548	0.203095	0.039939	0.287234	-0.068816	28	0.066667	0.032180	0.531728	0.479011	0.101187	0.714286	0.275610	0.348837	4607	0.100000
3	9064	0.040286	0.005533	23.794165	0.042199	0.197368	0.067012	0.285266	-0.061490	29	0.033333	0.015110	0.604522	0.543832	0.133043	0.659091	0.064186	0.292683	9064	0.100000
4	14311	0.044805	0.001404	24.828028	0.046206	0.192356	0.090701	0.284088	-0.057106	30	0.000000	0.033152	0.420402	0.375220	0.072315	0.728814	0.136953	0.285714	14311	0.100000
5	15147	0.082770	0.008295	19.034561	0.086323	0.212998	-0.006874	0.283655	-0.055497	29	0.033333	0.022052	0.382124	0.354562	0.042703	0.660000	0.104542	0.256410	15147	0.100000
6	15188	0.068230	0.000084	20.109245	0.068365	0.212125	-0.002750	0.294542	-0.096009	31	-0.033333	0.032906	0.565149	0.490188	0.147037	0.673469	0.140117	0.279070	15188	0.100000
7	16497	0.058792	0.001446	15.697457	0.060965	0.209463	0.009835	0.279718	-0.040845	29	0.033333	0.053662	0.618866	0.573905	0.105518	0.725490	0.245614	0.275000	16497	0.100000
8	16648	0.064423	0.007996	16.854340	0.078554	0.214362	-0.013325	0.279897	-0.041511	28	0.066667	0.022168	0.473462	0.449432	0.043645	0.681818	0.109799	0.200000	16648	0.100000
9	28259	0.022459	0.001867	38.824055	0.023320	0.217748	-0.029329	0.268950	-0.000777	29	0.033333	0.016736	0.580269	0.487624	0.180815	0.723077	0.076803	0.431373	28259	0.100000
10	35755	0.074137	0.006508	17.229000	0.080625	0.215787	-0.020058	0.291321	-0.084022	27	0.100000	0.040531	0.607272	0.548956	0.129290	0.619048	0.185208	0.205882	35755	0.100000
11	36118	0.069613	0.004105	18.376181	0.071714	0.194750	0.079385	0.268920	-0.000666	28	0.066667	0.034480	0.674734	0.638134	0.101142	0.700000	0.122720	0.333333	36118	0.100000
12	39245	0.038690	0.005856	25.290493	0.042841	0.223386	-0.055979	0.276645	-0.029413	30	0.000000	0.019654	0.658545	0.531848	0.270632	0.711864	0.089732	0.444444	39245	0.100000
13	45795	0.035906	0.000947	33.582142	0.036554	0.210462	0.005111	0.287548	-0.069981	29	0.033333	0.037683	0.667915	0.555858	0.252301	0.672727	0.164078	0.369565	45795	0.100000
14	51168	0.028000	0.008587	35.384975	0.031927	0.207524	0.019000	0.294647	-0.096398	33	-0.100000	0.069680	0.689857	0.596554	0.231265	0.757143	0.218711	0.352941	51168	0.100000
15	51746	0.114289	0.005719	12.401795	0.117616	0.221678	-0.047906	0.294378	-0.095399	27	0.100000	0.048311	0.661693	0.538437	0.267042	0.642857	0.167704	0.270270	51746	0.100000
16	51772	0.067192	0.006170	21.411158	0.070879	0.221946	-0.049175	0.291306	-0.083966	30	0.000000	0.062080	0.661957	0.569837	0.214151	0.761905	0.238482	0.375000	51772	0.100000
17	56790	0.041818	0.001720	24.838198	0.044124	0.224780	-0.062571	0.294915	-0.097396	31	-0.033333	0.047228	0.815314	0.649415	0.473206	0.762712	0.138119	0.367347	56790	0.100000
18	60365	0.043310	0.008148	30.395767	0.051529	0.208911	0.012444	0.280105	-0.042288	33	-0.100000	0.070091	0.630189	0.441195	0.338211	0.733333	0.289205	0.250000	60365	0.100000
19	73281	0.076129	0.007480	16.074617	0.081507	0.190902	0.097575	0.283595	-0.055275	29	0.033333	0.060580	0.640339	0.468995	0.322680	0.705882	0.241112	0.256410	73281	0.100000
20	82912	0.074136	0.004062	27.174341	0.079772	0.217733	-0.029258	0.295288	-0.098784	28	0.066667	0.093962	0.770653	0.619389	0.397423	0.745763	0.306052	0.348837	82912	0.100000
21	83208	0.074233	0.007702	14.381939	0.084965	0.228449	-0.079914	0.273677	-0.018369	30	0.000000	0.015224	0.704578	0.641715	0.175457	0.680851	0.098510	0.302326	83208	0.100000
22	85850	0.150906	0.009503	12.336762	0.154484	0.218717	-0.033912	0.289844	-0.078528	27	0.100000	0.067069	0.709064	0.604093	0.265140	0.604651	0.197413	0.205882	85850	0.100000
23	86934	0.085681	0.005186	19.258511	0.088271	0.222021	-0.049528	0.285967	-0.064099	29	0.033333	0.063482	0.779520	0.602735	0.445005	0.686275	0.233580	0.309524	86934	0.100000
24	91314	0.017250	0.000946	62.392509	0.017682	0.197830	0.064827	0.264923	0.014207	32	-0.066667	0.035248	0.626035	0.539147	0.188536	0.757576	0.159924	0.407407	91314	0.100000
25	95737	0.101579	0.007766	21.260939	0.103935	0.199142	0.058622	0.289248	-0.076308	28	0.066667	0.106845	0.612050	0.347064	0.405838	0.732143	0.373376	0.200000	95737	0.100000
26	112018	0.010057	0.009189	75.661034	0.030369	0.191320	0.095601	0.286354	-0.065541	27	0.100000	0.031793	0.650659	0.634957	0.043016	0.733333	0.099194	0.509091	112018	0.100000
27	120152	0.059718	0.003241	24.850412	0.067740	0.212103	-0.002644	0.295005	-0.097729	28	0.066667	0.065559	0.643025	0.512605	0.267586	0.700000	0.180058	0.282051	120152	0.100000
28	127637	0.124604	0.007445	13.183643	0.134227	0.191029	0.096975	0.256049	0.047228	33	-0.100000	0.027918	0.519735	0.457530	0.114668	0.679245	0.140972	0.195122	127637	0.100000
29	133387	0.039080	0.004849	42.219505	0.042186	0.200477	0.052312	0.295079	-0.098007	31	-0.033333	0.025136	0.512838	0.470854	0.079344	0.732143	0.105263	0.340426	133387	0.100000
30	134095	0.001178	0.005170	184.724350	0.007308	0.205004	0.030915	0.250009	0.069704	31	-0.033333	0.007999	0.115503	0.107432	0.009043	0.666667	0.057323	0.261905	134095	0.100000
31	145778	0.052710	0.003122	18.918846	0.054672	0.209918	0.007685	0.289636	-0.077751	32	-0.066667	0.051230	0.622316	0.533832	0.189812	0.727273	0.228946	0.255814	145778	0.100000
32	146515	0.026239	0.003504	34.000210	0.034515	0.194952	0.078433	0.253573	0.056440	27	0.100000	0.039646	0.612809	0.453420	0.291612	0.765957	0.158137	0.372093	146515	0.100000
33	147789	0.021060	0.002131	50.598942	0.023940	0.195071	0.077869	0.295154	-0.098284	33	-0.100000	0.037811	0.729546	0.626652	0.275598	0.814815	0.149771	0.431035	147789	0.100000
34	156845	0.045344	0.003077	20.443724	0.047984	0.190835	0.097892	0.246220	0.083800	27	0.100000	0.033775	0.570167	0.377168	0.309873	0.666667	0.166273	0.289474	156845	0.100000
