Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	481	0.037205	0.006678	44.568569	0.041900	0.286644	0.073357	0.430635	0.003520	43	-0.023810	0.096737	0.854017	0.777247	0.344642	0.840909	0.206060	0.245614	481	0.100000
2	1486	0.075752	0.006551	31.515318	0.079953	0.336324	-0.087243	0.436928	-0.011043	44	-0.047619	0.092853	0.795293	0.765036	0.128776	0.779070	0.199115	0.137255	1486	0.100000
3	5386	0.024641	0.004418	44.402214	0.027942	0.283788	0.082590	0.399300	0.076028	42	0.000000	0.068007	0.806730	0.768076	0.166667	0.786667	0.161821	0.288136	5386	0.100000
4	5573	0.075281	0.003099	33.538815	0.076306	0.338404	-0.093968	0.455869	-0.054873	42	0.000000	0.147958	0.782437	0.757120	0.104234	0.780488	0.272136	0.222222	5573	0.100000
5	9746	0.132281	0.009436	22.994764	0.146797	0.334661	-0.081867	0.414766	0.040240	38	0.095238	0.175246	0.814855	0.708745	0.364321	0.725806	0.358655	0.136364	9746	0.100000
6	9852	0.069045	0.007387	28.899883	0.088742	0.320701	-0.036739	0.466772	-0.080100	40	0.047619	0.200209	0.861306	0.828108	0.193131	0.731343	0.335532	0.148936	9852	0.100000
7	10369	0.041254	0.001375	43.792797	0.042809	0.284169	0.081361	0.390888	0.095493	42	0.000000	0.086082	0.876577	0.786566	0.421725	0.800000	0.188781	0.192308	10369	0.100000
8	11657	0.082867	0.004759	28.551781	0.088697	0.288844	0.066246	0.403118	0.067193	38	0.095238	0.118253	0.839661	0.823729	0.090385	0.724138	0.283739	0.136364	11657	0.100000
9	13382	0.028812	0.004009	49.311760	0.033491	0.302998	0.020491	0.416481	0.036271	46	-0.095238	0.092324	0.909059	0.863936	0.331632	0.814433	0.245129	0.303030	13382	0.100000
10	14876	0.147105	0.005542	21.161655	0.148140	0.328710	-0.062630	0.459330	-0.062879	45	-0.071429	0.167057	0.878242	0.828170	0.291405	0.743243	0.320392	0.166667	14876	0.100000
11	15275	0.028339	0.005212	57.948051	0.032146	0.310134	-0.002579	0.405728	0.061154	40	0.047619	0.078339	0.899132	0.789169	0.521569	0.791667	0.196837	0.402985	15275	0.100000
12	15703	0.036230	0.001643	38.251678	0.037230	0.288904	0.066053	0.409113	0.053320	44	-0.047619	0.067836	0.812019	0.772881	0.172321	0.831579	0.172678	0.254237	15703	0.100000
13	19703	0.042420	0.000083	33.377216	0.042477	0.282617	0.086375	0.405638	0.061361	42	0.000000	0.069216	0.833518	0.814692	0.101595	0.782609	0.185074	0.207547	19703	0.100000
14	20485	0.012844	0.007975	94.371155	0.018573	0.309784	-0.001446	0.420299	0.027437	46	-0.095238	0.078291	0.825755	0.760161	0.273491	0.819149	0.169098	0.342857	20485	0.100000
15	21332	0.040044	0.004887	41.970634	0.042450	0.339202	-0.096548	0.392260	0.092318	46	-0.095238	0.096119	0.738776	0.677551	0.189874	0.787879	0.232003	0.206897	21332	0.100000
16	21604	0.021512	0.003279	69.760185	0.026088	0.279120	0.097681	0.398987	0.076753	46	-0.095238	0.099265	0.815801	0.695047	0.395974	0.811765	0.240201	0.258065	21604	0.100000
17	23385	0.057242	0.007558	30.871538	0.066646	0.319403	-0.032544	0.404714	0.063501	45	-0.071429	0.176268	0.844434	0.736442	0.409747	0.776316	0.392046	0.196429	23385	0.100000
18	26865	0.002891	0.008163	172.281281	0.017527	0.325921	-0.053614	0.425564	0.015254	39	0.071429	0.121846	0.422006	0.406690	0.025815	0.783784	0.427764	0.235294	26865	0.100000
