Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	159	0.060977	0.009983	19.481356	0.069310	0.194795	0.091819	0.303759	0.021335	31	0.031250	0.050463	0.734717	0.635050	0.273097	0.666667	0.168746	0.225000	159	0.100000
2	2028	0.040025	0.002668	34.943535	0.042374	0.214340	0.000695	0.291440	0.061025	33	-0.031250	0.063956	0.637647	0.515165	0.252626	0.763889	0.251228	0.282609	2028	0.100000
3	2486	0.073573	0.004540	19.695734	0.075759	0.213296	0.005563	0.324759	-0.046322	34	-0.062500	0.071198	0.569656	0.510008	0.121733	0.766667	0.323091	0.244444	2486	0.100000
4	3651	0.131874	0.001094	18.320555	0.132537	0.224251	-0.045510	0.288144	0.071644	31	0.031250	0.067309	0.704765	0.583307	0.291480	0.645833	0.221218	0.205128	3651	0.100000
5	3988	0.052539	0.003177	20.841400	0.054209	0.228807	-0.066752	0.326459	-0.051799	29	0.093750	0.025186	0.656161	0.612929	0.111691	0.658537	0.099749	0.171429	3988	0.100000
6	6386	0.017441	0.009915	49.848595	0.026944	0.201663	0.059799	0.286802	0.075969	34	-0.062500	0.016793	0.361233	0.346662	0.022302	0.737705	0.065506	0.291667	6386	0.100000
7	10836	0.024540	0.004069	28.224617	0.033665	0.202334	0.056670	0.296079	0.046081	30	0.062500	0.016340	0.471558	0.445641	0.046751	0.736842	0.145587	0.333333	10836	0.100000
8	12027	0.010311	0.006214	54.234581	0.013589	0.206115	0.039043	0.291172	0.061890	35	-0.093750	0.023971	0.606771	0.547991	0.130041	0.753846	0.087625	0.313725	12027	0.100000
9	13136	0.030835	0.005969	34.713860	0.038463	0.194452	0.093419	0.290307	0.064677	32	0.000000	0.022993	0.633131	0.595996	0.091917	0.711538	0.091230	0.272727	13136	0.100000
10	14013	0.053109	0.002669	24.125669	0.055779	0.204340	0.047318	0.305877	0.014511	32	0.000000	0.039756	0.723446	0.665479	0.173282	0.740741	0.148059	0.238095	14013	0.100000
11	15211	0.031370	0.009591	38.846119	0.039108	0.195287	0.089525	0.301567	0.028398	34	-0.062500	0.028309	0.444653	0.405120	0.066455	0.761905	0.105088	0.291667	15211	0.100000
12	18303	0.054207	0.008576	22.667456	0.060521	0.216167	-0.007823	0.334781	-0.078612	29	0.093750	0.029461	0.636917	0.623008	0.036895	0.627907	0.098104	0.171429	18303	0.100000
13	19127	0.058463	0.002942	25.755054	0.060389	0.201946	0.058478	0.313305	-0.009418	34	-0.062500	0.019958	0.602837	0.565687	0.085537	0.736842	0.095845	0.244444	19127	0.100000
14	22818	0.061939	0.006883	22.147039	0.065033	0.196368	0.084483	0.303521	0.022103	31	0.031250	0.065050	0.750258	0.601651	0.373057	0.636364	0.234156	0.261905	22818	0.100000
15	25169	0.034880	0.000843	39.392704	0.035343	0.225265	-0.050238	0.338152	-0.089472	35	-0.093750	0.043615	0.571834	0.521816	0.104600	0.771429	0.209230	0.313725	25169	0.100000
16	26404	0.113504	0.008566	18.377438	0.126550	0.206167	0.038800	0.337764	-0.088222	29	0.093750	0.107545	0.730814	0.613081	0.304283	0.692308	0.262064	0.147059	26404	0.100000
17	26910	0.096926	0.001858	17.760391	0.097696	0.200455	0.065431	0.321612	-0.036183	30	0.062500	0.063490	0.738118	0.696331	0.137606	0.711538	0.343131	0.285714	26910	0.100000
18	30357	0.058731	0.009552	27.021997	0.063363	0.235354	-0.097278	0.336257	-0.083369	34	-0.062500	0.079738	0.773426	0.661888	0.329886	0.737705	0.273561	0.276596	30357	0.100000
19	31142	0.032444	0.006104	53.145504	0.036184	0.232774	-0.085248	0.315855	-0.017635	34	-0.062500	0.048768	0.666906	0.533883	0.285385	0.779221	0.153204	0.306122	31142	0.100000
20	33610	0.028765	0.004509	64.386276	0.031273	0.225056	-0.049265	0.338927	-0.091970	35	-0.093750	0.047140	0.755365	0.654149	0.292659	0.800000	0.152637	0.375000	33610	0.100000
21	34667	0.025496	0.006129	41.133495	0.027934	0.202110	0.057713	0.326354	-0.051463	34	-0.062500	0.065160	0.751745	0.665075	0.258772	0.741935	0.228122	0.333333	34667	0.100000
22	34885	0.070370	0.001645	19.012222	0.071708	0.223221	-0.040712	0.323894	-0.043535	30	0.062500	0.040253	0.720584	0.610222	0.283141	0.709091	0.118691	0.250000	34885	0.100000
23	36118	0.069613	0.004105	18.376181	0.073996	0.230790	-0.076001	0.336332	-0.083609	30	0.062500	0.036584	0.599080	0.571479	0.064409	0.658537	0.100401	0.210526	36118	0.100000
24	37312	0.072413	0.007876	25.278326	0.079648	0.212491	0.009317	0.338853	-0.091730	31	0.031250	0.034448	0.735229	0.646761	0.250448	0.740741	0.114250	0.261905	37312	0.100000
25	44840	0.007504	0.005102	73.513535	0.014405	0.193408	0.098286	0.287070	0.075104	32	0.000000	0.025421	0.584408	0.555555	0.064920	0.741379	0.273109	0.346939	44840	0.100000
26	45516	0.029127	0.001036	41.594715	0.029795	0.213915	0.002677	0.320225	-0.031714	31	0.031250	0.060886	0.691896	0.592096	0.244664	0.779221	0.216107	0.436364	45516	0.100000
27	46323	0.029333	0.001106	33.757660	0.030478	0.218419	-0.018322	0.335929	-0.082312	34	-0.062500	0.054790	0.775540	0.688392	0.279672	0.750000	0.160307	0.276596	46323	0.100000
28	48541	0.068569	0.008131	25.642597	0.082750	0.196711	0.082884	0.323029	-0.040748	29	0.093750	0.112572	0.796605	0.591608	0.501961	0.745098	0.350407	0.256410	48541	0.100000
29	52129	0.081115	0.004635	24.780323	0.086294	0.221827	-0.034211	0.331216	-0.067128	31	0.031250	0.053285	0.838475	0.693248	0.473434	0.714286	0.172970	0.295455	52129	0.100000
30	54404	0.134710	0.004246	15.961244	0.137628	0.216488	-0.009318	0.340747	-0.097832	29	0.093750	0.090844	0.628456	0.617799	0.027882	0.688889	0.282924	0.147059	54404	0.100000
31	54735	0.067541	0.007250	25.510269	0.074276	0.234236	-0.092063	0.318718	-0.026861	34	-0.062500	0.051207	0.619430	0.561200	0.132702	0.741379	0.186335	0.244444	54735	0.100000
32	55242	0.138267	0.005614	16.576553	0.142457	0.228419	-0.064945	0.334050	-0.076258	31	0.031250	0.061601	0.677800	0.640013	0.104968	0.609756	0.209282	0.114286	55242	0.100000
33	55514	0.049987	0.001135	26.408947	0.051989	0.214109	0.001773	0.307562	0.009082	33	-0.031250	0.046868	0.542888	0.486160	0.110400	0.745763	0.173245	0.282609	55514	0.100000
34	56213	0.043792	0.002110	26.242043	0.044860	0.224057	-0.044606	0.334423	-0.077459	34	-0.062500	0.027310	0.644794	0.574459	0.165282	0.673077	0.082311	0.244444	56213	0.100000
35	56440	0.099982	0.003006	16.711658	0.102329	0.194057	0.095261	0.303864	0.020998	30	0.062500	0.035629	0.476961	0.419275	0.099333	0.636364	0.127966	0.166667	56440	0.100000
