Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	931	0.128976	0.009662	13.639400	0.144549	0.246562	-0.048985	0.319166	-0.033018	31	0.000000	0.032110	0.624711	0.614470	0.026564	0.644444	0.094341	0.088235	931	0.100000
2	3070	0.019289	0.003776	39.878170	0.020701	0.218896	0.068718	0.330560	-0.069897	34	-0.096774	0.056735	0.674298	0.550960	0.274671	0.790323	0.165553	0.291667	3070	0.100000
3	9148	0.073487	0.009746	21.326519	0.081598	0.232222	0.012024	0.292887	0.052037	33	-0.064516	0.105697	0.707729	0.533918	0.372918	0.703704	0.325377	0.153846	9148	0.100000
4	14013	0.053109	0.002669	24.125669	0.058678	0.218016	0.072462	0.312797	-0.012406	33	-0.064516	0.063202	0.654147	0.622535	0.083747	0.666667	0.216241	0.214286	14013	0.100000
5	15927	0.106129	0.007552	16.132303	0.118922	0.226585	0.036009	0.320150	-0.036204	32	-0.032258	0.044795	0.661432	0.622750	0.102539	0.720000	0.153621	0.179487	15927	0.100000
6	21451	0.001777	0.008802	148.106781	0.019073	0.219284	0.067069	0.306161	0.009075	30	0.032258	0.066743	0.444107	0.430639	0.023654	0.613636	0.216017	0.189189	21451	0.100000
7	24907	0.119121	0.007771	15.032347	0.120680	0.245265	-0.043464	0.331067	-0.071539	29	0.064516	0.051848	0.802666	0.640117	0.451671	0.681818	0.160126	0.256410	24907	0.100000
8	27324	0.054663	0.008231	30.293346	0.071073	0.227099	0.033820	0.312454	-0.011296	32	-0.032258	0.089267	0.597770	0.440537	0.281042	0.714286	0.292968	0.272727	27324	0.100000
9	27790	0.402489	0.008266	14.238152	0.250911	0.217681	0.073890	0.324028	-0.048754	32	-0.032258	0.054309	0.710784	0.587962	0.298084	0.622222	0.171156	0.219512	27790	0.100000
10	34209	0.064542	0.002396	26.339499	0.066129	0.233863	0.005044	0.331142	-0.071780	30	0.032258	0.036874	0.674718	0.656682	0.052534	0.687500	0.100640	0.210526	34209	0.100000
11	34575	0.262733	0.008004	12.626031	0.265716	0.248441	-0.056980	0.335452	-0.085730	29	0.064516	0.045782	0.423555	0.414133	0.016082	0.615385	0.131191	0.121212	34575	0.100000
12	34885	0.070370	0.001645	19.012222	0.072706	0.236913	-0.007931	0.308502	0.001496	31	0.000000	0.034638	0.735722	0.621832	0.301163	0.625000	0.134596	0.162162	34885	0.100000
13	35755	0.074137	0.006508	17.229000	0.078037	0.233572	0.006282	0.314229	-0.017040	29	0.064516	0.087924	0.711855	0.579213	0.315225	0.725490	0.257652	0.292683	35755	0.100000
14	36043	0.106998	0.006852	21.630821	0.108366	0.245019	-0.042418	0.295736	0.042817	31	0.000000	0.051493	0.679717	0.525727	0.324685	0.690909	0.211352	0.205128	36043	0.100000
15	36542	0.056018	0.004581	32.058998	0.057728	0.251648	-0.070622	0.302402	0.021239	30	0.032258	0.020091	0.699796	0.673273	0.081178	0.690909	0.095652	0.302326	36542	0.100000
16	36685	0.071049	0.005406	21.951332	0.080611	0.231268	0.016085	0.328457	-0.063091	29	0.064516	0.083576	0.669739	0.582181	0.209559	0.627907	0.218955	0.147059	36685	0.100000
17	38077	0.126490	0.007480	12.304859	0.136273	0.235175	-0.000539	0.325310	-0.052906	28	0.096774	0.064760	0.705463	0.628266	0.207668	0.567568	0.168888	0.176471	38077	0.100000
