Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	595	0.085780	0.009824	25.104649	0.093116	0.218180	0.095496	0.316541	-0.010137	27	0.035714	0.047742	0.533835	0.489513	0.086822	0.682927	0.117250	0.250000	595	0.100000
2	8222	0.239256	0.009626	7.908247	0.241924	0.241514	-0.001237	0.329442	-0.051306	26	0.071429	0.027361	0.611422	0.564390	0.107969	0.621622	0.109030	0.161290	8222	0.100000
3	16099	0.072947	0.008867	19.438833	0.082520	0.246525	-0.022011	0.335989	-0.072200	26	0.071429	0.045881	0.698643	0.684754	0.044057	0.600000	0.125208	0.161290	16099	0.100000
4	23529	0.089189	0.002681	18.030258	0.092333	0.250418	-0.038149	0.308398	0.015849	26	0.071429	0.069507	0.644926	0.596421	0.120186	0.659091	0.220789	0.257143	23529	0.100000
5	23966	0.104962	0.001456	13.377255	0.106281	0.238084	0.012984	0.341537	-0.089905	29	-0.035714	0.155507	0.844252	0.663776	0.536772	0.745098	0.380973	0.275000	23966	0.100000
6	26444	0.191649	0.006092	13.091744	0.196649	0.221357	0.082326	0.287950	0.081100	26	0.071429	0.012607	0.660290	0.646263	0.039655	0.642857	0.080233	0.187500	26444	0.100000
7	29024	0.066499	0.006154	23.364391	0.068340	0.242737	-0.006307	0.340642	-0.087049	30	-0.071429	0.062330	0.745059	0.680830	0.201239	0.693878	0.202800	0.268293	29024	0.100000
8	31561	0.199481	0.001448	7.076714	0.199807	0.239113	0.008718	0.316108	-0.008757	26	0.071429	0.033378	0.711626	0.659574	0.152902	0.593750	0.105053	0.103448	31561	0.100000
9	41578	0.041728	0.003829	16.551304	0.044487	0.225257	0.066158	0.334856	-0.068583	28	0.000000	0.055171	0.635787	0.588940	0.113967	0.740000	0.160196	0.317073	41578	0.100000
10	42575	0.026440	0.007810	34.757248	0.031217	0.225011	0.067178	0.324296	-0.034886	30	-0.071429	0.042437	0.614390	0.553487	0.136397	0.761194	0.172806	0.361702	42575	0.100000
11	45422	0.073735	0.002945	18.277401	0.075930	0.237286	0.016292	0.344266	-0.098614	30	-0.071429	0.066809	0.655617	0.585635	0.168889	0.659575	0.188651	0.230769	45422	0.100000
12	48882	0.036203	0.001629	27.665197	0.036934	0.231827	0.038922	0.287577	0.082290	28	0.000000	0.035435	0.494871	0.397576	0.161506	0.692308	0.144524	0.300000	48882	0.100000
13	51315	0.066872	0.002265	23.281496	0.067632	0.220589	0.085510	0.337257	-0.076245	30	-0.071429	0.060666	0.768657	0.682836	0.270588	0.727273	0.203678	0.361702	51315	0.100000
14	51772	0.067192	0.006170	21.411158	0.072530	0.258143	-0.070176	0.328353	-0.047832	29	-0.035714	0.084447	0.775285	0.701942	0.246067	0.717391	0.176110	0.309524	51772	0.100000
15	58944	0.120653	0.003909	19.150848	0.121429	0.248330	-0.029493	0.328845	-0.049402	28	0.000000	0.098143	0.685315	0.652770	0.093726	0.716981	0.268480	0.151515	58944	0.100000
16	59503	0.083271	0.004047	19.376837	0.086069	0.237427	0.015705	0.334826	-0.068487	26	0.071429	0.074932	0.811528	0.645401	0.468493	0.636364	0.253971	0.187500	59503	0.100000
17	60157	0.052975	0.007271	23.338869	0.063601	0.252565	-0.047052	0.332007	-0.059492	30	-0.071429	0.075631	0.819405	0.724858	0.343630	0.703704	0.201122	0.375000	60157	0.100000
18	63772	0.059570	0.008272	28.962729	0.065906	0.217726	0.097381	0.341015	-0.088239	30	-0.071429	0.059298	0.661157	0.607782	0.136084	0.750000	0.214509	0.302326	63772	0.100000
19	65541	0.213295	0.002694	11.108032	0.215914	0.233572	0.031688	0.321403	-0.025653	26	0.071429	0.064779	0.481826	0.474266	0.014380	0.638889	0.380172	0.133333	65541	0.100000
20	67830	0.099674	0.003152	15.393329	0.100628	0.217919	0.096578	0.316377	-0.009614	28	0.000000	0.087194	0.650119	0.582115	0.162734	0.595238	0.268450	0.125000	67830	0.100000
21	71248	0.094571	0.005525	14.216271	0.099150	0.243900	-0.011129	0.306235	0.022750	29	-0.035714	0.029387	0.646411	0.608031	0.097915	0.653061	0.118207	0.194444	71248	0.100000
22	72112	0.089456	0.001014	19.395403	0.090228	0.234467	0.027978	0.316705	-0.010661	29	-0.035714	0.049232	0.803051	0.696271	0.351563	0.652174	0.161697	0.256410	72112	0.100000
23	72737	0.049664	0.002949	31.648314	0.052077	0.217487	0.098371	0.308487	0.015563	28	0.000000	0.042142	0.467478	0.411563	0.095022	0.711538	0.154741	0.317073	72737	0.100000
24	75830	0.176159	0.004228	12.252734	0.180202	0.218009	0.096207	0.334587	-0.067726	28	0.000000	0.080537	0.755603	0.702301	0.179045	0.682927	0.236680	0.243243	75830	0.100000
25	77552	0.049973	0.002736	19.775957	0.050704	0.227099	0.058522	0.316929	-0.011375	29	-0.035714	0.050448	0.727955	0.657087	0.206667	0.700000	0.156346	0.292683	77552	0.100000
26	77652	0.211109	0.006233	13.388636	0.214277	0.230470	0.044548	0.323849	-0.033458	30	-0.071429	0.141081	0.732721	0.607611	0.318840	0.687500	0.346946	0.210526	77652	0.100000
27	80426	0.083001	0.006790	21.673328	0.088533	0.218412	0.094537	0.313230	0.000428	27	0.035714	0.036539	0.714876	0.633412	0.222222	0.722222	0.115550	0.341463	80426	0.100000
28	88053	0.132185	0.001794	11.750639	0.133840	0.246234	-0.020806	0.339852	-0.084527	26	0.071429	0.055516	0.692336	0.591606	0.246649	0.658537	0.179647	0.235294	88053	0.100000
29	91011	0.072352	0.004634	18.506651	0.075276	0.249456	-0.034161	0.311962	0.004474	28	0.000000	0.051420	0.542337	0.508953	0.067985	0.622222	0.166756	0.176471	91011	0.100000
30	91945	0.162480	0.004176	10.472259	0.167160	0.226532	0.060871	0.295333	0.057541	28	0.000000	0.141496	0.674676	0.559704	0.261125	0.600000	0.417018	0.176471	91945	0.100000
31	96508	0.287672	0.006147	11.579019	0.292891	0.225198	0.066405	0.292783	0.065680	30	-0.071429	0.027472	0.238227	0.237534	0.000908	0.586957	0.119339	0.062500	96508	0.100000
32	99867	0.134220	0.002865	13.325912	0.136163	0.223721	0.072526	0.309472	0.012422	26	0.071429	0.064561	0.464019	0.450781	0.024104	0.627907	0.251568	0.161290	99867	0.100000
33	105176	0.057562	0.009798	21.512661	0.063548	0.264922	-0.098278	0.319151	-0.018466	30	-0.071429	0.046849	0.495533	0.449170	0.084170	0.660377	0.138221	0.250000	105176	0.100000
34	105917	0.210150	0.009202	12.783763	0.214885	0.219105	0.091662	0.343685	-0.096758	26	0.071429	0.190611	0.654128	0.479624	0.335342	0.651163	0.479619	0.133333	105917	0.100000
35	109015	0.164100	0.009365	9.440519	0.177474	0.235600	0.023279	0.305504	0.025082	26	0.071429	0.034204	0.578604	0.557209	0.048319	0.690476	0.118772	0.161290	109015	0.100000
36	109416	0.073818	0.003593	16.799356	0.080547	0.248934	-0.031997	0.313349	0.000048	29	-0.035714	0.034672	0.520379	0.496998	0.046483	0.560976	0.101214	0.093750	109416	0.100000
37	110953	0.117450	0.001747	14.428210	0.119875	0.217174	0.099669	0.337555	-0.077197	28	0.000000	0.081180	0.757638	0.706522	0.174174	0.695652	0.256967	0.222222	110953	0.100000
38	118282	0.178435	0.002143	16.560488	0.180746	0.221089	0.083439	0.332126	-0.059873	30	-0.071429	0.111402	0.771038	0.745168	0.101517	0.687500	0.400536	0.189189	118282	0.100000
39	120890	0.062262	0.008981	24.059000	0.064941	0.219523	0.089931	0.329591	-0.051782	29	-0.035714	0.036170	0.594289	0.556636	0.084927	0.651163	0.116980	0.171429	120890	0.100000
40	122169	0.075820	0.009031	18.677916	0.080627	0.229963	0.046650	0.315676	-0.007377	29	-0.035714	0.079402	0.590879	0.474035	0.222152	0.740741	0.305408	0.256410	122169	0.100000
41	123868	0.091490	0.004705	17.259809	0.097043	0.258173	-0.070300	0.331739	-0.058636	26	0.071429	0.063684	0.759372	0.573450	0.435875	0.622222	0.155180	0.297297	123868	0.100000
42	124466	0.081975	0.000911	16.121943	0.082452	0.220134	0.087396	0.313633	-0.000857	29	-0.035714	0.013934	0.631634	0.614874	0.043518	0.658537	0.051411	0.194444	124466	0.100000
43	125399	0.101541	0.002970	22.473646	0.109740	0.259836	-0.077194	0.320553	-0.022940	30	-0.071429	0.024875	0.592548	0.563162	0.067268	0.698113	0.090426	0.268293	125399	0.100000
44	134663	0.089044	0.001186	26.987923	0.089521	0.217845	0.096887	0.337943	-0.078435	30	-0.071429	0.070489	0.754684	0.660566	0.277279	0.759259	0.228781	0.250000	134663	0.100000
45	139800	0.066573	0.000947	27.261650	0.067380	0.224012	0.071320	0.297316	0.051211	29	-0.035714	0.085540	0.580582	0.462569	0.219587	0.765625	0.256075	0.325581	139800	0.100000
46	144785	0.069969	0.007649	17.450294	0.071891	0.218620	0.093672	0.334423	-0.067203	30	-0.071429	0.065412	0.768231	0.684527	0.265327	0.725490	0.212645	0.230769	144785	0.100000
47	152584	0.185038	0.001327	14.128843	0.185586	0.252513	-0.046836	0.296138	0.054971	27	0.035714	0.084955	0.631560	0.455213	0.323699	0.650000	0.231917	0.181818	152584	0.100000
48	163988	0.152524	0.009092	16.470345	0.159411	0.226868	0.059480	0.310665	0.008615	28	0.000000	0.086138	0.737297	0.606847	0.331806	0.725490	0.215617	0.300000	163988	0.100000
49	167354	0.093291	0.003383	16.190676	0.097800	0.224146	0.070764	0.343207	-0.095235	30	-0.071429	0.079500	0.762305	0.626050	0.364367	0.659091	0.214152	0.166667	167354	0.100000
