Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	23529	0.089189	0.002681	18.030258	0.092912	0.393333	-0.027827	0.381343	-0.057882	36	0.076923	0.044347	0.694300	0.650024	0.126514	0.709677	0.127370	0.280000	23529	0.100000
2	29876	0.002010	0.009847	185.274582	0.008289	0.386063	-0.008827	0.382820	-0.061977	38	0.025641	0.023641	0.606666	0.580416	0.062561	0.734375	0.063031	0.254902	29876	0.100000
3	31270	0.174394	0.003733	18.522593	0.180736	0.348061	0.090475	0.387324	-0.074472	36	0.076923	0.173546	0.763521	0.669671	0.284109	0.689655	0.400679	0.121951	31270	0.100000
4	32033	0.053335	0.007813	30.166384	0.059147	0.346279	0.095132	0.391709	-0.086636	38	0.025641	0.112363	0.800310	0.750647	0.199170	0.776316	0.276716	0.208333	32033	0.100000
5	115211	0.062801	0.002832	30.400801	0.065525	0.393572	-0.028450	0.392335	-0.088374	40	-0.025641	0.072096	0.674131	0.613626	0.156597	0.762500	0.226923	0.200000	115211	0.100000
6	145901	0.071586	0.002449	19.942492	0.073102	0.355369	0.071378	0.395288	-0.096566	40	-0.025641	0.067652	0.815369	0.738523	0.293893	0.701493	0.180752	0.245283	145901	0.100000
7	181476	0.089103	0.008388	23.569679	0.092717	0.379232	0.009022	0.391395	-0.085767	38	0.025641	0.091806	0.829215	0.774789	0.241667	0.732394	0.228188	0.269231	181476	0.100000
8	198808	0.053752	0.008962	40.294338	0.059587	0.348024	0.090572	0.385206	-0.068597	39	0.000000	0.083603	0.756995	0.701037	0.187175	0.787500	0.257041	0.264151	198808	0.100000
1	9559	0.081662	0.000001	26.154255	0.081662	0.363654	0.049729	0.396138	-0.098924	40	-0.025641	0.098054	0.738047	0.687691	0.161239	0.767123	0.213997	0.272727	9559	0.100000
2	23281	0.091238	0.006538	29.463902	0.098661	0.345466	0.097256	0.387294	-0.074389	37	0.051282	0.200358	0.848214	0.789984	0.277265	0.750000	0.415939	0.229167	23281	0.100000
3	31832	0.109452	0.003049	25.553427	0.111938	0.416271	-0.087767	0.372037	-0.032065	37	0.051282	0.125311	0.779190	0.662429	0.345886	0.762500	0.269101	0.274510	31832	0.100000
4	54492	0.082625	0.007741	26.556555	0.091560	0.359254	0.061226	0.384624	-0.066984	38	0.025641	0.124060	0.846978	0.710244	0.471893	0.742857	0.329094	0.240000	54492	0.100000
5	79209	0.177922	0.004147	22.872356	0.181062	0.352371	0.079212	0.378569	-0.050186	37	0.051282	0.187361	0.748172	0.481399	0.514409	0.779221	0.458342	0.229167	79209	0.100000
6	105633	0.063596	0.009470	32.757137	0.073272	0.375578	0.018570	0.391052	-0.084816	39	0.000000	0.098855	0.751747	0.691327	0.195739	0.728814	0.208949	0.093023	105633	0.100000
7	158700	0.071505	0.002068	27.312553	0.073296	0.383102	-0.001091	0.374602	-0.039181	42	-0.076923	0.057616	0.797588	0.705296	0.313168	0.746269	0.212175	0.192308	158700	0.100000
8	176878	0.070629	0.008945	25.851082	0.075472	0.382364	0.000838	0.378778	-0.050765	42	-0.076923	0.085613	0.769889	0.654647	0.333692	0.776316	0.274957	0.176471	176878	0.100000
9	190080	0.104034	0.007986	26.951330	0.109136	0.361454	0.055478	0.394363	-0.094000	42	-0.076923	0.096475	0.802459	0.705443	0.329360	0.700000	0.226930	0.176471	190080	0.100000
10	195907	0.067190	0.000675	26.784134	0.067494	0.373624	0.023676	0.369710	-0.025610	39	0.000000	0.101773	0.733655	0.649408	0.240301	0.739726	0.255171	0.250000	195907	0.100000
11	197200	0.039887	0.001167	40.567085	0.040787	0.365690	0.044409	0.353260	0.020025	39	0.000000	0.052818	0.792810	0.682258	0.347932	0.724638	0.162893	0.264151	197200	0.100000
1	5422	0.087717	0.001830	25.851635	0.089376	0.351283	0.082057	0.393006	-0.090235	37	0.051282	0.121314	0.730358	0.708972	0.073485	0.706897	0.205839	0.139535	5422	0.100000
2	5560	0.025741	0.009291	55.158501	0.038241	0.363043	0.051327	0.350918	0.026520	38	0.025641	0.038537	0.761997	0.673374	0.271328	0.795455	0.144589	0.406250	5560	0.100000
3	12962	0.068462	0.008704	32.605995	0.076432	0.356137	0.069371	0.385877	-0.070459	40	-0.025641	0.068244	0.802695	0.695861	0.351266	0.785714	0.189764	0.259259	12962	0.100000
4	25572	0.044500	0.004146	37.107639	0.045637	0.366219	0.043026	0.392648	-0.089242	42	-0.076923	0.062666	0.637847	0.606970	0.078563	0.727273	0.144473	0.160000	25572	0.100000
