Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	934	0.080854	0.000933	25.060335	0.081119	0.213199	-0.008715	0.334080	-0.079986	35	-0.093750	0.058955	0.630857	0.580572	0.119891	0.750000	0.178439	0.166667	934	0.100000
2	1024	0.030632	0.004253	45.921455	0.033245	0.191738	0.092827	0.294871	0.046767	34	-0.062500	0.033580	0.680012	0.567848	0.259548	0.770270	0.137733	0.381818	1024	0.100000
3	2746	0.092062	0.007371	17.925354	0.105996	0.206301	0.023921	0.291604	0.057326	30	0.062500	0.015787	0.391726	0.377181	0.023352	0.636364	0.070514	0.189189	2746	0.100000
4	5386	0.024641	0.004418	44.402214	0.026865	0.205227	0.029002	0.323387	-0.045417	35	-0.093750	0.047369	0.717344	0.656280	0.177656	0.797297	0.195408	0.326923	5386	0.100000
5	5632	0.697097	0.001748	9.398786	0.520744	0.222125	-0.050947	0.309874	-0.001736	29	0.093750	0.214037	0.450156	0.318860	0.192759	0.645833	0.586943	0.147059	5632	0.100000
6	5651	0.018731	0.001681	58.365513	0.019909	0.204422	0.032812	0.316228	-0.022275	34	-0.062500	0.028739	0.645535	0.622657	0.060629	0.800000	0.113102	0.346154	5651	0.100000
7	6404	0.048839	0.005867	25.682957	0.051915	0.216242	-0.023110	0.318316	-0.029024	30	0.062500	0.032925	0.645222	0.578681	0.157934	0.680851	0.105346	0.189189	6404	0.100000
8	7190	0.027646	0.008450	47.011456	0.044617	0.205056	0.029813	0.313454	-0.013307	33	-0.031250	0.047641	0.624675	0.523763	0.211894	0.805195	0.153480	0.326531	7190	0.100000
9	7226	0.030336	0.001649	57.966064	0.031840	0.211022	0.001588	0.314542	-0.016827	34	-0.062500	0.041372	0.583533	0.483019	0.194426	0.800000	0.147630	0.370370	7226	0.100000
10	7344	0.025434	0.009962	44.965080	0.034216	0.224452	-0.061955	0.313961	-0.014946	34	-0.062500	0.046424	0.696722	0.581105	0.276004	0.770270	0.171214	0.413793	7344	0.100000
