Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	1420	0.063092	0.009758	24.025511	0.069708	0.322737	-0.006840	0.425474	-0.032613	39	-0.026316	0.100047	0.834363	0.790688	0.208662	0.728814	0.181554	0.187500	1420	0.100000
2	3951	0.042253	0.007362	43.146820	0.044391	0.295608	0.077795	0.435855	-0.057806	41	-0.078947	0.114524	0.883088	0.790718	0.441364	0.784810	0.222243	0.226415	3951	0.100000
3	4240	0.106979	0.002185	23.922459	0.108914	0.303110	0.054391	0.419374	-0.017809	41	-0.078947	0.172675	0.864495	0.733011	0.492470	0.760563	0.343672	0.254545	4240	0.100000
4	4316	0.064195	0.008825	32.565899	0.067510	0.299679	0.065092	0.384475	0.066891	39	-0.026316	0.100479	0.750281	0.692624	0.187576	0.788235	0.269471	0.250000	4316	0.100000
5	4947	0.084704	0.003729	30.468645	0.088119	0.330641	-0.031499	0.440075	-0.068049	41	-0.078947	0.149325	0.901646	0.839648	0.386636	0.792208	0.318525	0.196078	4947	0.100000
6	5215	0.140929	0.001583	24.260683	0.142028	0.349918	-0.091637	0.426921	-0.036124	39	-0.026316	0.207245	0.781870	0.731822	0.186620	0.734375	0.406773	0.170213	5215	0.100000
7	5296	0.514472	0.007241	18.436195	0.312442	0.294996	0.079702	0.402730	0.022586	36	0.052632	0.238846	0.764438	0.746200	0.071856	0.757576	0.511733	0.121951	5296	0.100000
8	6466	0.067102	0.002097	24.219986	0.069511	0.289418	0.097104	0.376765	0.085604	36	0.052632	0.086360	0.873464	0.771172	0.447025	0.764706	0.201724	0.250000	6466	0.100000
9	6582	0.147281	0.000433	12.335958	0.147547	0.334333	-0.043015	0.386653	0.061606	36	0.052632	0.157319	0.847501	0.774883	0.322580	0.732143	0.354397	0.217391	6582	0.100000
10	9852	0.069045	0.007387	28.899883	0.083353	0.349463	-0.090218	0.445608	-0.081478	38	0.000000	0.069284	0.765780	0.749087	0.066529	0.679245	0.156081	0.095238	9852	0.100000
