Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	468	0.046863	0.007964	29.808378	0.054602	0.328285	0.048337	0.423640	0.092231	39	0.000000	0.080695	0.744930	0.684993	0.190272	0.735294	0.195314	0.277778	468	0.100000
2	577	0.295210	0.003098	18.592859	0.296382	0.368300	-0.067662	0.487875	-0.045412	41	-0.051282	0.334423	0.806108	0.783434	0.104700	0.750000	0.515715	0.145833	577	0.100000
3	3334	0.054077	0.001886	23.854464	0.057435	0.342901	0.005966	0.443177	0.050366	37	0.051282	0.099811	0.780809	0.719661	0.218122	0.733333	0.182391	0.212766	3334	0.100000
4	4829	0.098900	0.005588	30.074465	0.100547	0.378263	-0.096543	0.495750	-0.062286	39	0.000000	0.190220	0.869120	0.792489	0.369286	0.756757	0.302177	0.187500	4829	0.100000
5	5372	0.075184	0.000090	25.487904	0.075254	0.327815	0.049699	0.447339	0.041449	39	0.000000	0.174284	0.884894	0.731860	0.570726	0.802469	0.337923	0.250000	5372	0.100000
6	6370	0.249510	0.000467	18.224298	0.249990	0.363967	-0.055103	0.469799	-0.006679	36	0.076923	0.188069	0.843912	0.799201	0.222666	0.703125	0.316077	0.076923	6370	0.100000
7	7096	0.087816	0.003942	25.385567	0.090335	0.356771	-0.034242	0.487711	-0.045061	42	-0.076923	0.158364	0.818302	0.782226	0.165657	0.736111	0.243816	0.160000	7096	0.100000
8	11638	0.095896	0.001596	29.810053	0.097351	0.378359	-0.096824	0.494885	-0.060433	38	0.025641	0.160057	0.806452	0.779570	0.121952	0.800000	0.240976	0.116279	11638	0.100000
9	12783	0.136980	0.009956	20.042252	0.149342	0.340052	0.014224	0.468487	-0.003867	36	0.076923	0.267494	0.855639	0.768045	0.377634	0.782051	0.454138	0.307692	12783	0.100000
10	13544	0.080557	0.001408	23.692453	0.082302	0.329195	0.045699	0.432186	0.073919	38	0.025641	0.055715	0.818894	0.776799	0.188596	0.741935	0.120066	0.240000	13544	0.100000
11	13913	0.067971	0.000377	30.640825	0.068223	0.316510	0.082470	0.445489	0.045412	42	-0.076923	0.111767	0.871774	0.824930	0.267574	0.789474	0.248737	0.207547	13913	0.100000
12	19970	0.085458	0.006447	23.773975	0.088363	0.372498	-0.079833	0.492767	-0.055894	42	-0.076923	0.150647	0.821254	0.814120	0.038383	0.757576	0.246024	0.142857	19970	0.100000
13	21232	0.099813	0.008911	29.817682	0.113215	0.356376	-0.033096	0.445966	0.044390	41	-0.051282	0.135735	0.766491	0.736588	0.113523	0.794872	0.213294	0.145833	21232	0.100000
14	22874	0.115984	0.006219	16.880236	0.116951	0.345884	-0.002680	0.461671	0.010738	37	0.051282	0.125298	0.798461	0.713846	0.295698	0.737705	0.226843	0.139535	22874	0.100000
15	22971	0.116577	0.007049	25.911083	0.120659	0.350328	-0.015564	0.476391	-0.020805	39	0.000000	0.249109	0.816606	0.678832	0.428979	0.763158	0.379654	0.204082	22971	0.100000
16	23528	0.190205	0.002877	15.708897	0.192778	0.377233	-0.093560	0.475273	-0.018408	36	0.076923	0.054740	0.685646	0.672005	0.041590	0.686275	0.107977	0.100000	23528	0.100000
