Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	1641	0.058299	0.003469	48.080765	0.063741	0.401961	-0.006367	0.464296	-0.036525	51	-0.040816	0.127024	0.855596	0.827166	0.164494	0.771084	0.202558	0.150000	1641	0.100000
2	2091	0.044553	0.001705	51.743084	0.045633	0.373259	0.065494	0.442104	0.013019	51	-0.040816	0.124854	0.913995	0.805598	0.557592	0.818966	0.243966	0.328947	2091	0.100000
3	2678	0.043760	0.002948	48.135998	0.045049	0.383811	0.039076	0.463073	-0.033795	51	-0.040816	0.250060	0.843277	0.819234	0.133007	0.809524	0.429923	0.177419	2678	0.100000
4	3236	0.051524	0.005522	46.378548	0.056322	0.399739	-0.000803	0.443804	0.009223	53	-0.081633	0.079080	0.871720	0.771429	0.438774	0.770833	0.237168	0.171875	3236	0.100000
5	3717	0.079181	0.007683	51.138432	0.084442	0.382461	0.042455	0.438032	0.022108	47	0.040816	0.396265	0.872232	0.776405	0.428571	0.848740	0.559985	0.265625	3717	0.100000
6	3820	0.092463	0.006236	32.590504	0.095849	0.382356	0.042717	0.459479	-0.025771	49	0.000000	0.238201	0.881720	0.799906	0.408877	0.808989	0.391869	0.222222	3820	0.100000
7	3972	0.096746	0.002796	31.365749	0.097887	0.431186	-0.079534	0.474393	-0.059066	52	-0.061224	0.195171	0.873635	0.794290	0.385713	0.776471	0.286747	0.087719	3972	0.100000
8	6782	0.065196	0.005564	31.672487	0.071209	0.372133	0.068313	0.447503	0.000966	45	0.081633	0.084800	0.881878	0.839658	0.263313	0.763158	0.191146	0.224138	6782	0.100000
9	8949	0.053553	0.007809	58.493149	0.058119	0.398993	0.001064	0.482432	-0.077013	51	-0.040816	0.226322	0.909530	0.830918	0.464935	0.850394	0.436505	0.238806	8949	0.100000
10	11911	0.060153	0.001916	42.243362	0.061179	0.413684	-0.035716	0.458614	-0.023839	51	-0.040816	0.123162	0.831829	0.772009	0.262377	0.805825	0.316602	0.215385	11911	0.100000
11	12063	0.079994	0.009316	42.441914	0.088452	0.383341	0.040252	0.447145	0.001765	48	0.020408	0.296640	0.881392	0.784396	0.449879	0.820000	0.480834	0.225806	12063	0.100000
12	12978	0.080254	0.000329	39.308613	0.080398	0.375861	0.058978	0.405773	0.094126	52	-0.061224	0.072917	0.865766	0.813513	0.280194	0.813084	0.165107	0.235294	12978	0.100000
13	13087	0.044121	0.004164	56.827209	0.047922	0.382617	0.042063	0.453095	-0.011520	49	0.000000	0.168510	0.890372	0.814109	0.410256	0.805825	0.329329	0.257576	13087	0.100000
14	14877	0.072123	0.007735	40.591805	0.075129	0.361439	0.095086	0.455318	-0.016481	48	0.020408	0.160160	0.900127	0.829031	0.415841	0.836364	0.310935	0.294118	14877	0.100000
15	15133	0.075250	0.006742	40.496273	0.083085	0.388218	0.028042	0.439404	0.019045	46	0.061224	0.169324	0.895895	0.825746	0.402568	0.746988	0.336504	0.245902	15133	0.100000
16	16043	0.245880	0.005508	23.475990	0.253265	0.408195	-0.021975	0.465772	-0.039821	47	0.040816	0.164901	0.838860	0.794819	0.214645	0.762500	0.302409	0.160714	16043	0.100000
17	18078	0.035776	0.002465	49.975853	0.036872	0.364534	0.087338	0.461850	-0.031065	49	0.000000	0.133921	0.889936	0.834689	0.334197	0.836735	0.261852	0.222222	18078	0.100000
18	18524	0.031013	0.008989	68.228737	0.035727	0.367271	0.080486	0.447488	0.000999	53	-0.081633	0.127561	0.834419	0.758415	0.314606	0.811321	0.254865	0.196970	18524	0.100000
19	19880	0.112801	0.009036	26.467302	0.121399	0.379873	0.048934	0.479166	-0.069721	49	0.000000	0.226144	0.859396	0.819536	0.220875	0.788235	0.390524	0.140351	19880	0.100000
20	21063	0.061927	0.006767	56.512363	0.071473	0.378546	0.052257	0.461626	-0.030565	53	-0.081633	0.215202	0.893510	0.848720	0.296072	0.817308	0.393957	0.184615	21063	0.100000
21	21160	0.062710	0.001572	39.451542	0.065819	0.364564	0.087263	0.446474	0.003263	47	0.040816	0.174401	0.886953	0.842788	0.280927	0.806818	0.307178	0.216667	21160	0.100000
22	21274	0.132673	0.003658	29.993063	0.133935	0.382088	0.043389	0.480180	-0.071985	47	0.040816	0.156113	0.833529	0.813161	0.109015	0.776316	0.289688	0.160714	21274	0.100000
23	21520	0.081794	0.000008	31.196140	0.081826	0.361268	0.095515	0.460031	-0.027003	48	0.020408	0.124759	0.894301	0.810202	0.443098	0.804348	0.258039	0.225806	21520	0.100000
24	21956	0.013551	0.003683	93.494019	0.024265	0.370992	0.071170	0.411887	0.080475	47	0.040816	0.037749	0.825109	0.756630	0.281381	0.804348	0.123206	0.318841	21956	0.100000
25	24155	0.014821	0.007341	103.610321	0.027032	0.363990	0.088701	0.474960	-0.060331	48	0.020408	0.155830	0.836858	0.708627	0.440093	0.813559	0.283922	0.400000	24155	0.100000
26	24330	0.042899	0.002753	54.517563	0.046463	0.364735	0.086834	0.437227	0.023906	51	-0.040816	0.195093	0.906704	0.848570	0.383901	0.824074	0.356353	0.281690	24330	0.100000
27	24796	0.004097	0.007835	194.378586	0.011650	0.366592	0.082185	0.459688	-0.026237	45	0.081633	0.086430	0.558587	0.408556	0.253670	0.782609	0.163627	0.338235	24796	0.100000
28	25472	0.053908	0.000753	39.013618	0.054640	0.378963	0.051212	0.440836	0.015849	52	-0.061224	0.096017	0.837544	0.812670	0.132781	0.795918	0.234799	0.200000	25472	0.100000
29	26367	0.011888	0.004509	125.823082	0.027093	0.378963	0.051212	0.424371	0.052607	49	0.000000	0.210366	0.777123	0.675013	0.314199	0.809524	0.402508	0.279412	26367	0.100000
30	27463	0.075750	0.003702	28.090313	0.090726	0.402177	-0.006908	0.443237	0.010488	48	0.020408	0.094900	0.827248	0.800089	0.135857	0.724638	0.200720	0.111111	27463	0.100000
31	28100	0.115834	0.003550	29.064802	0.118095	0.385876	0.033905	0.437197	0.023973	47	0.040816	0.148450	0.877501	0.807676	0.363057	0.800000	0.289479	0.175439	28100	0.100000
32	28622	0.030326	0.001487	58.247066	0.032488	0.390716	0.021788	0.460687	-0.028468	53	-0.081633	0.112585	0.882353	0.840133	0.264094	0.841584	0.220997	0.208955	28622	0.100000
33	29671	0.046289	0.009328	50.499176	0.050933	0.423654	-0.060677	0.486011	-0.085003	51	-0.040816	0.170767	0.858495	0.816642	0.228262	0.807692	0.309978	0.177419	29671	0.100000
34	30218	0.104355	0.000949	34.545223	0.105865	0.414698	-0.038255	0.467950	-0.044683	47	0.040816	0.286926	0.888101	0.834061	0.325660	0.808511	0.408407	0.203390	30218	0.100000
35	30943	0.043323	0.000592	63.854279	0.043837	0.406793	-0.018465	0.474229	-0.058700	49	0.000000	0.146364	0.851971	0.806141	0.236406	0.840708	0.275267	0.183333	30943	0.100000
36	32280	0.068291	0.001850	34.219830	0.069316	0.416555	-0.042904	0.460970	-0.029100	51	-0.040816	0.119576	0.864917	0.815355	0.268421	0.789474	0.210595	0.150000	32280	0.100000
37	32415	0.024745	0.006398	90.699188	0.028052	0.368427	0.077592	0.472872	-0.055670	53	-0.081633	0.159516	0.849558	0.798673	0.252747	0.845528	0.261807	0.253521	32415	0.100000
38	33162	0.074698	0.003199	34.809162	0.076659	0.433960	-0.086479	0.453215	-0.011787	50	-0.020408	0.149844	0.855428	0.834417	0.126890	0.747253	0.266618	0.152542	33162	0.100000
39	33610	0.028765	0.004509	64.386276	0.031858	0.382550	0.042231	0.423893	0.053672	53	-0.081633	0.109468	0.868355	0.817695	0.277887	0.831858	0.234666	0.231884	33610	0.100000
40	33706	0.089138	0.007796	29.847176	0.097934	0.428121	-0.071861	0.488144	-0.089765	49	0.000000	0.199844	0.812618	0.695899	0.383817	0.764706	0.312522	0.183333	33706	0.100000
41	34652	0.076849	0.009585	41.828350	0.083659	0.411394	-0.029984	0.482044	-0.076147	49	0.000000	0.230128	0.851309	0.813243	0.203823	0.836364	0.477024	0.140351	34652	0.100000
42	35808	0.060576	0.005324	36.695446	0.063822	0.400007	-0.001475	0.464460	-0.036891	49	0.000000	0.160377	0.881203	0.843609	0.240385	0.770115	0.278239	0.169492	35808	0.100000
43	36400	0.066789	0.007500	40.563625	0.074109	0.422856	-0.058680	0.485176	-0.083139	49	0.000000	0.182436	0.871444	0.789252	0.390001	0.811881	0.313721	0.169492	36400	0.100000
44	36542	0.056018	0.004581	32.058998	0.060500	0.367502	0.079907	0.411082	0.082273	50	-0.020408	0.111747	0.863040	0.791647	0.342657	0.761364	0.256417	0.264706	36542	0.100000
45	36626	0.044830	0.008119	42.713989	0.054303	0.380798	0.046619	0.460612	-0.028301	52	-0.061224	0.141774	0.868335	0.807629	0.315567	0.800000	0.255857	0.212121	36626	0.100000
46	38850	0.025586	0.005573	69.233955	0.031224	0.376085	0.058418	0.436257	0.026070	45	0.081633	0.100592	0.880359	0.788077	0.435454	0.752577	0.202923	0.237288	38850	0.100000
47	38892	0.062452	0.003224	29.279652	0.064444	0.390619	0.022031	0.463670	-0.035127	47	0.040816	0.107679	0.844629	0.812356	0.171988	0.750000	0.169015	0.160714	38892	0.100000
48	40416	0.078106	0.001714	37.115990	0.080207	0.403125	-0.009279	0.454885	-0.015516	49	0.000000	0.203313	0.837814	0.819304	0.102440	0.756098	0.302763	0.169492	40416	0.100000
