Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	1486	0.075752	0.006551	31.515318	0.078160	0.382744	0.014099	0.445907	-0.060288	45	-0.046512	0.083887	0.889767	0.826938	0.363044	0.777778	0.187948	0.224138	1486	0.100000
2	2323	0.054965	0.009597	26.173243	0.072884	0.365153	0.059412	0.437749	-0.040889	42	0.023256	0.119737	0.839519	0.773654	0.290992	0.735294	0.270562	0.222222	2323	0.100000
3	3210	0.183581	0.002750	27.048054	0.186501	0.379493	0.022474	0.448323	-0.066033	40	0.069767	0.214454	0.827161	0.795415	0.155172	0.760000	0.410538	0.166667	3210	0.100000
4	4420	0.042071	0.002905	49.326866	0.044425	0.358732	0.075951	0.430545	-0.023761	46	-0.069767	0.104921	0.880301	0.839081	0.256156	0.774194	0.223690	0.258065	4420	0.100000
5	4501	0.151510	0.004782	18.121489	0.158440	0.409776	-0.055532	0.456466	-0.085396	39	0.093023	0.212321	0.773745	0.744406	0.114788	0.704225	0.326278	0.071429	4501	0.100000
6	5158	0.040831	0.004727	51.273750	0.044522	0.371514	0.043027	0.446831	-0.062486	45	-0.046512	0.123229	0.905427	0.837989	0.416256	0.785714	0.228356	0.296875	5158	0.100000
7	6147	0.416047	0.006266	16.286560	0.420598	0.412759	-0.063215	0.461671	-0.097773	41	0.046512	0.159346	0.787806	0.738838	0.187501	0.687500	0.298784	0.145833	6147	0.100000
8	7344	0.025434	0.009962	44.965080	0.034216	0.399023	-0.027833	0.455586	-0.083304	44	-0.023256	0.111497	0.837076	0.778590	0.264149	0.794872	0.185631	0.241379	7344	0.100000
9	8198	0.095748	0.004095	36.967190	0.100521	0.398516	-0.026527	0.445430	-0.059153	42	0.023256	0.117498	0.764553	0.681913	0.259805	0.768421	0.287539	0.263158	8198	0.100000
10	10289	0.050684	0.005483	34.968319	0.054538	0.373788	0.037169	0.385773	0.082701	44	-0.023256	0.151660	0.876272	0.684417	0.607940	0.767442	0.331679	0.254237	10289	0.100000
11	11347	0.185087	0.004327	21.640215	0.186485	0.358680	0.076085	0.438256	-0.042095	41	0.046512	0.090019	0.683788	0.660116	0.069646	0.726027	0.249984	0.088889	11347	0.100000
12	11638	0.095896	0.001596	29.810053	0.096955	0.354057	0.087995	0.426608	-0.014398	43	0.000000	0.107328	0.781136	0.754560	0.108280	0.761194	0.221673	0.203704	11638	0.100000
13	12123	0.059004	0.004491	27.933567	0.062161	0.366331	0.056377	0.409919	0.025285	44	-0.023256	0.098062	0.877853	0.842816	0.222905	0.756757	0.226330	0.185185	12123	0.100000
14	12828	0.071400	0.008414	19.520100	0.079018	0.391178	-0.007626	0.403088	0.041528	41	0.046512	0.057790	0.630648	0.597249	0.082927	0.718750	0.153053	0.145833	12828	0.100000
15	13172	0.062210	0.002184	36.652599	0.063426	0.401551	-0.034345	0.461746	-0.097950	45	-0.046512	0.129962	0.786910	0.685531	0.322380	0.777778	0.286774	0.224138	13172	0.100000
16	13913	0.067971	0.000377	30.640825	0.068248	0.361387	0.069113	0.441999	-0.050996	40	0.069767	0.117345	0.782272	0.756024	0.107585	0.771429	0.255967	0.148936	13913	0.100000
17	15191	0.067339	0.000103	34.132950	0.067445	0.375302	0.033269	0.415034	0.013122	43	0.000000	0.089416	0.575288	0.537931	0.080847	0.764706	0.203793	0.245614	15191	0.100000
18	15469	0.084972	0.002844	40.186054	0.086453	0.353632	0.089090	0.451693	-0.074047	40	0.069767	0.198883	0.822322	0.756999	0.268816	0.785714	0.341815	0.183673	15469	0.100000
19	18125	0.064059	0.005466	32.544594	0.068135	0.359113	0.074971	0.436198	-0.037201	43	0.000000	0.132871	0.813338	0.737826	0.288021	0.753247	0.244871	0.173077	18125	0.100000
20	18502	0.080829	0.009919	31.911560	0.085102	0.373117	0.038897	0.450694	-0.071671	44	-0.023256	0.194932	0.871515	0.789199	0.390495	0.808511	0.395379	0.200000	18502	0.100000
21	22519	0.066414	0.008768	28.064655	0.087961	0.356361	0.082059	0.433722	-0.031314	39	0.093023	0.133808	0.760679	0.651570	0.313146	0.708333	0.270295	0.204082	22519	0.100000
22	22971	0.116577	0.007049	25.911083	0.125777	0.362409	0.066481	0.460314	-0.094545	43	0.000000	0.173241	0.840139	0.763127	0.325121	0.753425	0.327784	0.203704	22971	0.100000
23	25945	0.092748	0.006017	24.387407	0.097464	0.366950	0.054783	0.418703	0.004398	44	-0.023256	0.180780	0.825520	0.705666	0.407203	0.735294	0.342454	0.083333	25945	0.100000
24	26178	0.241034	0.002843	20.868952	0.243652	0.408427	-0.052055	0.442864	-0.053053	39	0.093023	0.098763	0.774638	0.770503	0.018017	0.701493	0.352882	0.093023	26178	0.100000
25	26213	0.069755	0.006867	42.834328	0.078772	0.407047	-0.048502	0.426727	-0.014682	41	0.046512	0.298512	0.858331	0.765910	0.394809	0.784091	0.502764	0.226415	26213	0.100000
26	28428	0.280785	0.001736	15.480544	0.281138	0.370910	0.044583	0.395735	0.059011	40	0.069767	0.218070	0.483983	0.423774	0.104487	0.764706	0.571775	0.111111	28428	0.100000
27	31634	0.098288	0.009465	24.121685	0.101748	0.406406	-0.046850	0.435720	-0.036066	45	-0.046512	0.097610	0.814795	0.783396	0.144962	0.712121	0.206623	0.134615	31634	0.100000
28	33291	0.070870	0.000736	35.050037	0.073103	0.360477	0.071456	0.450336	-0.070820	46	-0.069767	0.204221	0.902186	0.852383	0.337379	0.794872	0.362662	0.233333	33291	0.100000
29	33443	0.063590	0.005349	30.707655	0.067130	0.349485	0.099770	0.401000	0.046493	41	0.046512	0.099227	0.865611	0.776141	0.399671	0.733333	0.241002	0.254545	33443	0.100000
30	35586	0.107194	0.005944	27.081785	0.109984	0.366883	0.054956	0.454930	-0.081743	39	0.093023	0.172550	0.775663	0.725271	0.183424	0.750000	0.312554	0.152174	35586	0.100000
31	36126	0.085644	0.002100	31.601933	0.088066	0.414556	-0.067845	0.418644	0.004539	41	0.046512	0.140288	0.880099	0.747783	0.524613	0.753425	0.262272	0.226415	36126	0.100000
32	36528	0.045918	0.006979	41.735043	0.051048	0.357517	0.079082	0.425355	-0.011419	41	0.046512	0.088838	0.814739	0.754350	0.245833	0.750000	0.272591	0.196078	36528	0.100000
33	37127	0.047673	0.003669	37.603977	0.050225	0.366764	0.055263	0.397167	0.055607	40	0.069767	0.080359	0.838721	0.800218	0.192728	0.753425	0.154914	0.148936	37127	0.100000
34	41816	0.027473	0.008243	44.881466	0.038497	0.349523	0.099674	0.424341	-0.009008	47	-0.093023	0.117390	0.844568	0.766097	0.335485	0.800000	0.229349	0.241935	41816	0.100000
35	41840	0.063553	0.003380	28.735498	0.066123	0.400149	-0.030734	0.453886	-0.079261	46	-0.069767	0.118132	0.886102	0.745609	0.552270	0.766234	0.275758	0.220339	41840	0.100000
36	42694	0.373667	0.001081	15.592941	0.373790	0.410179	-0.056569	0.454378	-0.080431	39	0.093023	0.351753	0.708237	0.621810	0.228527	0.766234	0.616564	0.220000	42694	0.100000
37	42856	0.088754	0.003009	26.768606	0.089888	0.373602	0.037649	0.461432	-0.097205	44	-0.023256	0.143370	0.895492	0.863115	0.236527	0.784810	0.218867	0.185185	42856	0.100000
38	43244	0.141881	0.000747	20.791653	0.142820	0.395190	-0.017960	0.456496	-0.085467	42	0.023256	0.214234	0.875285	0.843346	0.203883	0.767123	0.445023	0.207547	43244	0.100000
39	43436	0.216358	0.004308	16.104355	0.217366	0.367211	0.054111	0.456377	-0.085183	39	0.093023	0.187518	0.805956	0.776802	0.130619	0.696970	0.407596	0.204082	43436	0.100000
40	46228	0.077389	0.001728	36.449169	0.079383	0.370432	0.045813	0.451634	-0.073906	42	0.023256	0.126537	0.849362	0.780177	0.314733	0.777778	0.227613	0.222222	46228	0.100000
41	53356	0.138956	0.001345	17.244413	0.139722	0.411596	-0.060219	0.458435	-0.090077	39	0.093023	0.098555	0.797107	0.776215	0.093358	0.700000	0.209201	0.113636	53356	0.100000
42	54681	0.280456	0.004278	13.789717	0.289049	0.384579	0.009374	0.414766	0.013760	39	0.093023	0.099394	0.781506	0.777222	0.019230	0.703704	0.214082	0.071429	54681	0.100000
43	56697	0.058196	0.003887	30.288059	0.059638	0.350209	0.097906	0.440567	-0.047592	42	0.023256	0.096531	0.789105	0.722178	0.240898	0.770270	0.275145	0.207547	56697	0.100000
44	57340	0.112195	0.006801	23.869246	0.118755	0.398538	-0.026585	0.451365	-0.073267	41	0.046512	0.154038	0.818906	0.753809	0.264416	0.746835	0.346828	0.196078	57340	0.100000
