Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	2960	0.183729	0.007267	14.420006	0.187828	0.296823	-0.034085	0.402402	-0.089833	32	0.000000	0.134587	0.802230	0.753160	0.198795	0.716981	0.355545	0.179487	2960	0.100000
2	3404	0.206802	0.000747	10.192546	0.207642	0.272215	0.051647	0.372335	-0.008402	29	0.093750	0.061491	0.688929	0.673684	0.046720	0.666667	0.161068	0.121212	3404	0.100000
3	4135	0.205340	0.006465	13.298993	0.210988	0.271521	0.054063	0.393409	-0.065476	30	0.062500	0.157982	0.698247	0.562293	0.310606	0.674419	0.334957	0.189189	4135	0.100000
4	4272	0.161523	0.008280	13.782881	0.168348	0.305257	-0.063468	0.399613	-0.082279	32	0.000000	0.078842	0.834268	0.806867	0.141879	0.651163	0.158725	0.135135	4272	0.100000
5	8657	0.125185	0.008172	20.739389	0.131981	0.267964	0.066455	0.400657	-0.085107	32	0.000000	0.119060	0.632274	0.605448	0.067991	0.696429	0.287845	0.135135	8657	0.100000
6	8966	0.086557	0.004720	25.199205	0.088261	0.262327	0.086096	0.349397	0.053722	34	-0.062500	0.069975	0.789044	0.733443	0.208589	0.784615	0.288769	0.320000	8966	0.100000
7	13431	0.145260	0.006079	19.218365	0.147975	0.263020	0.083680	0.382163	-0.035020	33	-0.031250	0.165588	0.748650	0.609472	0.356383	0.722222	0.364640	0.153846	13431	0.100000
8	13740	0.084851	0.009423	20.544880	0.089280	0.289627	-0.009015	0.383446	-0.038494	32	0.000000	0.063531	0.821824	0.767426	0.233895	0.703704	0.178800	0.200000	13740	0.100000
9	14151	0.075684	0.000306	28.119099	0.075933	0.271514	0.054089	0.332917	0.098356	35	-0.093750	0.077086	0.774671	0.665707	0.325954	0.734375	0.213855	0.255319	14151	0.100000
10	14272	0.106349	0.004815	18.025126	0.111703	0.293042	-0.020913	0.348263	0.056792	32	0.000000	0.110090	0.671684	0.569478	0.237399	0.716981	0.303838	0.157895	14272	0.100000
