Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	1977	0.073637	0.003259	60.974091	0.075799	0.478322	-0.022900	0.531425	0.061278	54	0.000000	0.328922	0.875521	0.800520	0.375979	0.847328	0.422088	0.156250	1977	0.100000
2	3972	0.096746	0.002796	31.365749	0.098419	0.481924	-0.030603	0.546816	0.034090	50	0.074074	0.145723	0.882614	0.878177	0.036425	0.752941	0.206141	0.038462	3972	0.100000
3	7601	0.145348	0.002276	32.622196	0.146471	0.457987	0.020588	0.564296	0.003214	53	0.018519	0.452718	0.863791	0.822361	0.233227	0.840708	0.577910	0.171875	7601	0.100000
4	8124	0.087768	0.002445	36.253635	0.089114	0.470529	-0.006235	0.525698	0.071394	56	-0.037037	0.281792	0.864601	0.857716	0.048388	0.782609	0.382158	0.066667	8124	0.100000
5	8255	0.120838	0.004631	27.105698	0.126095	0.474892	-0.015564	0.514900	0.090468	50	0.074074	0.225222	0.882123	0.851924	0.203942	0.789474	0.298915	0.242424	8255	0.100000
6	9031	0.152093	0.005657	30.135134	0.157935	0.499911	-0.069067	0.584490	-0.032457	52	0.037037	0.359166	0.824079	0.784120	0.185097	0.784946	0.412241	0.071429	9031	0.100000
7	11122	0.148487	0.003107	31.437078	0.151618	0.508404	-0.087231	0.535019	0.054929	51	0.055556	0.291708	0.821316	0.783072	0.176298	0.774194	0.432414	0.105263	11122	0.100000
8	11571	0.063338	0.002897	50.133865	0.064613	0.506905	-0.084026	0.544713	0.037805	58	-0.074074	0.201851	0.852371	0.821644	0.172283	0.813954	0.318747	0.107692	11571	0.100000
9	12978	0.080254	0.000329	39.308613	0.080435	0.456152	0.024511	0.550724	0.027188	57	-0.055556	0.325224	0.921275	0.888004	0.297072	0.838983	0.399871	0.197183	12978	0.100000
10	13431	0.145260	0.006079	19.218365	0.147436	0.490746	-0.049468	0.555989	0.017888	49	0.092593	0.262704	0.828335	0.824859	0.019850	0.710843	0.337994	0.020000	13431	0.100000
11	13825	0.078811	0.003554	33.983238	0.080372	0.471096	-0.007447	0.554065	0.021287	49	0.092593	0.308170	0.850386	0.827250	0.133926	0.840000	0.393061	0.125000	13825	0.100000
12	18457	0.061954	0.009033	50.814117	0.067565	0.447852	0.042260	0.535377	0.054297	54	0.000000	0.191508	0.890372	0.865586	0.184396	0.811881	0.286165	0.142857	18457	0.100000
13	22503	0.132956	0.007791	34.707352	0.145115	0.437934	0.063470	0.550098	0.028294	52	0.037037	0.382946	0.856250	0.813750	0.228188	0.823529	0.495513	0.054545	22503	0.100000
14	22871	0.088306	0.009931	42.533318	0.104334	0.478777	-0.023873	0.533349	0.057880	55	-0.018519	0.200371	0.890055	0.830387	0.351791	0.830645	0.311133	0.225352	22871	0.100000
