Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	234	0.030012	0.008797	37.623745	0.043288	0.208792	0.055587	0.347264	0.077934	40	0.024390	0.051644	0.773693	0.714671	0.206856	0.831325	0.155766	0.310345	234	0.100000
2	1486	0.075752	0.006551	31.515318	0.085691	0.238613	-0.079300	0.354363	0.059084	38	0.073171	0.098374	0.517782	0.499044	0.037405	0.783784	0.286699	0.224490	1486	0.100000
3	5412	0.014329	0.001717	91.941315	0.016373	0.216286	0.021689	0.339747	0.097893	42	-0.024390	0.048293	0.637320	0.574211	0.148216	0.853211	0.166061	0.391304	5412	0.100000
4	5610	0.015635	0.002400	90.146431	0.018082	0.230246	-0.041454	0.354647	0.058332	44	-0.073171	0.047076	0.840066	0.759272	0.335626	0.841584	0.159383	0.371429	5610	0.100000
5	6466	0.067102	0.002097	24.219986	0.069435	0.235145	-0.063615	0.359583	0.045224	37	0.097561	0.056931	0.718629	0.669469	0.148728	0.777778	0.157632	0.288462	6466	0.100000
6	7174	0.023965	0.006664	62.598824	0.026559	0.237837	-0.075792	0.339777	0.097814	45	-0.097561	0.045510	0.710517	0.640286	0.195243	0.810526	0.150408	0.338235	7174	0.100000
7	7190	0.027646	0.008450	47.011456	0.042059	0.227323	-0.028232	0.364445	0.032314	43	-0.048780	0.085004	0.828785	0.769719	0.256494	0.797297	0.216120	0.258621	7190	0.100000
8	7344	0.025434	0.009962	44.965080	0.030369	0.232334	-0.050899	0.347279	0.077894	39	0.048780	0.044251	0.643864	0.606361	0.095275	0.735294	0.130822	0.290909	7344	0.100000
9	10369	0.041254	0.001375	43.792797	0.043398	0.234683	-0.061524	0.353812	0.060549	39	0.048780	0.092360	0.844324	0.746661	0.385502	0.820513	0.248390	0.360656	10369	0.100000
10	12317	0.021062	0.007719	56.192051	0.026163	0.220626	0.002057	0.340404	0.096150	40	0.024390	0.028029	0.803706	0.756808	0.192847	0.800000	0.100259	0.411765	12317	0.100000
11	13249	0.026545	0.004794	63.678699	0.034230	0.232483	-0.051574	0.348845	0.073736	43	-0.048780	0.084167	0.794226	0.628734	0.445751	0.839080	0.255298	0.328125	13249	0.100000
12	18078	0.035776	0.002465	49.975853	0.038470	0.217815	0.014774	0.340075	0.097022	39	0.048780	0.085610	0.770794	0.685180	0.271945	0.820225	0.282146	0.370968	18078	0.100000
13	18460	0.005305	0.003143	172.275818	0.014078	0.236771	-0.070968	0.354870	0.057738	44	-0.073171	0.040170	0.457530	0.430728	0.047081	0.859813	0.131935	0.371429	18460	0.100000
14	19040	0.002452	0.008281	159.539825	0.015013	0.237151	-0.072689	0.351276	0.067281	41	0.000000	0.120254	0.635789	0.606416	0.074627	0.772727	0.357048	0.211538	19040	0.100000
15	28654	0.044367	0.004890	31.174135	0.047933	0.239963	-0.085405	0.342909	0.089497	39	0.048780	0.063214	0.806238	0.714862	0.320463	0.761194	0.191184	0.220000	28654	0.100000
16	30431	0.025709	0.000963	75.109009	0.026543	0.211559	0.043073	0.342507	0.090567	43	-0.048780	0.105539	0.890061	0.712373	0.617772	0.879310	0.308023	0.434211	30431	0.100000
17	33629	0.016069	0.007611	54.780697	0.022787	0.220626	0.002057	0.353707	0.060827	43	-0.048780	0.051020	0.789407	0.721761	0.243120	0.822222	0.175088	0.385714	33629	0.100000
18	34761	0.049217	0.001897	39.282101	0.050728	0.222506	-0.006442	0.356899	0.052352	42	-0.024390	0.078044	0.831611	0.677382	0.478055	0.810127	0.254813	0.311475	34761	0.100000
19	35725	0.031336	0.007331	46.486240	0.034988	0.212260	0.039903	0.339076	0.099675	45	-0.097561	0.062152	0.548929	0.513929	0.072006	0.813954	0.211814	0.210526	35725	0.100000
20	38065	0.022385	0.000527	76.624550	0.022723	0.229836	-0.039599	0.355213	0.056827	43	-0.048780	0.061969	0.804421	0.740121	0.247423	0.850000	0.216607	0.385714	38065	0.100000
21	38485	0.008479	0.006815	125.606133	0.015502	0.217375	0.016764	0.350993	0.068034	43	-0.048780	0.040315	0.769831	0.701356	0.229287	0.851852	0.143916	0.410959	38485	0.100000
22	42874	0.016936	0.002246	75.674019	0.018125	0.208098	0.058724	0.344207	0.086052	40	0.024390	0.064082	0.606385	0.520203	0.179623	0.857143	0.271604	0.375000	42874	0.100000
23	44739	0.037692	0.002034	36.803543	0.038581	0.214556	0.029514	0.356451	0.053540	41	0.000000	0.116574	0.821918	0.670564	0.459432	0.835294	0.293391	0.254545	44739	0.100000
24	47141	0.013711	0.009381	55.878483	0.028835	0.233162	-0.054643	0.368248	0.022216	38	0.073171	0.088772	0.769875	0.694561	0.246576	0.800000	0.242315	0.377049	47141	0.100000
25	50687	0.004316	0.006961	148.605087	0.020637	0.228486	-0.033494	0.355363	0.056431	37	0.097561	0.115829	0.510173	0.479354	0.059194	0.788235	0.333521	0.412698	50687	0.100000
26	51688	0.033698	0.004453	45.984955	0.037596	0.236398	-0.069282	0.367204	0.024988	43	-0.048780	0.069789	0.784570	0.702190	0.276619	0.806818	0.232333	0.295082	51688	0.100000
27	51772	0.067192	0.006170	21.411158	0.076233	0.238277	-0.077782	0.382387	-0.015325	37	0.097561	0.052491	0.734285	0.696389	0.124817	0.720000	0.130471	0.177778	51772	0.100000
28	54536	0.019425	0.004988	78.955544	0.027429	0.235257	-0.064121	0.353633	0.061025	42	-0.024390	0.058436	0.829229	0.742385	0.337108	0.865385	0.179458	0.416667	54536	0.100000
29	55372	0.022864	0.005601	53.217823	0.027652	0.229582	-0.038453	0.363610	0.034532	45	-0.097561	0.064072	0.874401	0.801214	0.368169	0.836957	0.202716	0.383562	55372	0.100000
30	56607	0.021423	0.006361	56.773079	0.026470	0.217494	0.016224	0.342402	0.090844	41	0.000000	0.061602	0.741805	0.618048	0.324012	0.846154	0.220364	0.378788	56607	0.100000
31	57234	0.006048	0.007745	125.437714	0.019070	0.242349	-0.096199	0.390217	-0.036116	42	-0.024390	0.145042	0.753521	0.709577	0.151311	0.842697	0.311255	0.363636	57234	0.100000
32	58953	0.032494	0.009908	51.447018	0.037835	0.226570	-0.024826	0.354691	0.058213	38	0.073171	0.076057	0.879680	0.769280	0.478503	0.809524	0.238326	0.377049	58953	0.100000
