Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	1837	0.022544	0.007848	43.730873	0.028459	0.133333	0.043595	0.227607	0.001309	27	0.035714	0.014154	0.412396	0.372377	0.063763	0.762712	0.099038	0.413043	1837	0.100000
2	3064	0.025870	0.008982	42.990025	0.030764	0.129142	0.073656	0.231217	-0.014528	28	0.000000	0.024468	0.439817	0.390807	0.080449	0.783333	0.142111	0.428571	3064	0.100000
3	3817	0.025747	0.003874	29.486084	0.027662	0.139157	0.001819	0.224789	0.013677	30	-0.071429	0.012191	0.346896	0.314205	0.047668	0.740741	0.075639	0.230769	3817	0.100000
4	3928	0.014042	0.007727	52.064163	0.022578	0.152759	-0.095747	0.236273	-0.036712	28	0.000000	0.020997	0.410061	0.361217	0.076465	0.745455	0.113050	0.348837	3928	0.100000
5	7724	0.012983	0.001755	52.388119	0.014255	0.135623	0.027173	0.211157	0.073489	28	0.000000	0.019199	0.370486	0.292256	0.110536	0.811594	0.131558	0.461538	7724	0.100000
6	8268	0.016588	0.001382	43.742126	0.017066	0.130336	0.065098	0.210605	0.075911	29	-0.035714	0.018563	0.372784	0.315172	0.084126	0.741935	0.124308	0.408163	8268	0.100000
7	10474	0.003590	0.006768	114.407776	0.012003	0.148829	-0.067558	0.223312	0.020156	26	0.071429	0.009955	0.378551	0.346239	0.049425	0.730769	0.052763	0.395349	10474	0.100000
8	13519	0.004433	0.003754	94.951729	0.014220	0.141260	-0.013265	0.231739	-0.016818	26	0.071429	0.053678	0.362710	0.307446	0.079798	0.745455	0.226869	0.446809	13519	0.100000
9	14949	0.016202	0.005636	39.644321	0.018311	0.125511	0.099706	0.220642	0.031869	27	0.035714	0.018433	0.426552	0.362948	0.099841	0.800000	0.112990	0.480769	14949	0.100000
10	15965	0.028323	0.003798	45.955193	0.030090	0.142379	-0.021289	0.233305	-0.023689	27	0.035714	0.030622	0.515051	0.400657	0.190867	0.784615	0.191629	0.490566	15965	0.100000
11	23859	0.005567	0.008172	83.194992	0.010479	0.128822	0.075956	0.213260	0.064262	28	0.000000	0.013371	0.428141	0.353900	0.114907	0.687500	0.082005	0.333333	23859	0.100000
12	24238	0.006123	0.003209	134.113388	0.009097	0.146376	-0.049960	0.219181	0.038283	28	0.000000	0.102839	0.718766	0.387146	0.541107	0.790123	0.456297	0.575758	24238	0.100000
13	25748	0.005851	0.007436	78.868233	0.016138	0.136853	0.018347	0.222880	0.022053	27	0.035714	0.011153	0.199667	0.183515	0.019782	0.714286	0.059065	0.400000	25748	0.100000
14	26203	0.017434	0.009128	29.522726	0.022106	0.139553	-0.001016	0.216496	0.050062	27	0.035714	0.021519	0.372663	0.258351	0.154132	0.652174	0.126416	0.325000	26203	0.100000
15	26606	0.012296	0.003885	53.174126	0.016255	0.136749	0.019096	0.229695	-0.007853	29	-0.035714	0.025405	0.417846	0.377505	0.064806	0.787879	0.140877	0.382979	26606	0.100000
16	27786	0.009471	0.005604	61.560322	0.013334	0.132468	0.049800	0.224520	0.014855	26	0.071429	0.023716	0.461721	0.357760	0.161874	0.786885	0.125685	0.518519	27786	0.100000
17	28576	0.024793	0.000254	38.155262	0.024956	0.133743	0.040653	0.239241	-0.049735	27	0.035714	0.026171	0.545650	0.445267	0.180956	0.740000	0.130677	0.372093	28576	0.100000
18	29201	0.010363	0.003988	65.692741	0.013582	0.127420	0.086012	0.229337	-0.006282	27	0.035714	0.033744	0.495510	0.382154	0.183469	0.803030	0.163930	0.448980	29201	0.100000
19	32794	0.003112	0.009497	124.049034	0.015803	0.136346	0.021985	0.240792	-0.056541	28	0.000000	0.031450	0.261936	0.246021	0.021108	0.735849	0.139428	0.391304	32794	0.100000
20	34632	0.043006	0.002712	18.021927	0.047076	0.139590	-0.001284	0.235273	-0.032327	26	0.071429	0.008960	0.383053	0.358737	0.037920	0.666667	0.055646	0.235294	34632	0.100000
21	35270	0.022530	0.003238	30.172678	0.023782	0.142774	-0.024124	0.210918	0.074537	28	0.000000	0.008658	0.337975	0.298230	0.056635	0.724138	0.057194	0.416667	35270	0.100000
22	40382	0.010960	0.000312	76.919250	0.011165	0.136294	0.022359	0.244982	-0.074929	29	-0.035714	0.023544	0.532340	0.472279	0.113812	0.844156	0.129081	0.539683	40382	0.100000
23	40582	0.005873	0.003013	120.829948	0.007487	0.140582	-0.008398	0.210083	0.078201	30	-0.071429	0.012420	0.371460	0.331932	0.059168	0.792208	0.088701	0.531250	40582	0.100000
24	42485	0.020115	0.008593	53.309555	0.027048	0.137614	0.012891	0.229144	-0.005432	28	0.000000	0.019107	0.517404	0.442847	0.133817	0.787879	0.114597	0.450980	42485	0.100000
25	42884	0.020124	0.002768	35.680923	0.025275	0.131820	0.054453	0.221194	0.029448	26	0.071429	0.016782	0.367386	0.338870	0.043132	0.763636	0.111204	0.446809	42884	0.100000
26	44146	0.015984	0.007590	43.919872	0.024658	0.139232	0.001284	0.212365	0.068189	29	-0.035714	0.013071	0.355422	0.303300	0.074812	0.741379	0.086145	0.442308	44146	0.100000
27	44840	0.007504	0.005102	73.513535	0.014214	0.140164	-0.005402	0.218077	0.043125	30	-0.071429	0.015624	0.415000	0.396190	0.031151	0.741935	0.092922	0.433962	44840	0.100000
28	45311	0.003906	0.001639	115.811577	0.006692	0.128538	0.077989	0.225385	0.011059	27	0.035714	0.021947	0.566867	0.449525	0.213165	0.803030	0.109287	0.550000	45311	0.100000
29	45765	0.012052	0.003513	56.848969	0.013951	0.132573	0.049051	0.222253	0.024802	27	0.035714	0.015942	0.484215	0.443561	0.073061	0.762712	0.098371	0.480769	45765	0.100000
30	46456	0.011042	0.005286	61.170971	0.016614	0.147099	-0.055148	0.232723	-0.021137	30	-0.071429	0.035458	0.480076	0.340370	0.211793	0.750000	0.168465	0.387755	46456	0.100000
31	46634	0.043871	0.004671	19.849253	0.049578	0.147412	-0.057395	0.237883	-0.043780	27	0.035714	0.017990	0.471237	0.416338	0.094059	0.750000	0.099633	0.386364	46634	0.100000
32	47207	0.016662	0.002405	49.891262	0.018073	0.133408	0.043060	0.238405	-0.046070	29	-0.035714	0.030653	0.372699	0.311861	0.088410	0.833333	0.168084	0.482143	47207	0.100000
33	47520	0.019873	0.007979	54.524136	0.040599	0.140433	-0.007328	0.233528	-0.024671	30	-0.071429	0.025229	0.541349	0.432147	0.192307	0.746032	0.144833	0.411765	47520	0.100000
