Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	595	0.085780	0.009824	25.104649	0.096943	0.499418	0.029602	0.518509	-0.084201	50	-0.086957	0.241370	0.842765	0.787041	0.261663	0.797753	0.323240	0.090909	595	0.100000
2	835	0.134071	0.004512	26.641003	0.137718	0.478195	0.070840	0.495273	-0.035614	44	0.043478	0.165906	0.775594	0.757166	0.075886	0.717647	0.297054	0.137255	835	0.100000
3	958	0.132672	0.006537	29.299992	0.136894	0.463192	0.099993	0.519851	-0.087008	48	-0.043478	0.238348	0.812263	0.796528	0.077333	0.795455	0.343550	0.127273	958	0.100000
4	3257	0.092393	0.002427	24.936121	0.093435	0.522043	-0.014359	0.515303	-0.077496	45	0.021739	0.160254	0.826151	0.785505	0.189497	0.676923	0.264964	0.100000	3257	0.100000
5	3283	0.139102	0.000438	32.555904	0.139617	0.467189	0.092226	0.507592	-0.061373	44	0.043478	0.210844	0.783772	0.766077	0.075646	0.720000	0.325343	0.102041	3283	0.100000
6	3833	0.146991	0.007879	23.012684	0.149343	0.465116	0.096254	0.506667	-0.059440	45	0.021739	0.304741	0.816087	0.773159	0.189244	0.738095	0.440408	0.100000	3833	0.100000
7	3839	0.118737	0.007316	28.272598	0.125571	0.552647	-0.073825	0.506995	-0.060126	46	0.000000	0.247791	0.839061	0.800115	0.194842	0.747253	0.371875	0.115385	3839	0.100000
8	4915	0.193822	0.005366	22.838242	0.200659	0.518412	-0.007303	0.512469	-0.071571	42	0.086957	0.273853	0.774238	0.740997	0.128344	0.716216	0.359159	0.086957	4915	0.100000
9	5039	0.711327	0.006855	18.415119	0.471358	0.541193	-0.051569	0.520388	-0.088130	43	0.065217	0.216745	0.809498	0.774420	0.155500	0.717949	0.475910	0.140000	5039	0.100000
10	5188	0.088844	0.008791	39.089268	0.092815	0.522155	-0.014577	0.500925	-0.047433	47	-0.021739	0.366064	0.801020	0.763606	0.158272	0.793478	0.433504	0.189655	5188	0.100000
11	8131	0.142172	0.007816	23.536959	0.149606	0.496204	0.035847	0.500567	-0.046685	42	0.086957	0.287650	0.791647	0.756051	0.145916	0.753086	0.403150	0.142857	8131	0.100000
12	9625	0.110601	0.005763	33.470924	0.115839	0.536398	-0.042252	0.516227	-0.079430	42	0.086957	0.286723	0.838862	0.811480	0.145251	0.783133	0.418573	0.125000	9625	0.100000
13	10599	0.174106	0.006967	29.715714	0.181290	0.514444	0.000406	0.509934	-0.066269	48	-0.043478	0.397650	0.771369	0.751911	0.078432	0.803922	0.545047	0.127273	10599	0.100000
14	10981	0.150510	0.006123	25.798332	0.161691	0.516279	-0.003159	0.509963	-0.066332	44	0.043478	0.267114	0.821368	0.811193	0.053893	0.784091	0.392686	0.102041	10981	0.100000
15	11096	0.165736	0.001795	19.311996	0.167893	0.491372	0.045236	0.506861	-0.059845	42	0.086957	0.324769	0.710458	0.689543	0.067368	0.743243	0.490052	0.106383	11096	0.100000
16	11657	0.082867	0.004759	28.551781	0.084096	0.516294	-0.003188	0.514885	-0.076623	48	-0.043478	0.196405	0.786456	0.767886	0.080002	0.775281	0.283429	0.076923	11657	0.100000
17	12684	0.078966	0.005761	31.262632	0.087596	0.482617	0.062247	0.518658	-0.084513	49	-0.065217	0.213404	0.844836	0.814978	0.161377	0.756098	0.319922	0.125000	12684	0.100000
18	13265	0.255903	0.002262	19.125122	0.257447	0.501134	0.026270	0.487219	-0.018774	42	0.086957	0.168787	0.668982	0.642584	0.073857	0.712329	0.345836	0.045455	13265	0.100000
19	15133	0.075250	0.006742	40.496273	0.078140	0.515556	-0.001753	0.490023	-0.024637	50	-0.086957	0.208160	0.910276	0.839332	0.441557	0.790476	0.358358	0.218750	15133	0.100000
20	16071	0.064031	0.008728	47.061321	0.072715	0.483833	0.059885	0.518047	-0.083234	48	-0.043478	0.205607	0.795442	0.756918	0.158483	0.791304	0.303129	0.172414	16071	0.100000
21	16530	0.085832	0.005125	22.622608	0.095178	0.519724	-0.009853	0.514796	-0.076436	48	-0.043478	0.163386	0.813877	0.805617	0.042493	0.716049	0.225159	0.058824	16530	0.100000
22	16719	0.171275	0.006423	29.997345	0.176703	0.538456	-0.046251	0.525429	-0.098671	47	-0.021739	0.254150	0.774030	0.752670	0.086362	0.771739	0.374239	0.078431	16719	0.100000
